Qno,URL,Title,Ques,Summary,Points,Ans,Source
7810,https://islamqa.info/en/answers/7810,He has left Islam three times,"My question is I have left Islam and returned three diffrent times,I feel that the reason for this is the beliefs that I have had in the past are imbedded in me what can I do to establish true Iman wa taqwa and feel comfortably in this deen",,,"Praise be to Allah.Allaah says (interpretation of the meaning): 
          
“Truly, the religion with Allaah is Islam” [Aal ‘Imraan 
          3:19] 
 “And 
          whoever seeks a religion other than Islam, it will never be accepted 
          of him, and in the Hereafter he will be one of the losers” [Aal ‘Imraan 
          3:85] 
 The essence of Islam is submission to Allaah alone, 
          by worshipping Him alone with no partner or associate, and by obeying 
          Him and His Messenger  (peace and 
          blessings of Allaah be upon him). The basic principle of Islam is bearing 
          witness that there is no god except Allaah and that Muhammad is the 
          Messenger of Allaah. Every Muslim must practise the religion of Islam, 
          devoting his worship sincerely to Allaah and following the Prophet  
          (peace and blessings of Allaah be upon him). Whoever adheres to that 
          until he dies will be one of the people of Paradise, but whoever does 
          not enter Islam before he dies will be among the people of Hell. Whoever 
          enters Islam then goes back (to kufr) is an apostate and a kaafir, and 
          if he dies in that state of kufr (disbelief) he will be one of the people 
          of Hell. But if he repents and comes back to Islam, and remains a Muslim 
          until he dies, his apostasy will not affect him, and he will be one 
          of the people of Paradise, even if he fell into apostasy more than once. 
          But there is the fear that this repeated leaving Islam will cause him 
          not to be guided to repentance. Allaah says (interpretation of the meaning):
 “Verily, those 
          who believe, then disbelieve, then believe (again), and (again) disbelieve, 
          and go on increasing in disbelief; Allaah will not forgive them, nor 
          guide them on the (right) way” [al-Nisaa’ 4:137]  
So hasten to repent sincerely and adhere to Islam, fulfilling 
          the obligations that Allaah has enjoined on His slaves, the greatest 
          of which are the five daily prayers. Avoid sin, and ask your Lord to 
          make you steadfast in adhering to His  religion. If you lose enthusiasm 
          then seek the help of Allaah and seek refuge with Allaah from the Shaytaan. 
          If you find that you are experiencing insinuating whispers which are 
          causing you to doubt Islam or some of its principles, then turn away 
          from them (those whispers), and seek refuge with Allaah from the Shaytaan, 
          and say “I believe in Allaah and His Messenger.” You should recite Qur’aan, 
          and read books which will make you love Islam and encourage you to obey 
          Allaah, such as Riyaadh al-Saaliheen 
          by Imaam al-Nawawi, and the Tafseer (Qur’aanic commentary) of al-‘Allaamah 
          ‘Abd al-Rahmaan al-Sa’di, Tayseer 
          Kalaam al-Rahmaan fi Tasfeer Kalaam al-Mannaan. Beware of 
          books which make you doubt Islam and make sin attractive to you. Beware 
          of bad company, for they are the devils among men. You should make friends 
          with those who will help you to remain steadfast. Beware of arguing 
          about matters of religion, for this causes anxiety and confusion. Strive 
          to worship Allaah, for He guides those who strive for His sake to the 
          straight path. Allaah says (interpretation of the meaning): 
 “As for those who strive hard in Us (Our Cause), 
          We will surely guide them to Our paths (i.e. Allaah’s religion — Islamic 
          Monotheism). And verily, Allaah is with the Muhsinoon 
          (good-doers)” [al-‘Ankaboot 29:69]",Shaykh ‘Abd al-Rahmaan al-Barraak
7832,https://islamqa.info/en/answers/7832,"If a person’s haraam money is stolen, does he have to dispose of it a second time?","A man had some stocks and shares in a riba-based bank, from which he earned money which he took and kept in his house. A thief entered and stole the money, then the man repented. Does he have to dispose of the money a second time?",,,"Praise be to Allah.We put this question to Shaykh Muhammad ibn Saalih 
          al-‘Uthyameen, may Allaah preserve him, who answered:
No, he does not have to do anything.
Question:
Is that because he has repented?
Answer:
Yes.
Question:
So we can say that because he has repented, he does 
          not have to dispose of the money a second time?
Answer: 
Yes, he does not have to do anything.
And Allaah knows best.",Islam Q&A - Sheikh Muhammed Salih Al-Munajjid
7833,https://islamqa.info/en/answers/7833,Children Stealing,I became very upset after I discovered that one of my children had stolen something and I am afraid that he may become a thief in the future. What advice can you give me?,,,"Praise be to Allah.A young child may steal for a number of reasons:


He steals because he does not know the difference between borrowing and stealing, and the concept of personal ownership is not clear in his mind.


Some children steal because they are deprived of things that others have.


Some steal to take revenge on the parents or to attract their attention.


What do we advise?


Keep calm. Instead of rebuking him and putting him to shame, keep calm. This situation is an opportunity to teach your child.


Advise and exhort the child. Explain to him the Islamic rulings concerning stealing, and tell him that Allaah says in His Book (interpretation of the meaning):


“Cut off (from the wrist joint) the (right) hand of the thief, male or female…” [al-Maa’idah 5:38]
The Prophet (peace and blessings of Allaah be upon him) accepted the pledge of women, when they made bay’ah (oath of allegiance) to him, that they would not steal, as Allaah says (interpretation of the meaning):
“… that they will not steal…” [al-Mumtahinah 60:12].
Remind your child that Allaah is always watching. Allaah says (interpretation of the meaning):
“He is with you (by His Knowledge) wheresoever you may be” [al-Hadeed 57:4]
And Allaah says (interpretation of the meaning):
“… Allaah is Witness to what you do.” [Aal ‘Imraan 3:98]
Tell him: Allaah can see you even if you steal something in secret, far away from the view of people, because He says (interpretation of the meaning):
“He knows the secret and that which is yet more hidden.” [Ta-Ha 20:7]
Confront the child: you have to confront the child with the reason and motive for stealing. For example, you could say to him, “I know that you took candy from the store, and that you took it because you felt that you needed it, but stealing it was not the answer. Next time, if you want something, talk to me first. I know that you want to be honest.” Try to make the child see how others feel – “If you were in the place of the person whose property was stolen, how would you feel?”
Making the punishment severe, such as making the child return the stolen property and apologizing, or making him pay the value of the item if it has been damaged or used up, whilst also depriving him of some privileges at home.
Supervising the child and not leaving him alone for a long time.
And Allaah is the Guide to the Straight Path.
See: Tanweer al-‘Ibaad bi Turuq al-Ta’aamul ma’a al-Awlaad by Dr. Haamid Nahaar al-Mutayri, p. 37.",Sheikh Muhammed Salih Al-Munajjid
7834,https://islamqa.info/en/answers/7834,"Ruling on commercial
    advertising","If I have some kind of business or goods
      to sell, is it permissible for me to launch a campaign to advertise these products or
      services?",,,"Praise be to Allah.The idea of advertising in order to attract business is
    one of the modern ideas that cannot be regarded as being exempt from the general Islamic
    principles governing transactions. But because, in many cases, this method of attracting
    business has gone too far, we have to mention these general principles in detail, paying
    special attention to the aims of Shareeah and correct etiquette. This includes the
    following points:
Firstly: the businessman must have a good intention when advertising,
    i.e. his intention should be to acquaint people with the advantages of his goods or
    services, to draw their attention to things they did not know about them, and to provide
    other information that they may need about them.
Secondly: he must always be honest in his advertising; what he says
    must reflect the reality of the product or service. Honesty is an essential fundamental in
    all dealings, but especially in selling. The Prophet 
 (peace and blessings of Allaah be
    upon him) said: The two parties engaged in a transaction have the choice of either
    going ahead with the transaction or canceling it, until they part. If they are open and
    honest, their transaction will be blessed for them, but if they conceal things and tell
    lies, that will destroy the Barakah (blessing) of their transaction. (Narrated
    by al-Bukhaari, no. 2079 (2/82-83), and by Muslim, 1532 (3/162), from the hadeeth of
    Hakeem ibn Hizaam). One of the essential means of being honest is to avoid
    over-praising a product or service or exaggerating about it, for this could go beyond the
    bounds of being open and honest. The Prophet 
 (peace and blessings of Allaah be upon him)
    said: Try not to praise products to one another (Al-Tirmidhi, no. 1268), i.e., the vendor should not praise it in order to encourage the one who hears
    him to buy it, so that the only reason he buys it is what the vendor says. Some of the
    scholars counted praise of a product for what it is as a kind of insane or senseless
    speech from which people should refrain. The guideline here is that the vendor should
    refrain from saying anything which could later result in regret on the part of the
    purchaser.
    Thirdly: the vendor should avoid any kind of cheating and deception in
    his advertising; i.e., he should not make the product appear more attractive than it is,
    or conceal its faults, or praise it in terms of characteristics and features that it does
    not have. All of this is haraam, as stated above.
Fourthly: a vendors advertising should not include any
    condemnation or belittling of any other person's products or services, and it should not
    try to cause harm unjustly to others. The Prophet 
 (peace and blessings of Allaah be upon
    him) said: None of you truly believes until he wants for his brother what he wants
    for himself. (Narrated by al-Bukhaari, no. 13 (1/2), and by Muslim, no. 45
    (1/67), from the hadeeth of Anas ibn Maalik). The guideline here is that if
    something would cause him distress if it were done to him, he should not do it to others.
    The Prophet 
 (peace and blessings of Allaah be upon him) said: There should be no
    harm and no reciprocating of harm. (Narrated by Ahmad, 5/326-327, 313), and
    by Ibn Maajah, no. 2340-2341, from the hadeeth of Ubaadah ibn Saamit).
    Fifthly: the advertising should contain nothing that
    calls people to be extravagant or to spend too much, because these are things that are
    forbidden in Islam. Allaah says (interpretation of the meaning):
 and waste not by extravagance. Verily, He likes not
    Al-Musrifoon (those who waste by extravagance). [al-Anaam 6:141]
But spend not wastefully (your wealth) in the manner of a
    spendthrift. Verily, the spendthrifts are brothers of the Shayaateen (devils)
    [al-Israa 17:26-27]
Sixthly: the advertising should contain nothing that violates the
    sanctity of the pure shareeah, such as advertising haraam things or being
    accompanied by things that are not allowed, such as music and singing, or showing women,
    and so on.
Seventhly: the advertising should not be so expensive that the consumer
    has to pay towards the cost of the advertising. It should be brief and to the point,
    concisely describing the product or service without going to extremes that may cause the
    price to be raised. 
And Allaah knows best.","From Al-Hawaafiz al-Tijaariyyah al-Tasweeqiyyah by Khaalid ibn ‘Abd-Allaah Al-Muslih, 209"
7835,https://islamqa.info/en/answers/7835,"Raising the price
    of a piece of land in return for transferring a government loan to the purchaser","Is it permissible to raise the price of
      a piece of land when selling it, in return for transferring the vendor’s right to a
      loan from the real-estate fund to the purchaser? (The real-estate fund is a fund for
      interest-free loans set up by the government to help anyone who wants to build a private
      residence). To explain further: if the land is worth, for example, 500,000 when it is not
      registered with the real-estate fund, then the owner goes and applies for a loan from the
      fund, and takes a number to wait his turn. When his turn comes, say three years later, he
      says to the purchaser: I will sell the land to you for 600,000 and I will give you my turn
      with the real-estate fund.",,,"Praise be to Allah.We put this question to Shaykh Muhammad ibn Saalih
    al-Uthaymeen, may Allaah preserve him, who said:
This (i.e., adding something to the price of the land) is a payment for
    handing over his turn with the fund.
Question:
Doesn’t this reward for handing over his turn involve paying for
    something sight unseen (majhool = unknown)?
Answer:
No, it is for something that is his. He may or may not get the loan,
    but both of them are taking the same risk, the one who is handing over his turn and the
    one who is taking it from him.
Question:
So what is the answer?
Answer:
The answer as it appears to me is: there is nothing wrong with it if
    the state (who owns the real-estate fund) allows it.
And Allaah knows best.",Sheikh Muhammed Salih Al-Munajjid
7836,https://islamqa.info/en/answers/7836,Transferring    patients to a private hospital for examinations in return for a part of the fee,"A private hospital has said to the doctors in the government hospitals: if you transfer some patients to us for some examinations which no one else performs except us, you will have a share of the fee. Is this bribery?",,,"Praise be to Allah.We put this question to Shaykh Muhammad ibn Saalih al-‘Uthaymeen, may Allaah preserve him, who answered that this is bribery and is a path to corruption. It could lead to these doctors deceiving the patients and lying to them, and transferring them from the government hospital, which is free, to the private hospital on the grounds that certain treatment or equipment is not available in the government hospital when in fact they are available there.
And Allaah knows best.",Sheikh Muhammed Salih Al-Munajjid
7837,https://islamqa.info/en/answers/7837,How can we support our brothers who are in need or who have suffered disasters?,What are our duties towards our Muslim brothers who have been stricken by calamities and disasters throughout the world?,,,"Praise be to Allah.Allaah says (interpretation of the meaning):
The believers are nothing else than brothers (in Islamic religion) [al-Hujuraat 49:10]
And He describes them (interpretation of the meaning):
severe against disbelievers, and merciful among themselves [al-Fath 48:29]
The Prophet (peace and blessings of Allaah be upon him) said: The relationship of the believer towards the people of faith is like that of the head to the body. The believer feels the pain of the people of faith just as the body feels the pain of the head.
(Narrated by Imaam Ahmad).
Ibn al-Qayyim (may Allaah have mercy on him) neatly summed up the ways in which a believer can support his fellow-believer. He said:
There are different ways of supporting a fellow believer: with ones wealth, with ones position of authority or power, by means of physical service, by offering sincere advice and guidance, by making supplication (duaa) and asking for forgiveness for them, and by feeling their pain. The level of ones support will be affected by the level of one's faith. The weaker a person's faith, the weaker his support will be; the stronger the faith, the stronger the support. The Messenger of Allaah (peace and blessings of Allaah be upon him) was the greatest of all people in his support for his companions, so the more closely his followers follow him, the greater will be their support for their fellow-believers. (al-Fawaaid, 1/171)
Al-Khaleel ibn Ahmad was walking with a companion of his when his companions shoe broke, so he carried his shoes and walked barefoot. Al-Khaleel took off his own shoes and carried them and walked barefoot. His companion asked him why he was doing that, and he said, I am showing sympathy for you in your being barefoot.",Sheikh Muhammed Salih Al-Munajjid
7838,https://islamqa.info/en/answers/7838,Her husband forces    her to have intercourse during menstruation,"I am a Muslim woman and am married, praise be to Allaah. But my husband has intercourse with me during my period. Is it permissible for him to do that, or should I stop him? It also hurts me and upsets me. I am asking this question because I heard from my friends that it is not permissible for a man to have intercourse with his wife during her period. May Allaah reward you with good for this program which has given me the opportunity to ask about an embarrassing matter such as this. I am suffering from this problem and do not know what to do. May Allaah make you a source of help for Islam and the Muslims.",,,"Praise be to Allah.It is haraam (forbidden) for a man to have intercourse with his wife during her period.
Allaah says (interpretation of the meaning):
“They ask you concerning menstruation. Say: that is an Adha (a harmful thing for a husband to have a sexual intercourse with his wife while she is having her menses), therefore, keep away from women during menses and go not unto them till they are purified (from menses and have taken a bath)” [al-Baqarah 2:222].
So it is not permissible for a man to have intercourse with his wife until she has become pure and has taken a bath (made ghusl), because Allaah says (interpretation of the meaning):
“And when they have purified themselves, then go in unto them as Allâh has ordained for you (go in unto them in any manner as long as it is in their vagina).” [al-Baqarah 2:222]
Another indication of how abhorrent this sin is, is the words of the Prophet (peace and blessings of Allaah be upon him): “Whoever has intercourse with a menstruating woman, or has anal intercourse with a woman, or goes to a fortune-teller, has disbelieved in what was revealed to Muhammad.” (Narrated by al-Tirmidhi from Abu Hurayrah, 1/243; see also Saheeh al-Jaami’, 5918).
So you have to prevent him and stop him from doing that. If you obey him in this matter then you will be a partner in the sin with him, but if he forces you to do it then the sin will be on him.please see Question #2121And Allaah knows best.",Sheikh Muhammed Salih Al-Munajjid
7840,https://islamqa.info/en/answers/7840,Delaying repayment of a bank loan so that they will waive the interest,"If a person takes out a loan from the bank, if seven years go by and nothing has been repaid, they will no longer pursue repayment (i.e., the bank system will consider this loan to be a hopeless case), whereas if a person starts to repay the loan now, they will ask him for interest. So if he waits for seven years, they will not ask him for interest, just for the original money. Is it
permissible to do this?",,,"Praise be to Allah.We put this question to Shaykh Muhammad ibn Saalih
    al-‘Uthaymeen (may Allaah preserve him) who replied that if after seven years they
    will only take the original capital, then there is nothing wrong with this.",Shaykh Muhammad ibn ‘Uthaymeen
7841,https://islamqa.info/en/answers/7841,Can women pray following the imaam in a tent outside the mosque?,"In some mosques they make additional space for women outside the mosque because some women come to the mosque with children who disturb other worshippers with their loud voices. So they put a tent in the parking lot of the mosque for them, with stairs or a small laneway between the tent and the mosque, and
they put loudspeakers in the tent. What is the ruling on prayer in this tent?",,,"Praise be to Allah.We put this question to Shaykh Muhammad ibn Saalih
    al-‘Uthaymeen (may Allaah preserve him) who replied that it is not permissible to
    pray outside the mosque except in cases of necessity, and this is not a case of necessity.
    The women who have children with them (who disturb others) should be told not to come at
    all, because they are causing annoyance to others, or else they have to pray outside the
    mosque without. So this tent should not be put up for them outside the mosque. And Allaah
    knows best.",Shaykh Muhammad ibn ‘Uthaymeen
