Qno,URL,Title,Ques,Summary,Points,Ans,Source
20903,https://islamqa.info/en/answers/20903,What Is the Difference Between al-Aqsa and the Dome of the Rock?,"I have recently received an Email advising me of the status of al-Masjid alAqsa and differentiating it from the Dome of the Rock.
Can you please clarify the situation and advise, if al-Masjid  al-Aqsa is different from the Dome of the Rock, why do we see its picture representing al-Masjid al-Aqsa at all Islamic places, and I (and many other Muslims) were completely unaware of the difference?","Al-Masjid al-Aqsa is the name for the whole of the place of worship built by Prophet Sulayman. The Dome of the Rock is situated in the middle of the plateau of al-Masjid al-Aqsa, which is in the southeastern part of the city of Jerusalem.","What is Al-Masjid al-Aqsa?


Who built al-Masjid al-Aqsa?


Who built the Dome of the Rock?


Difference between al-Aqsa and the Dome of the Rock","Praise be to Allah.What is Al-Masjid al-Aqsa?
Al-Masjid al-Aqsa (in Jerusalem) was the first of the two qiblahs (prayer direction), and is one of the three mosques to which people may travel for the purpose of worship. 
Who built al-Masjid al-Aqsa?
And it was said that Al-Aqsa Mosque was built by Sulayman (peace be upon him), as stated in Sunan al-Nasai (693) and classed as sahih by al-Albani in Sahih al-Nasai. 
It was said that Al-Aqsa Mosque   existed before Sulayman (peace be upon him) and that Sulayman rebuilt it; this is based on the evidence narrated in al-Sahihayn from Abu Dharr (may Allah be pleased with him) who said: “I said, ‘O Messenger of Allah, which mosque was built on earth first?’ He said, ‘Al-Masjid al-Haram [in Makkah].’ I said, ‘Then which?’ He said, ‘Al-Masjid al-Aqsa.’ I said, ‘How much time was there between them?’ He said, ‘Forty years. So wherever you are when the time for prayer comes, pray, for that is the best thing to do.’” (Narrated by al-Bukhari, 3366; Muslim, 520)
The Prophet (peace and blessings of Allah be upon him) was taken on the Night Journey (Isra) to Bayt al-Maqdis (Jerusalem), where he led the Prophets in prayer in this blessed mosque. 
Allah says (interpretation of the meaning): 
“Glorified (and Exalted) be He (Allah) [above all that (evil) they associate with Him]
Who took His slave (Muhammad) for a journey by night from Al-Masjid Al-Haram (at Makkah) to Al-Masjid Al-Aqsa (in Jerusalem), the neighbourhood whereof We have blessed, in order that We might show him (Muhammad) of Our Ayat (proofs, evidences, lessons, signs, etc.). Verily, He is the All-Hearer, the All-Seer.” [al-Isra 17:1]
Who built the Dome of the Rock?
The Dome of the Rock was built by the caliph ‘Abd al-Malik ibn Marwan in 72 AH. 
It says in al-Mawsu’ah al-Filastiniyyah (4/203): 
“The name al-Masjid al-Aqsa was historically applied to the entire sanctuary (al-Haram al-Sharif) and the buildings in it, the most important of which is the Dome of the Rock which was built by ‘Abd al-Malik ibn Marwan in 72 AH/691 CE, which is regarded as one of the greatest Islamic historical buildings. But today the name is applied to the great mosque which is situated in the southern part of the sanctuary plateau.” 
It also says in al-Mawsu’ah (3/23): 
“The Dome of the Rock is situated in the middle of the plateau of al-Masjid al-Aqsa, which is in the southeastern part of the city of al-Quds (Jerusalem). It is a spacious rectangular plateau which measures 480 meters from north to south, and 300 meters from east to west. This plateau occupies approximately one-fifth of the area of the Old City of Jerusalem.” 
Difference between al-Aqsa and the Dome of the Rock 
The mosque which is the place of prayer is not the Dome of the Rock, but because pictures of the Dome are so widespread, many Muslims think when they see it that this is the mosque. This is not in fact the case. The Mosque is situated in the southern portion of the plateau, and the Dome is built on the raised rock that is situated in the middle of the plateau. 
We have already seen above that the name of the mosque was historically applied to the whole plateau. 
This is supported by the words of Shaykh al-Islam Ibn Taymiyah (may Allah have mercy on him) in Majmu’at al-Rasail al-Kubra, 2/61: 
“Al-Masjid al-Aqsa is the name for the whole of the place of worship built by Sulayman (peace be upon him). Some people started to give the name of al-Aqsa to the prayer-place which was built by ‘Umar ibn al-Khattab in front of it. Praying in this prayer-place which ‘Umar built for the Muslims is better than praying in the rest of the mosque, because when ‘Umar conquered Jerusalem there was a huge garbage dump on the rock, since the Christians wanted to show their scorn for the place towards which the Jews used to pray. So ‘Umar issued orders that the filth be removed and he said to Ka’b: ‘Where do you think we should build a place of prayer for the Muslims?’ He said, ‘Behind the rock.’ He said, ‘O you son of a Jewish woman! Are you influenced by your Jewish ideas! Rather I will build it in front of it.’
Hence when the imams of this ummah entered the mosque, they would go and pray in the prayer-place that was built by ‘Umar. With regard to the Rock, neither ‘Umar nor any of the Sahabah prayed there, and there was no dome over it during the time of the Rightly-Guided Caliphs. It was open to the sky during the caliphate of ‘Umar, ‘Uthman, ‘Ali, Mu’awiyah, Yazid and Marwan… The scholars among the Sahabah and those who followed them in truth did not venerate the rock because it was an abrogated qiblah… rather it was venerated by the Jews and some of the Christians.” 
‘Umar denounced Ka’b al-Ahbar and called him the son of a Jewish woman because Ka’b had been a Jewish scholar and rabbi, so when he suggested to ‘Umar that he should build the mosque behind the rock, that was out of respect for the rock so that the Muslims would face it when praying, and veneration of the rock was part of the religion of the Jews, not the religion of the Muslims. 
The Muslims’ fondness for the picture of the Dome may be because of the beauty of this building, but this does not excuse them from the resulting mistake of not distinguishing between the Mosque and the buildings that surround it. 
This may be one of the plots and tricks of the Jews, because of their veneration for the rock and their facing it in prayer. Or it may be in order to give importance to the Rock so that they can fulfil their desire to build the so-called Temple of Solomon on the ruins of al-Masjid al-Aqsa. This is by making the Muslims think that al-Masjid al-Aqsa is the Dome of the Rock, so that if the Jews start to destroy al-Masjid al-Aqsa and the Muslims denounce them for that, they will tell them, “Al-Masjid al-Aqsa is fine,” and will show them a picture of the Dome of the Rock. Thus they will achieve their aims and be safe from the Muslims’ criticism. 
We ask Allah to restore the Muslims’ power and glory, and to cleanse al-Masjid al-Aqsa of the criminals, ""for Allah has full power and control over His Affairs, but most of men know not."" (Surah Yusuf 12:21)
And Allah knows best.",Islam Q&A
20907,https://islamqa.info/en/answers/20907,How many years were there between Adam and Muhammad (peace be upon them both)?,How long was the period of time between the creation of Adam (peace be upon him) and the creation of Muhammad (peace and blessings of Allah be upon him)?,,,"Praise be to Allah.There is nothing in Islam that defines the period between Adam and Muhammad (peace be upon them both); indeed the length of time that Adam (peace be upon him) lived is not known. 
But there are some ahaadeeth and reports which, if we put them together, we can arriver at an approximate length of time, but that not cover the complete period. Some of these ahaadeeth and reports are saheeh (sound) and others are subject to differences of scholarly opinion, and some periods of time are not defined precisely in any reports. Among the saheeh reports concerning that are the following: 
1 – Allah says concerning the length of time that Nooh (peace be upon him) remained calling his people: 
“and he stayed among them a thousand years less fifty years”
[Al-‘Ankaboot 29:14]
2 – The period between ‘Eesa and our Prophet (peace be upon them both): al-Bukhaari narrated that Salmaan al-Faarisi said: “The period between ‘Eesa and our Prophet (peace be upon them both) was six hundred years.” There are also other reports whose soundness is debatable, which mention the following:  
3 – The period between Adam and Nooh (peace be upon them both): it was narrated from Abu Umaamah that a man said: “O Messenger of Allah, was Adam a Prophet?” He said, “Yes, and Allah spoke to him.” The man asked, “How much (time) was there between him and Nooh?” He said, “Ten centuries.” Narrated by Ibn Hibbaan in his Saheeh, 14/69; and by al-Haakim, 2/262. He said it is saheeh according to the conditions of Muslim, and al-Dhahabi agreed with him. Ibn Katheer said in al-Bidaayah wa’l-Nihaayah (1/94): this is (saheeh) according to the conditions of Muslim, even though he did not narrate it. 
4 – The period between Nooh and Ibraaheem (peace be upon them both): our evidence is in the continuation of the hadeeth of Abu Umaamah (may Allah be pleased with him) quoted above: … He said, “And how long was there between Nooh and Ibraaheem?” He said, “Ten centuries.” (Narrated by al-Haakim in al-Mustadrak, 2/288. He said: this hadeeth is saheeh according to the conditions of Muslim, although he did not narrate it. And it was narrated by al-Tabaraani in al-Mu’jam al-Kabeer, 8/118. 
It was reported that some of the narrators of this hadeeth were da’eef (weak), but al-Albaani classed it as saheeh on the basis of corroborating reports. 
Some of the reports that were narrated include the following: 
5. The period between Moosa and ‘Eesa (peace be upon them both). Al-Qurtubi said: there was some difference of opinion as to the length of this period. Muhammad ibn Sa’d mentioned in his book al-Tabaqaat that Ibn ‘Abbaas said: “between Moosa ibn ‘Imraan and ‘Eesa ibn Maryam (peace be upon them both) there were one thousand and seven hundred years, and there was no fatrah (interval when no Prophet was sent) between them, for one thousand Prophets of the Children of Israel were sent between them, apart from other Prophets who were also sent (to other nations). And between the birth of ‘Eesa and the Prophet (peace and blessings of Allah be upon him) there were five hundred and ninety-nine years.” (Tafseer al-Qurtubi, 6/121). Ibn Hajar said: “The narrators are agreed that the period of the Jews until the coming of the Prophet (peace and blessings of Allah be upon him) was more than two thousand years, and the period of the Christians until the coming of the Prophet (peace and blessings of Allah be upon him) was six hundred years.” (Fath al-Baari, 4/449) 
By looking at the verse, ahaadeeth, reports and opinions quoted above, if they are correct then we may use them to work out the period in question. 
But as for being certain of the length of time between Adam and Muhammad (peace be upon them both), then in addition to the above there are many other considerations to be addressed before we can work it out, including the following: 
·Differences of scholarly opinion concerning the definition of the word qarn (translated above as “century”) – does it mean one hundred years, or does it mean one generation? What we know is that the lifespan of the people at that time was a fraction of the time that Nooh spent in calling his people, and we do not know how long the people of those generations lived.
·There is no report which defines the number of years between Ibraaheem and Moosa (peace be upon them both).
 It remains to be said that being certain about such matters or researching them are not things on which we base our acts of worship or our actions, and the words of Allah are sufficient for us:                                                                                  
“And (also) ‘Aad and Thamood, and the Dwellers of Ar-Rass, and many generations in between”
[Al-Furqaan 25:38 – interpretation of the meaning]
 We must strive to follow the example of these Prophets and walk in their footsteps, because this is the purpose behind mentioning them and their lives:
“They are those whom Allah had guided. So follow their guidance” [Al-An’aam 6:90]
 And Allah knows best.",Sheikh Muhammed Salih Al-Munajjid
20910,https://islamqa.info/en/answers/20910,Her husband is forcing her to wear niqaab and she wants advice,"I wear Hijab but do not wear Niqab, my husband says that if I do not start covering my face then he will divorce me. He says that whatever he asks me to do I should do. I do not want to disobey my husband but to wear niqab would cause me great hardship and sadden me deeply. I guess it is due to lack of eeman that I feel this way but feel that he is trying to force me to do something that I do not want to do. Can you please advise me on this matter.",,,"Praise be to Allah.The evidence of the Qur’aan and Sunnah indicates that it is obligatory for women for cover their faces. This evidence includes the verse in which Allaah says (interpretation of the meaning): 
“O Prophet! Tell your wives and your daughters and the women of the believers to draw their cloaks (veils) all over their bodies (i.e. screen themselves completely except the eyes or one eye to see the way)”
[al-Ahzaab 33:59] 
The cloak (jilbaab) is a garment that the woman places over her head and lowers over her face. 
So you have to fear Allaah in this matter and respond to two commands: the command of Allaah and the command of your husband. Undoubtedly this will be very good for you. This matter will make your husband happy and bring happiness to your home. Feelings of difficulty will pass if you are patient and get used to it. These feelings of difficulty will turn to joy when you see the effect that your way of dressing has on him, so you will be responding to Islamic commands and the command of your husband which is in accordance with the laws of Allaah. You will be closing the door to the shaytaans of those who may look at you, and will also be protecting the gaze of chaste and good people from looking at something which they are not permitted to see. And there are other benefits which you will see and appreciate when you respond to this command. 
Sisters who wear niqaab often come to regret the years in which they used to uncover their faces, after Allaah honoured them with the niqaab. If one of them were to be given all the wealth in the world to uncover her face, she would not do it. We have even seen many chaste women who have left their husbands because they wanted them to take off the niqaab. So think about the great difference between your situation and theirs. Where now can we find a man who is keen to keep his family chaste and covered? There are very few of them. Should we disregard these few or should we appreciate their actions which spread good in society? 
We remind you to fear Allaah, and we remind you of the actions of the believing women when they responded to the command of Allaah (interpretation of the meaning): 
“and to draw their veils all over Juyoobihinna (i.e. their bodies, faces, necks and bosoms)”
[al-Noor 24:31]
al-Bukhaari (4481) narrated that ‘Aa’ishah (may Allaah be pleased with her) said: “When this verse was revealed, the muhaajir women took their waist wrappers and tore them at the edges, and covered their faces with them. 
See also the answer to question no. 21134, which explains the obligation of women covering their faces. 
Your husband should also read question no. 20343, which explains the husband’s duty to offer sincere advice to his wife, and ways of doing that. 
And Allaah knows best.",Islam Q&A
20916,https://islamqa.info/en/answers/20916,Is it permissible for a Muslim woman to ask a Muslim man to marry her?,"Can a Muslim woman ask a Muslim man to marry her? Does the  adeeth also refer to a woman asking a man?

The Prophet  (peace and blessings of Allaah be upon him) said: If there comes to you one whose religious commitment and attitude pleases you, then marry [your female relative who is under your care] to him, for if you do not do that, there will be tribulation on earth and much corruption. 

(Narrated by al-Tirmidhi and classed as saheeh by al-Albaani in Saheeh Sunan al-Tirmidhi, 1084).",,,"Praise be to Allah.
    We are happy to congratulate you on choosing the path of the 
    Prophets and of the wise, which is Tawheed, the belief in Allaah alone, and 
    the testimony that Muhammad  (peace and blessings of Allaah be upon him) 
    is His Messenger. 
With regard to the idea 
    of a Muslim woman offering herself in marriage to a righteous man, that does 
    not contradict the idea of modesty, so long as he is trustworthy with regard 
    to his religious commitment and moral attitude. It was narrated that Thaabit 
    al Banaani said: I was with Anas ibn Maalik and a daughter of his was with 
    him. He said: “A woman came to the Messenger of Allaah  (peace and 
    blessings of Allaah be upon him) and offered herself in marriage to him. She 
    said: ‘O Messenger of Allaah, do you want to marry me?’” The daughter of 
    Anas said: “How little was her modesty. How shameless, how shameless!” Anas 
    said: “She was better than you; she had a liking for the Prophet  (peace 
    and blessings of Allaah be upon him) so she offered herself in marriage to 
    him.” Narrated by al-Bukhaari, 4828. 

    Imam al-Bukhaari included this hadeeth in a chapter which he 
    entitled: “A woman offering herself in marriage to a righteous man.” 

    Al-Haafiz ibn Hajar said: 

    Ibn al-Munayyir said in al-Haashiyah: One of the 
    subtle points of al-Bukhaari’s knowledge is that he from the specific story 
    of the woman who offered herself in marriage to the Prophet  (peace and 
    blessings of Allaah be upon him) he derived a general principle; he 
    understood that it is permissible for any woman to offer herself in marriage 
    to a righteous man whose righteousness she admires, and if he likes her he 
    may marry her subject to the conditions of marriage being fulfilled. 
These two ahaadeeth – the 
    hadeeth of Sahl and the hadeeth of Anas, both of which mention the woman who 
    offered herself in marriage to the Prophet  (peace and blessings of 
    Allaah be upon him) – indicate that it is permissible for a woman to offer 
    herself in marriage to a man, and to let him know that she has a liking for 
    him, and there is nothing wrong with her doing so. And the one to whom a 
    woman offers herself in marriage has the choice of either accepting or 
    refusing, but he does not have to express his refusal outright, rather it is 
    sufficient for him to remain silent. 

    Fath al-Baari, 9/175. 

    Al-‘Ayni said: 
The words of Anas to his 
    daughter: “She is better than you” indicate that it is permissible for a 
    woman to offer herself in marriage to a righteous man, and to tell him of 
    her liking for him because of his righteousness and virtue, or because of 
    his knowledge and honour, or for some characteristic of religious 
    commitment, and that there is no shame on her if she does that, rather that 
    is a sign of her virtue. The daughter of Anas (may Allaah be pleased with 
    him) looked at the externals and she did not understand this properly until 
    Anas said: “She is better than you.” As for the woman who offers herself in 
    marriage to a man for some worldly purpose, this is something that is 
    abhorrent in the extreme. 

    ‘Umdat al-Qaari’ Sharh Saheeh al-Bukhaari, 
    20/113. 

    But it is better for a woman to inform her wali (guardian) of 
    her desire to marry a righteous man who is trustworthy with regard to his 
    religious commitment and his moral attitude, without telling the man 
    bluntly. This may be understood from what one of the two women did, when she 
    said to her father – concerning Moosa (peace be upon him):  
“And said one of them 
    (the two women): ‘O my father! Hire him! Verily, the best of men for you to 
    hire is the strong, the trustworthy’”

    [al-Qasas 28:26 – interpretation of the meaning]

    al-Qurtubi said: 

    With regard to the words of Allaah (interpretation of the 
    meaning): 

    “He said: ‘I intend to wed one of these two daughters of 
    mine to you, on condition that you serve me for eight years…’”

    [al-Qasas 28:27]
Here the father 
    offered his daughter in marriage to the man. This is an established custom 
    whereby the righteous man of Madyan offered his daughter in marriage to a 
    righteous man of the Children of Israel, ‘Umar ibn al-Khattaab offered his 
    daughter Hafsah in marriage to Abu Bakr and ‘Uthmaan, and the woman who 
    offered herself in marriage offered herself to the Prophet  (peace and 
    blessings of Allaah be upon him). So it is good for a man to offer his 
    female relative who is under his care in marriage, and for a woman to offer 
    herself in marriage to a righteous man, following the example of the 
    righteous salaf. Ibn ‘Umar said: When Hafsah became single (due to her 
    husband dying), ‘Umar said to ‘Uthmaan: “If you wish, I will marry Hafsah 
    bint ‘Umar to you.” This was narrated only by al-Bukhaari, 4005. 

    Tafseer al-Qurtubi, 13/271 

    But it should be noted that most of what happens nowadays, 
    when a woman likes a particular man, is the result of haraam causes, such as 
    a careless attitude on her part whereby she talks to him and sits with him. 
    A person who has evil motives may take advantage of such an offer to achieve 
    some of his aims. So we must beware of this and protect our honour from 
    anything that may besmirch it. 

    And Allaah knows best.",Islam Q&A
20920,https://islamqa.info/en/answers/20920,Her boyfriend has become a Muslim and is making her choose between Islam and splitting up,"I'm a christian woman and my boyfriend has converted and is a muslim now. We've been through so much and made a lot of promises that we always stay together even if I do not become a muslim. I am learning more about Islam. But with my job and my own believes I would never wear a veil. I always wear long sleeves and dress business. So if I would become a muslim am I not allowed to wear business clothes?
I'm not scared what others think I just don't believe in it. Last week my boyfriend told me he would never choose no one over me regardless of what religion I am and yesterday he told me I have to chose either I become a muslim or we break up because he said the e-man said he should be with a muslim woman. All I need is some time to decide what is best for me and I am learning more about the Koran. He basically put me on the spot and is forcing me to chose.",,,"Praise be to Allah.Allaah makes it easy for the one for whom He wills happiness to find it. Perhaps Allaah wills that for you by means of this person who is calling you to Islam and by means of your getting in touch with us so that you may be guided to what is best for you in this life and in the Hereafter. 
Islam does not allow any illicit relationship between a man and a woman. Allaah has established marriage as the legitimate means for satisfying sexual desire, and through marriage a man and woman form a family based on the laws of Allaah, and their children are legitimate. 
We will not tell you that hijab (the veil) is not obligatory, and we will not tell you that Islam excuses you from wearing it. Rather we will tell you that you should not let the idea of wearing hijab form an obstacle to your entering Islam. You have to start by saving yourself from your current situation and enter into that which Allaah loves and is pleased with, which is to believe in Him alone (Tawheed) and to bear witness that Muhammad (peace and blessings of Allaah be upon him) is His Messenger. After you enter Islam and faith becomes established in your heart, you will have the opportunity to study and find out for yourself everything that Allaah likes, so that you can do it, and everything that He hates so you can give it up and avoid it. 
We advise you sincerely from the bottom of our hearts to choose that which is best for you, not so that you can marry a Muslim man, but for your own sake, and for your own happiness and salvation from the punishment and wrath of Allaah. What you are going to choose is nothing other than the religion of the Prophets of old. It is the religion of Adam, Noah, Abraham, Moses and Jesus. All the Prophets bore witness that God is One, and they denied that He has any partner, wife or son. 
Allaah accepted the Covenant from all the Prophets that they would believe in our Prophet Muhammad (peace and blessings of Allaah be upon him) and that they would support him if he was sent during their lifetimes, and He commanded them to tell their nations to do likewise. Allaah made the message of Muhammad (peace and blessings of Allaah be upon him) a message to all mankind until the Hour begins [i.e., until the Day of Judgement comes], whereas the Prophets before him were each sent only to their own people. 
So do not hesitate. Hasten before your time is up and death comes. Choose the path that leads to happiness in this world and in the Hereafter. May Allaah make you a Muslim woman and a righteous wife who will establish a home and family based on Tawheed (belief in the Oneness of Allaah) and obedience. We ask Allaah to guide you and support you. 
Please also see the answer to question no. 3023.",Islam Q&A
20927,https://islamqa.info/en/answers/20927,She is jealous because her husband cares more about his sister than her,"I never used to quarrel with my husband before.i love him very much.i have 5 month old baby.i'm very worried now thats why i'm requesting your kind suggesion.  

my husband has a sister she with her husband and three children resides near our flat.whenever i my husband his sister and her husband goes out to buy things my husband and she will go together without minding me and her husband.she used to call my husband everyday in his office.she want him to ask her oppinion in every matters.so sometimes i feel very bad and quarrel with my hus.i know thats not good for a mulim woman so i used to ask him to forgive me. she used to tell him things like her daughters periods and all.she used to complaint her husband in most of the matters.is it correct. i want to know whether a man has more responsibility for his sister (who got married and an earning husband)than his wife?  

please give your valid oppinion.may allah bless you&may your every good wishes come true.",,,"Praise be to Allah.Firstly: 
The relationship between a man and his family 
    should not get in the way of his relationship with his wife and children. The smart wife is the one who is keen for her husband to develop a 
    strong relationship with his own family and for there to be friendship and love between them. She should not be an obstacle in the way of the 
    happiness of her husband’s family. 
The smart wife is wise in her dealings if she 
    sees some shortcomings in the way he treats his children and wife, and she is wise if she sees him exaggerating in his concern for his family at 
    the expense of his wife and children. So she makes him aware of his mistake by hinting, not by stating it bluntly, and she advises him without 
    hurting his feelings, and shows him the right way without making him feel that he is wrong, letting him feel that she loves his family and cares 
    for them. 
A woman should not think that her husband’s 
    care for his family will make him fall short in his duties towards her and his children. There is a difference between a husband falling short in 
    his duties towards his wife and children and his loving his family. What makes a man care for his family is his love for them, not his negligence 
    towards his wife and children. 
Secondly: 
Your husband has rights and you have duties. 
    Each of you should do that which is enjoined upon him or her by sharee’ah. Sharee’ah cannot make a man stop loving his family because he has got 
    married, and we cannot ask him to suppress his feelings for the sake of his wife and children. They were his family before he got married and they 
    will remain his family after he gets married. 
You have to try hard to deal with your own 
    feelings, and advise your husband when he falls short in his duties towards you and his children. You do not have the right to denounce him for 
    his love for his sister or his family. There is the fear in such situations that the man will say, “I can find a thousand wives but I cannot find 
    another brother or sister.” So beware of making the matter reach that state. 
At the same time we advise the husband to be 
    pay attention to his wife’s feelings and to take care of his wife and children. We also advise the sister to give her brother similar advice. 
Islam enjoins doing that which is in the 
    interests of all concerned, so that they may share in building the family, not destroying it. All of us must do the duties that Allaah has 
    enjoined upon us, without exaggeration or neglect. 
And Allaah is the Guide to the straight path.",Islam Q&A
20928,https://islamqa.info/en/answers/20928,"She married without a wali (guardian) and wants to repeat the marriage contract, but her husband refuses","Im in a dilema at the moment. A few months ago I married a brother without my family's knowledge (my fmaily are non-muslims), we decided we would keep the marriage between ourselves until my family are in acceptance of him. Its was a very basic ceromony. But recently I have realised that my marriage is not valid as I did not have a wali present, only 2 witnesses. I informed my husband straight away and now he says he does not want us to be married again as he feels he is not ready for marriage.
The problem is we have been together once and now I am pregnant, and he says its a child of Zina and he has no responsability over it and its up to me what I decide to do but its better that I have an abortion for both our sakes and the childs.
Please can you help in in advising me what to do as if my family find out I will be disowned and have nowhere to go as I will be a single mother. My pregnancy is in early weeks so far.",,,"Praise be to Allah.Islam forbids a woman to get married without a wali (guardian), and it regards a marriage contract done without a wali as invalid. A kaafir cannot be the wali of a Muslim woman, so if none of her family are Muslims, then the leader or mufti of the Muslims, or the imam of the Islamic center, should stand in as her wali. 
Ibn Qudaamah said: A kaafir cannot be the wali of a Muslim woman under any circumstances, according to scholarly consensus. 
Al-Mughni, 7/356 
We have discussed all of the above, with evidence and the comments of the scholars, please see the answers to questions no. 7989 and 2127. 
So the marriage contract is not valid, and it must be annulled and you have to keep away from your husband. The husband has to repeat the marriage contact in the manner prescribed in sharee’ah, if he wants to be married to you. Try to get some good and righteous people to intervene and convince him to do that, and to correct his mistake, as this is in your interests and the interests of your child. If he does not respond, then our advice is to forget about him, because his words are not the words of a trustworthy man. His saying that he is “not ready for marriage” indicates that he only wanted to have intercourse with you, and he did not want to adhere to the commands and laws of Allaah, and the commands to be the protector and maintainer of his wife.  
See also the answer to question no. 13501 
It is not permissible for him to tell you to have an abortion, and it is not permissible for you to have an abortion if the foetus has reached the stage where the soul has been breathed into it. If you do that you will be killing a soul. 
See also questions no 12118 and 13319 and 4038. 
With regard to the child, it is valid to call him after his father and he is not regarded as an illegitimate child, rather the scholars regard him as the child of a marriage contract with some faults in it, and the child born of such a marriage is to be attributed to his father. See al-Mughni, 11/196 
Remember that Allaah has guaranteed provision for His slaves, and has promised that whoever fears Allaah, He will give him a way out. 
So fear Allaah, put your trust in Him and repent to him… Part of repenting means separating from this man, because the marriage contract is invalid, for there is no marriage without a wali, as the Prophet (peace and blessings of Allaah be upon him) said. And when you do that you will be doing it only because it is the command of Allaah.  
Know that whoever gives up something for the sake of Allaah, Allaah will compensate him or her with something better… May Allaah give you strength and make things easy for you. 
And Allaah knows best.",Islam Q&A
20933,https://islamqa.info/en/answers/20933,What is the ruling if he sells a company which owes money to others?,What is the position on debts which are owed by a company when it is sold?,,,"Praise be to Allah.
    The debts are not included in the sale contract, and they are 
    still owed by the original borrowers.",Shaykh Ibn Jibreen
20935,https://islamqa.info/en/answers/20935,Resorting to Tayammum if One Has Eczema,"I have eczema which was under control until I started doing Wudu 5 times a day. I have tried everything I can think of, but nothing is helping. What can I do if Wudu is causing very bad rashes?","Allah exempted the sick from having to do Wudu with water and has allowed them to do Tayammum. If Wudu will harm your skin or delay your recovery, then you should do Tayammum, and there is no sin on you.",,"Praise be to Allah.Allah says (interpretation of the meaning): 
“Allah burdens not a person beyond his scope.” [Al-Baqarah 2:286]
Abu Hurayrah (may Allah be pleased with him) narrated that the Prophet (peace and blessings of Allah be upon him) said: “… if I forbid you from doing  something, avoid it, and if I command you to do something, do as much as you can.” (Narrated by Al-Bukhari, 6858; Muslim, 1337) 
Although Allah has clearly commanded us to do Wudu with water, He exempted the sick from having to do Wudu with water and has allowed them to do Tayammum . Allah says (interpretation of the meaning): 
“O you who believe! Approach not As-Salah (the prayer) when you are in a drunken state until you know (the meaning) of what you utter, nor when you are in a state of Janabah (i.e. in a state of sexual impurity and have not yet taken a bath), except when travelling on the road (without enough water, or just passing through a mosque), till you wash your whole body. And if you are ill, or on a journey, or one of you comes after answering the call of nature, or you have been in contact with women (by sexual relations) and you find no water, do Tayammum with clean earth and rub therewith your faces and hands (Tayammum). Truly, Allah is Ever Oft-Pardoning, Oft-Forgiving.” [Al-Nisa’ 4:43]
Shaykh Muhammad Al-Salih Al-‘Uthaymin (may Allah have mercy on him) said: 
“Or if he is afraid of using it or if looking for it will cause him physical harm: 
If he will be physically harmed by using water and will become sick, then this comes under the general meaning of the words (interpretation of the meaning): 
“But if you are ill or on a journey.” [Al-Maidah 5:6]
For example, if there are wounds or sores on the parts of the body that are washed during Wudu, or if there are wounds or sores on all parts of the body, in the case of Ghusl (ritual bath), and there is the fear of physical harm, then he may do Tayammum.” (Al-Sharh Al-Mumti’, 1/378, 379; Ibn Al-Jawzi edition) 
But if he can put water on his skin without affecting it, then he should do so, and he does not have to rub that part of the body or go to extremes in washing it. 
Shaykh Muhammad Al-Salih Al-‘Uthaymin (may Allah have mercy on him) said: 
“Similarly he does not have to go to extremes in rinsing his nose if he has a problem in the sinuses, because in that case the water may settle there and cause an unpleasant smell and make him sick, or it may cause him some harm. It should be said to such a person: it is sufficient for you to rinse your nose until the water enters the nostrils.” (Al-Sharh Al-Mumti’, 1/210, Ibn Al-Jawzi edition) 
He also said: 
“If a person has a sinus problem, or if going to extremes in rinsing the nose will make the water reach the sinuses and cause him pain, or if the water will turn rotten and turn to pus and so on, in this case we say to him: Do not go to extremes in rinsing your nose, so as to ward off harm from yourself.” (Al-Sharh Al-Mumti’, 1/172. Ibn Al-Jawzi edition) 
If Wudu will harm your skin or delay your recovery, then you should do Tayammum , and there is no sin on you. 
And Allah knows best.",Islam Q&A
20936,https://islamqa.info/en/answers/20936,Is it permissible to ransom Muslim prisoners using zakaah money?,Is ransoming Muslim prisoners using zakaah money included in the phrase (interpretation of the meaning): “and to free the captives” [al-Tawbah 9:60]?,,,"Praise be to Allah.
    Ransoming Muslim prisoners who have been captured by kaafirs is better than 
    freeing slaves, so it is included and indeed takes priority, because they 
    suffer great harm by being separated from their families and because of the 
    humiliation and torture. So saving them is even more important than saving 
    slaves.",Shaykh Ibn Jibreen
