Qno,URL,Title,Ques,Summary,Points,Ans,Source
14302,https://islamqa.info/en/answers/14302,Is It Haram for Women to Wear Tight Clothes?,What is the ruling on women wearing tight clothes in front of women and mahrams?,It is not permissible for Muslim women to wear tight clothes in front of mahrams or other women if they are very tight and show off the woman’s charms.,,"Praise be to Allah.Wearing tight clothes that show off a woman’s charms and that may cause temptation is haram. The Prophet (peace and blessings of Allah be upon him) said: “There are two types of the people of Hell whom I have not seen: men with whips like the tails of cattle with which they strike the people – i.e., by way of wrongdoing and oppression – and women who are clothed yet naked, astray and leading others astray.” 
The phrase “clothed yet naked” has been interpreted as meaning that they wear short clothes that do not cover the `awrah that should be covered, or as meaning that they wear thin clothes that do not prevent people from seeing the woman’s skin, or as meaning that they wear tight clothes which prevent others from seeing (the skin) but which show off the woman’s charms. 
Based on this, it is not permissible for a woman to wear these tight clothes except in front of the one in front of whom she is permitted to show her `awrah, namely the husband , for there is no `awrah between husband and wife. Allah says (interpretation of the meaning): 
“Except from their wives or (the slaves) that their right hands possess, for then, they are free from blame” [al-Muminun 23:6]
And `Aishah said: “The Prophet (peace and blessings of Allah be upon him) and I used to do ghusl (from janabah) from the same vessel, taking turns to dip our hands in it.” 
So there is no `awrah between a man and his wife . But between a woman and her mahrams, she is obliged to cover her `awrah. It is not permissible to wear tight clothes in front of mahrams or other women, if they are very tight and show off the woman’s charms.
And Allah knows best.","Shaykh Ibn ‘Uthaymeen (may Allaah have mercy on him) ، Fataawa Nisa’iyyah, p. 44"
14303,https://islamqa.info/en/answers/14303,Ruling on joining prayers for one who has urinary incontinence,"shekh ibn uthameen fatwa on the one who finds drops oozing out after he has been to the toilet and performed his istinja is that he sould perform the istinja and then when the time for prayer has entered then he should perform the wudoo .
Q- What about when one is combining the prayer due to travel if the drops come in between the two prayers ie . after he has performed his Zhur BUT BEFORE HE HAS MADE THE IQMA FOR ASR OR ANY TIME WITHIN THE ZHUR PRAyER IE .
BEFORE HE SAYS HIS IQAMA FOR THE ASR DOES SUCH A PERSON HAVE TO PERFORM THE WUDOO AGAIN FOR HIS SECOND PRAYER IE ASR IN THIS CASE.",,,"Praise be to Allah.If the urinary incontinence is continual and does not stop when you are praying, then you should pray ‘Asr with the same wudoo’; you do not have to repeat the wudoo’. 
But if the incontinence stops, then a few drops come out during the period between the two prayers, then you have to repeat the wudoo’.
And Allah knows best.",Islam Q&A - Sheikh Muhammed Salih Al-Munajjid
14304,https://islamqa.info/en/answers/14304,Ruling on rent-to-own schemes,"What is the ruling on what many companies and banks do nowadays, whereby they rent out a car for a year in return for a specified amount each month, after which time the car becomes the property of the renter, but if he does not complete the agreed-upon rental period, ownership of the car reverts to the company or bank, and the renter has no right to reclaim whatever installments he has paid?.",,,"Praise be to Allah.This kind of transaction is known as “rent-to-own”, and the contemporary scholars have differed concerning it. The Council of Senior Scholars has issued the following statement concerning it: 
The Council of Senior Scholars has studied the issue of rent-to-own schemes, and after discussing the matter, the majority of the Council thinks that this kind of transaction is not permissible in sharee’ah for the following reasons: 
1 – It is a combination of two transactions for one item and is not based on either of them; the two transactions come under two separate rulings and there is a contradiction between the terms of the two transactions. 
When something is sold, the item and its benefits or usage must be transferred to the purchaser, so it is not valid for the seller to receive rent for it because it is the property of the purchaser. When something is rented, that means that the usage or benefits of the item (and not the item itself) are transferred to the renter. 
Selling something implies that the purchaser both owns the item itself and enjoys usage of it, and if it is worn out or destroyed he bears the cost of that and the loss of both the item and its benefits; none of that falls upon the seller. But if something is rented, the owner who is renting it out bears the cost of any loss or any wear or tear to the item or its benefits, unless the renter has transgressed the limits or shown negligence. 
Secondly: The rental fees are calculated on a yearly or monthly basis in such a way that towards the end of the state term, the value of the item is paid off, but the seller calls these payments “rental fees” so that the purchaser cannot not sell the item until he has paid the whole amount.  
For example: If the value of the item in question is fifty thousand riyals and the monthly rent is usually one thousand riyals, he makes it two thousand. In fact this is part of the price until, towards the end of the term, the value of the item is paid. But if the purchaser is unable to make the final payment, for example, the item will be taken away from him on the grounds that it is something rented, and he will not be given back the money that he has paid on the grounds that he has made use of it.  
It is obvious that this is wrongdoing and forcing people to borrow money to make the last payment.  
Thirdly: This kind of contract leads to the poor being careless about debts until many of them end up heavily in debt. It may even lead to bankruptcy for some of the lenders because of losses incurred because of loans to the poor. 
The Council thinks that the two parties should look for a sound way, which is to sell the item and put its price in pledge (rahn) and to protect the seller’s rights by letting him keep the contract document and ownership papers etc.  
And Allah is the Source of Strength. May Allah send blessings and peace upon our Prophet Muhammad and his family and companions. 
Members of the Council of Senior Scholars who signed this statement include the following:
 Shaykh ‘Abd al-‘Azeez ibn ‘Abd-Allah Aal al-Shaykh
Shaykh Saalih al-Lahaydaan
Dr Saalih al-Fawzaan
Shaykh Muhammad ibn Saalih al-‘Uthaymeen
Shaykh Bakr ibn ‘Abd-Allah Abu Zayd.",Islam Q&A
14305,https://islamqa.info/en/answers/14305,It is essential to respond to those who defame the Prophet (peace and blessings of Allaah be upon him),"There is no one among us who is unaware of what the Christians say defaming the Prophet (peace and blessings of Allaah be upon him), and we are not unaware either of the gheerah (protective jealousy) of the young men of the Muslim ummah towards their religion and their Prophet (peace and blessings of Allaah be upon him). Is it permissible to respond to those who defame the Prophet (peace and blessings of Allaah be upon him) by insulting the speaker, knowing that I insulted one of them and some of my relatives advised me not to do that again, because it will make them defame and mock him even more, so their sin will be on me?.",,,"Praise be to Allah.
    Defaming the Prophet  (peace and blessings of Allaah be 
    upon him) is a kind of kufr. If that is done by a Muslim then it is apostasy 
    on his part, and the authorities have to defend the cause of Allaah and His 
    Messenger  (peace and blessings of Allaah be upon him) by executing the 
    one who defamed him. If the one who defamed him repents openly and is 
    sincere, that will benefit him before Allaah, although his repentance does 
    not waive the punishment for defaming the Prophet  (peace and blessings 
    of Allaah be upon him), which is execution. 

    If the person who defames him is a non-Muslim living under a 
    treaty with the Muslim state, then this is a violation of the treaty and he 
    must be executed, but that should be left to the authorities. If a Muslim 
    hears a Christian or anyone else defaming the Prophet  (peace and 
    blessings of Allaah be upon him) he has to denounce him in strong terms. It 
    is permissible to insult that person because he is the one who started it. 
    How can we not stand up the Prophet  (peace and blessings of Allaah be 
    upon him)? It is also obligatory to report him to the authorities who can 
    carry out the punishment on him. If there is no one who can carry out the 
    hadd punishment of Allaah and stand up for the Messenger  (peace and 
    blessings of Allaah be upon him) then the Muslim has to do whatever he can, 
    so long as that will not lead to further mischief and harm against other 
    people. But if a Muslim hears a kaafir defaming the Prophet  (peace and 
    blessings of Allaah be upon him) and he keeps quiet and does not respond for 
    fear that this person may then defame him even more, this is mistaken 
    thinking. With regard to the verse (interpretation of the meaning): 
“And insult not those 
    whom they (disbelievers) worship besides Allaah, lest they insult Allaah 
    wrongfully without knowledge”

    [al-An’aam 6:108], 

    this does not apply in cases where they defame Allaah and His 
    Messenger  (peace and blessings of Allaah be upon him) first. Rather 
    what is meant is that it is forbidden to insult the gods of the mushrikeen 
    first, lest they insult Allaah out of ignorance and enmity on their part. 
    But if they insult Allaah and His Messenger  (peace and blessings of 
    Allaah be upon him) first, then we must respond and punish them so as deter 
    them from their kufr and enmity. If we leave the kuffaar and atheists to say 
    whatever they want without denouncing it or punishing them, great mischief 
    will result, which is something that these kuffaar love. No attention should 
    be paid to the one who says that insulting or responding to insults will 
    make him more stubborn. The Muslim has to have a sense of protective 
    jealousy and get angry for the sake of Allaah and His Messenger  (peace 
    and blessings of Allaah be upon him). Whoever hears the Prophet  (peace 
    and blessings of Allaah be upon him) being insulted and does not feel any 
    protective jealousy or get angry is not a true believer – we seek refuge 
    with Allaah from humility, kufr and obeying the Shaytaan. 

    And Allaah knows best.","Shaykh ‘Abd al-Rahmaan al-Barraak, Majallat al-Da’wah, Muharram, issue no. 1933"
14307,https://islamqa.info/en/answers/14307,He wants to leave Makkah then come back to do the farewell tawaaf when the crowding is less severe,Is it permissible for those who live in Jeddah to omit the farewell tawaaf and then come back to Makkah and do it after the crowding is less severe?.,,,"Praise be to Allah.
    It is not permissible for any pilgrim to leave Makkah before 
    performing the farewell tawaaf. 

    Shaykh Ibn ‘Uthaymeen (may Allaah have mercy on him) was 
    asked: Is it acceptable for those who live in Jeddah to leave Mina and go to 
    Jeddah without performing the farewell tawaaf, then come back a few days 
    later to perform the farewell tawaaf? 

    He replied: 

    It is not permissible for the people of Jeddah or anyone else 
    to go back to their cities before performing the farewell tawaaf, then come 
    back to Makkah when the crowding has become less severe. They should not 
    leave Makkah until they have performed the farewell tawaaf, because the 
    Prophet  (peace and blessings of Allaah be upon him) said: “No one of 
    you should leave until the last thing he has done is to circumambulate the 
    House.” And Ibn ‘Abbaas said: The people used to depart from many locations 
    (within Makkah), but the Prophet  (peace and blessings of Allaah be upon 
    him) said: “No one of you should leave until the last thing he has done is 
    to circumambulate the House.” 

    Majmoo’ Fataawa Ibn ‘Uthaymeen, 
    23/353. 

    Even if he comes back after that to perform the farewell 
    tawaaf, it will be of no benefit to him. Shaykh Ibn ‘Uthaymeen said: 
If he leaves Makkah 
    heading for Jeddah, and reaches Jeddah, then even if he performs it (the 
    farewell tawaaf) it will be of no benefit to him, because he left, so how 
    can it benefit him after he has left? 

    Majmoo’ Fataawa Ibn ‘Uthaymeen,  23/353.",Islam Q&A
14308,https://islamqa.info/en/answers/14308,Stunning animals with electric shocks before slaughter,"What is the ruling on eating the flesh of animals that are slaughtered in a Muslim country by means of electric shocks, knowing that the animal is stunned with the electric shock until it falls to the ground, then the butcher slaughters it as soon as it has fallen to the ground.",,,"Praise be to Allah.If the matter is as described, that the butcher slaughters the an’aam animal (camel, cow, sheep or goat) as soon as it falls to the ground after receiving an electric shock, if that is done when it is still alive, then it is permissible to eat it. But if he slaughters it after it has died then it is not permissible to eat it. This comes under the ruling on animals killed by a violent blow, which Allah has forbidden unless they are properly slaughtered before they die. The slaughter does not count unless it is proven that the animal showed signs of life such as moving a leg or if blood flowed (at the time of slaughter) and so on, which indicates that it was still alive until the slaughtering was over. Allah says (interpretation of the meaning): 
“Forbidden to you (for food) are: Al‑Maitah (the dead animals — cattle — beast not slaughtered), blood, the flesh of swine, and that on which Allah’s Name has not been mentioned while slaughtering (that which has been slaughtered as a sacrifice for others than Allah, or has been slaughtered for idols) and that which has been killed by strangling, or by a violent blow, or by a headlong fall, or by the goring of horns — and that which has been (partly) eaten by a wild animal — unless you are able to slaughter it (before its death)” [al-Maa'idah 5:3]
An’aam animals that have been exposed to a fatal blow are permissible so long as they are slaughtered properly before they die, otherwise it is not permissible to eat them.","Fataawa al-Lajnah al-Daa’imah, 22/455"
14310,https://islamqa.info/en/answers/14310,Ruling on wearing a garment made of denim,"If the fabric known as denim is made into a garment that is suitable for a Muslim woman, is it haraam to wear it, and is that an imitation of the kuffaar?.",,,"Praise be to Allah.What is meant by imitation of the kuffaar is when a person does something to be or look like them. If this fabric or any other kind of fabric is used in ways that resemble the clothing of the kuffaar, then this comes under the heading of imitation. But if the clothes of the kuffaar are made out of this fabric but it is used in another way that is distinct from the clothing of the kuffaar, there is nothing wrong with it, so long as it is done differently from the kuffaar, even if they are well known for using this fabric, so long as it is worn in a way that differs from the way they wear it.","Shaykh Ibn ‘Uthaymeen (may Allaah have mercy on him) , Majmoo’at As’ilah tahumm al-Usrah al-Muslimah, p. 16"
14312,https://islamqa.info/en/answers/14312,It is not permissible to replace stoning of an adulterer with killing by the sword or by shooting,"Is it permissible to execute a married adulterer by some method other than stoning, such as killing him with a sword or by shooting him?.",,,"Praise be to Allah.
    It is essential to stone the married adulterer until he dies, 
    following the Sunnah of the Messenger  (peace and blessings of Allaah be 
    upon him), as it is proven that he said that, did it and enjoined it. The 
    Messenger of Allaah  (peace and blessings of Allaah be upon him) stoned 
    Maa’iz, the Juhani woman, the Ghaamidi woman, and the two Jews. All of that 
    is proven in saheeh ahaadeeth narrated from the Prophet  (peace and 
    blessings of Allaah be upon him). The scholars among the Sahaabah (may 
    Allaah be pleased with them), the Taabi’een and those who came after them 
    are also unanimously agreed on that. No one differed from them apart from 
    those to whose views no attention is to be paid. Al-Bukhaari and Muslim 
    narrated in their Saheehs from Ibn ‘Abbaas (may Allaah be pleased 
    with him) that ‘Umar (may Allaah be pleased with him) said: “Allaah sent 
    Muhammad  (peace and blessings of Allaah be upon him) with the truth and 
    revealed to him the Book, and one of the things that Allaah revealed was the 
    verse of stoning. We have read it and understood it. The Messenger of Allaah 
     (peace and blessings of Allaah be upon him) stoned (adulterers) and we 
    stoned (them) after him, but I fear that there may come a time when some 
    people say: ‘By Allaah, we do not find the verse of stoning in the Book of 
    Allaah.’ So they will go astray by forsaking an obligation that Allaah has 
    revealed. According to the Book of Allaah, stoning is deserved by the one 
    who commits zina, if he is married, men and women alike, if proof is 
    established or the woman becomes pregnant or they confess…” 
Based on this, it is not 
    permissible to replace stoning with killing by the sword or shooting, 
    because stoning is a more severe punishment and a more effective deterrent 
    to the sin of zina, which is the most grave sin after shirk and killing a 
    soul whom Allaah has forbidden us to kill. The hadd punishment of stoning 
    for a married person who commits zina is one of the matters that is 
    determined by the Qur’aan and Sunnah and there is no room for ijtihaad or 
    personal opinion. If killing by the sword or shooting were permissible in 
    the case of the married adulterer then the Prophet  (peace and blessings 
    of Allaah be upon him) would have done that and would have explained it to 
    his ummah, and his companions after him would have done that too.","Fataawa al-Lajnah al-Daa’imah, 22/48-49"
14315,https://islamqa.info/en/answers/14315,Can You Hug Your Wife while Fasting?,"I have recently got married and I would like to clarify something that has been on my mind recently during this blessed month of Ramadan. After closing my fast I return to bed, where sometimes my wife is lying there too. Sometimes, I embrace her, does this mean my fast is void? Can you enlighten me on what I can do and cannot?","A man may kiss, hug and touch his wife without having intercourse when he is fasting. But if there is the fear that he may do something that Allah has forbidden because his desire is aroused quickly, then it is disliked for him to do that.",,"Praise be to Allah.The Muslim has to protect his fast from things that may invalidate it, and he has to seek reward by giving up his desires for food, drink and intercourse, as Allah says in the Hadith Qudsi concerning the virtues of fasting: “He gives up his food, his drink and his physical desires for My sake.” (Narrated by Al-Bukhari, As-Sawm, 1761)
But if he can control himself and not slip into that which would cause his fast to be invalidated, by the emission of semen or by having intercourse, or would make his fast imperfect by the emission of Madhiy (prostatic fluid) , then it is permissible for him to embrace his wife in this case, because the Prophet (peace and blessings of Allah be upon him) used to fondle `Aishah (may Allah be pleased with her) but he used to control his desire.
Shaykh `Abd Al-`Aziz ibn Baz (may Allah have mercy on him) said: 
“A man may kiss , embrace and touch his wife, without having intercourse , when he is fasting. This is permissible and there is nothing wrong with it, because the Prophet (peace and blessings of Allah be upon him) used to kiss and touch his wives when he was fasting. 
But if there is the fear that he may do something that Allah has forbidden because his desire is aroused quickly, then it is disliked for him to do that. If he ejaculates, he still should not eat or drink for the rest of the day, and he has to make up the fast, but he does not have to offer expiation according to the majority of the scholars. However, Madhiy (prostatic fluid) does not invalidate the fast, according to the more correct of the two scholarly views, because the basic principle is that the fast remains valid, and because it is too difficult to avoid. And Allah is the Source of strength.” (Fatawa Ash-Shaykh Ibn Baz, part 4, p. 202)
And Allah knows best.",Sheikh Muhammed Salih Al-Munajjid
14320,https://islamqa.info/en/answers/14320,Is there any valid proof for Salaat al-Tasaabeeh?,"Is there a hadith that supports Salat Ul-Tasaabeeh? If so, what is the reference?",,,"Praise be to Allah.There are ahaadeeth concerning Salaat al-Tasaabeeh which are attributed to the Prophet (peace and blessings of Allaah be upon him), and which were classed as hasan by some of the scholars, but many scholars said that they are da’eef (weak) and that this prayer is not prescribed in Islam. 
The Standing Committee was asked about Salaat al-Tasaabeeh, and they answered: 
Salaat al-Tasaabeeh is a bid’ah (innovation) and the hadeeth concerning it is not proven, rather it is munkar. Some of the scholars mentioned it among the mawdoo’ (fabricated) ahaadeeth. 
See Fataawa al-Lajnah al-Daa’imah, vol. 8, p. 163 
Shaykh Ibn ‘Uthaymeen said: Salaat al-Tasaabeeh is not prescribed, because the hadeeth is da’eef (weak). Imaam Ahmad said there is no sound evidence for it. Shaykh al-Islam Ibn Taymiyah said it is a fabrication, and he said that none of the imaams recommended it. He (may Allaah have mercy on him) spoke the truth, because whoever examines this prayer will find that it is odd in the way it is performed … Moreover, if it were prescribed, it would have been something that was reported in many reports because of its great virtue and reward. Since there are no such reports and none of the imaams described it as being recommended, we know that it is not proven. The oddness in the way in which it is performed is as described in the hadeeth narrated concerning it, which says that it is to be performed once every day, or once every week, or once every month, or once every year, or once in a lifetime. This indicates that these reports are not sound; if it were prescribed, it would be something to be done on a regular basis, and one would not be given such a variety of options. 
On this basis, people should not do this prayer. And Allaah knows best. 
Fataawa Manaar al-Islam, 1/203",Sheikh Muhammed Salih Al-Munajjid
