Qno,URL,Title,Ques,Summary,Points,Ans,Source
37802,https://islamqa.info/en/answers/37802,Working on Saturdays and Sundays in Ramadaan,Is it OK to work on Saturday & Sunday during Ramadan?.,,,"Praise be to Allah.Working on all the days of the week is permissible, in Ramadaan and at other times. Saturdays and Sundays are not days when working is forbidden for Muslims. 
The Muslim’s main concern should not be earning money and working at the expense of his prayer and fasting. So if a Muslim can reduce his worldly work without that causing harm to him or anyone else, then this is wise and is a good idea, to free the Muslim during this month to worship Allaah by fasting, praying qiyaam and reading Qur’aan. 
And Allaah knows best.",Islam Q&A
37805,https://islamqa.info/en/answers/37805,Du`a for Beginning the Fast,What is the du’a at the time of beginning of fasting?,"1- You should say this du`a  after sighting the new moon of Ramadan and other Hijri months: ‘Allahumma ahillahu ‘alayna bi’l-yumni wa’l-iman wa’l-salamah wa’l-islam. Rabbiy wa rabbuka Allah.’
2- There is no du`a that you should say when starting to fast each day. Rather you should simply have the intention that you are going to fast tomorrow.","Du`a for sighting new moon 


Is there any du`a when starting to fast every day?","Praise be to Allah.Du`a for sighting new moon 
Al-Tirmidhi (3451) narrated from Talhah ibn ‘Ubayd-Allah (may Allah be pleased with him) that when the Prophet (peace and blessings of Allah be upon him) saw the new moon, he would say, “Allahumma ahillahu ‘alayna bi’l-yumni wa’l-iman wa’l-salamah wa’l-islam. Rabbiy wa rabbuka Allah (O Allah, make the new moon rise on us with blessing, faith, safety and Islam. My Lord and Your Lord is Allah).” (Classed as sahih by al-Albani in Sahih al-Tirmidhi, 2745)  
This du`a is not just for the new moon of Ramadan , rather the Muslim should say it when he sees the new moon at the beginning of every month. 
Is there any du`a when starting to fast every day?
With regard to saying du`a every day, there is no du`a that the Muslim should say when starting to fast each day. Rather he should simply have the intention that he is going to fast tomorrow . 
The intention is subject to the condition that it be made at night, before the dawn comes. The Prophet (peace and blessings of Allah be upon him) said: “Whoever does not intend to fast before dawn, there is no fast for him.” (Narrated by al-Tirmidhi, 730)
According to a version narrated by al-Nasai (2334): “Whoever does not intend to fast from the night before, there is no fast for him.” (Classed as hasan by al-Albani in Sahih al-Tirmidhi, 573)
What is meant is that whoever does not intend to fast and resolve to do so from the night before, his fast is not valid. 
The intention is an action of the heart. The Muslim should resolve in his heart that he is going to fast tomorrow. It is not prescribed for him to utter it out loud and say , “I intend to fast” and other phrases that have been innovated by some people. 
And Allah knows best.",Islam Q&A
37809,https://islamqa.info/en/answers/37809,Advice for a trainee teacher,I am a female student about to start teaching in schools as part of my training be a teacher (training in the field). What advice can you give me?.,,,"Praise be to Allah.We ask Allaah to make you steadfast in doing good and to make you successful and 
    wise. The most important advice we can give you is: 
1-To fear Allaah in private and in public, when coming in and going out, and in all your affairs.
2-Do the best that you can in your work, for Allaah loves when anyone does something for him to do it 
    well. [Hadeeth narrated by al-Bayhaqi in Shu’ab al-Eemaan, and classed as hasan by al-Albaani in Saheeh al-Jaami’].
3-Intend when doing your work to benefit people and help them, and seek to use the halaal money that 
    you will earn after you graduate in ways that will please Allaah.
4-Give sincere advice to the students you will meet, and do not underestimate the impact that a sincere 
    word may have, for how many of those who repent and become devout and righteous took the first step on that path because of a single word.
5-Carry some useful pamphlets, booklets and tapes with you, and give them to your colleagues and the 
    people who are studying with you, so as to spread your goodness and increase your reward.
6-Make a lot of du’aa’, asking Allaah to guide you, for there is no strength, no power and no success, 
    except with Allaah.
And Allaah knows best.",Islam Q&A
37820,https://islamqa.info/en/answers/37820,Ramadaan fasting is not acceptable if one does not pray,I fast Ramadaan but I do not pray. Is my fasting valid?,,,"Praise be to Allah.The Ramadaan fast, and indeed any righteous deed, is not accepted if you do not pray. That is because not praying constitutes kufr as the Prophet (peace and blessings of Allaah be upon him) said: “Between a man and shirk and kufr there stands his giving up prayer.” Narrated by Muslim, 82. See also question no. 5208. 
No righteous deed is accepted from the kaafir, because Allaah says (interpretation of the meaning): 
“And We shall turn to whatever deeds they (disbelievers, polytheists, sinners) did, and We shall make such deeds as scattered floating particles of dust”
[al-Furqaan 25:23] 
“If you join others in worship with Allaah, (then) surely, (all) your deeds will be in vain, and you will certainly be among the losers”
[al-Zumar 39:65]
al-Bukhaari narrated that the Prophet (peace and blessings of Allaah be upon him) said: “Whoever forsakes ‘Asr prayer, his deeds are in vain.” (al-Bukhaari, 553). What is meant by “his deeds are in vain” means that they become invalid and will not avail him anything. 
This hadeeth indicates that in the case of one who does not pray, Allaah will not accept any deed from him, so the one who does not pray will not benefit at all from his deeds, and no good deeds of his will ascend to Allaah. 
Ibn al-Qayyim (may Allaah have mercy on him) said concerning the meaning of this hadeeth: “The apparent meaning of this hadeeth is that those who do not pray are of two types: those who do not pray at all, which renders all of their deeds invalid, and those who do not pray some days, which renders his deeds on that day invalid. So the loss of all good deeds happens to those who do not pray at all, and the loss of some deeds happens to those who miss some prayers.” From Kitaab al-Salaah, p. 65 
Our advice to the sister who asked this question is to repent to Allaah, to feel regret for her negligence in her duties towards Allaah for exposing herself to His wrath, anger and punishment. Allaah accepts the repentance of those among His slaves who repent to Him, and forgives their sins; indeed, He rejoices greatly at that. The Prophet (peace and blessings of Allaah be upon him) has given glad tidings to those who repent when he said: “The one who repents from sin is like one who did not sin at all.” Narrated by Ibn Maajah, 4250; classed as hasan by al-Albaani in Saheeh Ibn Maajah, 3424. 
So she should hasten to do ghusl and pray, so that she may become pure both inwardly and outwardly. She should not delay repentance and say, “I will repent tomorrow or after tomorrow, because she does not know when death will come. She should repent to Allaah before regret will be of no avail. 
“And (remember) the Day when the Zaalim (wrongdoer, oppressor, polytheist) will bite at his hands, he will say: ‘Oh! Would that I had taken a path with the Messenger (Muhammad).
Ah! Woe to me! Would that I had never taken so-and-so as a Khaleel (an intimate friend)!
He indeed led me astray from the Reminder (this Qur’aan) after it had come to me. And Shaytaan (Satan) is to man ever a deserter in the hour of need’”
[al-Furqaan 25:27-29 – interpretation of the meaning].",Islam Q&A
37828,https://islamqa.info/en/answers/37828,She got a period one week after the previous period,I use contraceptive pills and I made a mistake in taking them which led to me getting a period one week after the end of the previous period. Does this come under the same rulings as an ordinary menstrual period?.,,,"Praise be to Allah.Yes, it comes under the same rulings as an ordinary menstrual period, because the basic principle is that the blood which comes out of a woman is menstrual blood (hayd) unless it becomes apparent that it is the blood of istihaadah (irregular non-menstrual vaginal bleeding). 
Shaykh Ibn ‘Uthaymeen (may Allaah have mercy on him) was asked about a woman who started to bleed nine days after the previous period. He said: 
When the hayd (menstruation) comes, it is hayd, whether that was a long time or a short time after the previous period. If she menstruates, then becomes pure (i.e., her period ends), then five or six or ten days later she gets another period, then she should stop praying because it is hayd (menstruation). The same applies every time she become pure then the period come again – she must stop praying. 
Fataawa al-Mar’ah al-Muslimah, 1/79 
And Allaah knows best.",Islam Q&A
37829,https://islamqa.info/en/answers/37829,He prayed Taraaweeh before ‘Isha’!,I entered the masjid late for taraweeh and I missed six rakahs. after the taraweeh I prayed the four rakah of isha that I missed. do I have to pray the six rakahs that I missed of the taraweeh?.,,,"Praise be to Allah.It is not correct to pray Taraaweeh and then ‘Isha’. You could have joined the congregation with the intention of praying ‘Isha’, then when the imam said the tasleem after the two rak’ahs, you could stand up and complete the last two rak’ahs. You cannot pray qiyaam before ‘Isha’, rather it should be done afterwards, and after the regular Sunnah of ‘Isha’. The prayers that you did were simply voluntary prayers and not qiyaam.  
Shaykh ‘Abd al-‘Azeez ibn Baaz was asked: 
If a Muslim comes to the mosque and finds the congregation praying Taraaweeh and he has not yet prayed ‘Isha’, should he pray with them, with the intention of praying ‘Isha’? 
He replied: 
There is nothing wrong with his praying with them with the intention of praying ‘Isha’, according to the more correct of the two scholarly views. When the imam says the tasleem he should stand up and complete his prayer. It was proven in al-Saheehayn from Mu’aadh ibn Jabal that he used to pray ‘Isha’, then he would go back to his people and lead them in ‘Isha’ prayer, and the Prophet (peace and blessings of Allaah be upon him) did not denounce that. This indicates that it is permissible to offer a fard prayer behind someone who is praying a naafil prayer. In al-Saheeh it is also narrated that in the fear prayer, the Prophet (peace and blessings of Allaah be upon him) led one group in praying two rak’ahs then he said the tasleem and led the other group in praying two rak’ahs, then he said the tasleem, so the first one was his fard (obligatory) prayer and the second was naafil for him whilst they were praying fard. And Allaah is the source of strength. 
Majmoo’ Fataawa al-Shaykh Ibn Baaz, 12/181 
And the Shaykh also said: 
The Sunnah is to pray tahajjud – in Ramadaan and at other times – after the regular Sunnah of ‘Isha’, as the Prophet (peace and blessings of Allaah be upon him) used to do that. It makes no difference if the tahajjud is done in the mosque or at home.  
Majmoo’ Fataawa al-Shaykh Ibn Baaz, 11/368 
With regard to the Taraaweeh prayers that you have missed, you have the choice. If you want you can do them and if you want you can leave them. Taraaweeh is a naafil prayer, so you do not have to make it up as is the case with the five daily prayers. 
And Allaah knows best.",Sheikh Muhammed Salih Al-Munajjid
37838,https://islamqa.info/en/answers/37838,Can You Skip Tarawih in Mosque If You Are Busy?,"I come back from job at 6.30pm & then take care of my child which is eight years old. My wife & younger son went back home to see her mother, who is in a life & death situation. In this case, I cannot go to the mosque for tarawih. Please guide me about this. I never go for tarawih but this Ramadan I had a plan. But unfortunately my wife went back for two months.","If you are busy with something important such as taking care of your daughter or an elderly mother or orphan children, there is nothing wrong with praying Tarawih at home if you are unable to go to the mosque.",,"Praise be to Allah.Tarawih prayer is Sunnah for which the one who does it will be rewarded, but the one who does not do it will not be punished. So there is nothing wrong with your not praying Tarawih with the congregation . Allah knows the soundness of your intention and you may be rewarded even though you do not attend these nafl prayers, especially since you are not being negligent by not praying it.
Indeed sometimes a person may be kept busy with something that is more important, such as one who takes care of an elderly mother or orphan children who need to be looked after at such times. A person may be rewarded more if he is distracted from it by a good deed that needs to be done at that time. 
There is nothing wrong with praying Tarawih at home if you are unable to go to the mosque. 
It is not necessary to pray a specific number of rak`ahs , rather you should pray as many as you can manage. The Sunnah is to pray eleven rak`ahs.
If you pray two rak`ahs that is better than not praying. We ask Allah to compensate you with good for what you have missed and to record for you a reward that is greater than your praying Tarawih. 
Your letting your wife go and visit her mother and your taking care of your daughter are two great deeds for which you will be rewarded in sha Allah. 
But we would like to draw your attention to the fact that it is haram for your wife to travel on her own to your country without a mahram .
For more, please see this category: Tarawih Prayer and Laylat al-Qadr.
And Allah knows best.",Sheikh Muhammed Salih Al-Munajjid
37839,https://islamqa.info/en/answers/37839,The dryness that happens to a woman during her period,"What is the ruling if a woman fasts for one day after her period finishes, then the period comes back again? Should she make up that day or not?.",,,"Praise be to Allah.If the period ends for one day or one night during the days of the period, then the woman should do ghusl and offer the prayers that fall due whilst she is taahir (pure), because Ibn ‘Abbas said: “When she sees the heavy blood, she should not pray, but if she sees the tuhr (white discharge indicating that the period has ended) for a while then she should do ghusl.” 
Fatawa al-Lajnah al-Daa’imah (Majallat al-Buhooth al-‘Ilmiyyah, 12/102 
The heavy blood is thick blood, or it was said that it means a lot of blood. Lisaan al-‘Arab, 4/46.",Islam Q&A
37840,https://islamqa.info/en/answers/37840,Brownish discharge that appears before menses,"I use a contraceptive (the IUD or coil), and because of that for three days before the regular bleeding starts I get a brownish discharge. Does this invalidate my fasting or my making up of missed fasts? Please advise me, may Allah reward you with good.",,,"Praise be to Allah.Shaykh Muhammad ibn ‘Uthaymeen (may Allah have mercy on him) said: “If this brownish discharge is the precursor of the period, then it is hayd (menstrual bleeding). You know that it marks the onset of the period if it is accompanied with pains and cramps. But if the brownish discharge comes after the period, the woman should wait until it goes away, because the brownish discharge that follows on from the period is also hayd, as ‘Aa’ishah (may Allah be pleased with her) said: “Do not be in a hurry until you see the white discharge.”
 (Risaalat al-Dima’ al-Tabee’iyyah, 59).
 Based on this, if you think that this brownish discharge is the precursor of your period, then it is hayd, so you have to stop praying and fasting, and make up your fasts after your period ends.",Islam Q&A
37841,https://islamqa.info/en/answers/37841,Verbalizing the Intention For Tarawih Prayer,"During Ramadan we pray salat al-tarawih, what is to be said in the beginning of the prayer?",Uttering the intention out loud when one is going to pray is bid`ah whether that is for Tarawih prayers or any other prayer.,,"Praise be to Allah.Uttering the intention out loud when one is going to pray is bid`ah (an innovation), whether that is for Tarawih prayers or any other prayer. 
Ibn al-Qayyim said in Zad al-Ma'ad (1/201): 
When the Prophet (peace and blessings of Allah be upon him) stood up to pray, he would say: “Allahu akbar,” and he did not say anything before that, or utter the intention out loud at all. He did not say, “I am going to pray such-and-such a prayer, facing the qiblah, four rak'ahs, as an imam or following an imam.” And he did not say “ada-an (on time)” or “qada-an (making up a missed prayer)” or “fard al-waqt (the obligatory prayer of this time).” 
These are all bid`ahs which were not narrated by any scholar with any isnad, be it sahih, da’if, musnad or mursal … Neither was this narrated from any of the Prophet’s Companions, and none of the Tabi’in or the four imams described it as mustahabb. 
So the Muslim should have the intention of praying Tarawih in his heart only, and not utter anything out loud. 
For more, please see these answers: 109179 , 37643 , 109340 , and 144650 .
And Allah knows best.",Islam Q&A
