Qno,URL,Title,Ques,Summary,Points,Ans,Source
7412,https://islamqa.info/en/answers/7412,Can Workers Break the Fast in Extreme Heat?,"I work in civil defense. When it is Ramadan, is it permissible for a person to break his fast if he feels intensely thirsty while treating the injured?","It is permissible for civil defense workers to break their fast in extreme heat in order to rescue the injured, but it is preferable not to break the fast, except in cases of necessity, and they should make up that day.",,"Praise be to Allah.It is permissible for civil defense workers to break their fast in extreme heat in order to rescue the injured, but it is preferable not to break the fast, except in cases of necessity , and they should make up that day. 
So long as a person is able to complete his fast, it is not permissible for him to break it. But if an accident happens far away, for example, and the sun is burning down in the summertime, and you go there to rescue the injured or put out a fire, and you feel thirsty and are afraid that your thirst will affect you adversely, then in sha Allah it is OK to break your fast. Allah says (interpretation of the meaning):
“So keep your duty to Allah and fear Him as much as you can.” [al-Taghabun 64:16]
“Allah burdens not a person beyond his scope.” [al-Baqarah 2:286]
The Prophet (peace and blessings of Allah be upon him) said:
“If I command you to do a thing, do as much of it as you can.” (Narrated by Muslim, no. 1337; al-Nasai, 5/110)
This applies so long as no travel is involved; if the matter involves travelling , then it is unconditionally permitted to break the fast. 
And Allah knows best.","From Fataawa Samaahat al-Shaykh ‘Abd-Allaah ibn Humayd, p. 171"
7413,https://islamqa.info/en/answers/7413,A man giving a lecture to a group of women without partition,"Alsalmu alikum
      If a man (Imam, Sheikh, Student of Knowledge, etc) is lecturing a group of women, is
      it permissible for them all to sit in the same room with no partition between the man and
      the women, or should the man teach
      from behind a screen?",,,"Praise be to Allah.It is allowed for the man to lecture to the women in the
      same room
      without a partition if all of the following conditions are met:
      1) The women are wearing complete Hijjab (cover includes face, hands,
      feet, etc..).
      2) The women don't speak in a tempting voice.
      3) If the instructor and the women are not being attracted to each
      other and feel no (fitnah) desire.
      It is better to have a partition between them because it is more pious solution for both
      the man and the women Plus,
the women would be able to dress in their comfortable way without Hijjab.
      And Allah knows best",Sheikh Muhammed Salih Al-Munajjid
7416,https://islamqa.info/en/answers/7416,Stopping      one’s period during Ramadaan,Some women take pills in Ramadaan to stop their periods. They do this so that they will not have to make up any fasts afterwards. Is this permissible and are there any restrictions on their doing this?,,,"Praise be to Allah.I think that women should not do this and they should remain on the menstrual cycle that Allaah has decreed for them and for all the daughters of Adam. There is wisdom behind it and a reason for which Allaah created it, and this wisdom befits the nature of women. If a woman tries to stop this cycle, it will undoubtedly have a harmful effect on her body, and the Prophet (peace and blessings of Allaah be upon him) said: “There should be neither harming nor reciprocating harm.” This is besides the fact that these pills can do harm to the uterus as the doctors have stated. What I think with regard to this issue is that women should not use these pills. Praise be to Allaah for His decree and wisdom. When a woman’s period comes, she should stop fasting and praying, and when her period is over she should resume fasting and praying; when Ramadaan is over she should make up the fasts that she has missed.",Fataawa al-Shaykh Ibn U'themeen
7417,https://islamqa.info/en/answers/7417,"Her      nifaas stopped, then the bleeding came back","If a woman’s nifaas stops before forty days, should she fast and pray or not? If her period comes after that, should she not fast? If she becomes pure a second time, should she fast and pray, or not?",,,"Praise be to Allah.If a woman’s nifaas stops before the forty days (after the birth) are over, she has to do ghusl and pray and fast Ramadaan, and it is permissible for her husband to have intercourse with her. If the bleeding resumes within the forty days (after the birth), then she has to stop praying and fasting, and it is forbidden for her husband to have intercourse with her, according to the more correct of the two scholarly views. She comes under the rulings on women in nifaas until either the nifaas stops or the forty days are over. If her nifaas stops before or on the fortieth day (after the birth), then she should do ghusl and start praying and fasting, and it is permissible for her husband to have intercourse with her. If the bleeding continues after the fortieth day (after the birth), then this is irregular bleeding and she should not stop praying and fasting because of it, rather she should pray and fast during Ramadaan, and it is permissible for her husband to have intercourse with her – as is the case with a woman with istihaadah (irregular, non-menstrual bleeding). She has to wash herself with water every time she uses the toilet, and use cotton pads etc. to absorb the bleeding, and she has to do wudoo’ for each and every prayer, because the Prophet (peace and blessings of Allaah be upon him) told women with istihaadah to do these things. But when her period comes, she should stop praying and fasting, and it is haraam for her husband to have intercourse with her until her period is over. And Allaah is the source of strength.",Fataawa Shaykh Ibn Baaz
7418,https://islamqa.info/en/answers/7418,"Ruling
      on choosing specific times for encouraging good attitudes","Nowadays in the schools
      there are events called “Multiplication Festival” or “Division
      Festival” or “Subtraction Festival”, and so on, or “Festival of
      the Human Body” – using the word “Mahrajaan” for “Festival” in
      Arabic. These events may last for a day, or three days, or a week, during
      which the topic in question is discussed and explored. Some Islamic
      schools want to use this idea for Islamic purposes, so they might say for
      example, “Festival of Sincerity” so that for three days all topics on
      the radio and in the classrooms will deal with sincerity. They could also
      do “Festivals” on the topics of prayer or wudoo’, without specifying
      that this should be at a particular time of year. Is this allowed in
      Islam?",,,"Praise be to Allah.We put this question to Shaykh Muhammad ibn Saalih al-‘Uthaymeen, 
  may Allaah preserve him, who answered as follows:
There is nothing wrong with that, it is permissible, as it 
  serves to motivate people.
Question:
Even though the word Mahrajaan is a Persian word which means 
  a festival?
Answer:
But the people are not taking it as a festival, it is just 
  an occasion to motivate people and teach them about this thing.
Question:
Should we stipulate the condition that this event should not 
  be held at the same time each year?
Answer:
Yes.
Question:
So that it does not become an Eid or religious festival?
Answer:
(Yes), so that it does not become like an Eid or festival.
See Questions # 1130 
  and 3325. 

If we Muslims hold events like 
  this we should be careful to avoid using the word Mahrajaan so that people will 
  not confuse them with the festivals of the Mushrikeen, even in name.
Mahrajaan is one of the festivals of the Majoos (Zoroastrians) 
  and kuffaar who worship fire. The word Mahrajaan is composed of “mahar” meaning 
  loyalty and “jaan” meaning power, so the whole word means, the power of loyalty. 
  The origin of this festival is the celebration of the victory of the king Afridoon. 
  It was also said that it was a celebration of the onset of the moderate weather 
  of autumn. It could be that what we mentioned above (the king’s victory) coincided 
  with the onset of the moderate weather of autumn and they continued to celebrate 
  it. It is celebrated on October 26 in the ancient Syriac calendar. The festival 
  lasts for six days, and the sixth day is al-Mahrajaan al-Kabeer (the Great Mahrajaan). 
  On this date and on Nawrooz (Persian New Year) they used to exchange gifts of 
  musk, amber, al-’ood al-hindi (a kind of perfume or incense), saffron and camphor. 
  The Rightly-Guided Khaleefah ‘Umar ibn ‘Abd al-‘Azeez (may Allaah have mercy 
  on him) abolished this festival when some of the Muslims celebrated it.
One of the problems affecting the Muslims nowadays is the use 
  of the word Mahrajaan to describe many economic, cultural and social gatherings, 
  celebrations and events, even those that are held for the purposes of da’wah. 
  They call their events things like “Mahrajaan al-Thaqaafah (cultural festival”, 
  “Mahrajaan al-Tasawwuq (shopping festival)”, Mahrajaan al-Kutub (book festival), 
  Mahrajaan al-Da’wah (daw’ah festival). We see so many advertisements and hear 
  many expressions starting with this idolatrous expression Mahrajaan which is 
  the festival of the fire-worshippers.

(Reference: from the article A’yaad
    al-Kuffaar wa mawqif al-Muslim minhaa (The festivals of the Kuffaar and
    the Muslim’s attitude towards them), al-Bayaan magazine, no. 143).",Sheikh Muhammed Salih Al-Munajjid
7419,https://islamqa.info/en/answers/7419,What      should a woman in nifaas do if she sees a yellow discharge?,What is the ruling on the yellow discharge during nifaas and throughout the forty days (after the birth)? Should I pray and fast?,,,"Praise be to Allah.Whatever discharge is passed by a woman following childbirth comes under the same rulings as the blood of nifaas, whether it is regular blood or a yellow or brownish discharge, because it is within the usual timescale of nifaas, until the forty days are over. Whatever comes after that, if it is regular blood and there have been no interruptions in the flow, then it is the blood of nifaas, otherwise it is the blood of istihaadah (vaginal bleeding that is not menstrual or nifaas), etc.",Fataawa Shaykh Ibn Baaz
7420,https://islamqa.info/en/answers/7420,"Saying
      salaam before the imaam in cases of urgent need","If a person who is
      praying behind the imaam needs desperately to urinate or pass wind, and he
      is in the final Tashahhud, will his prayer still be valid if he says
      salaam before the imaam, after doing all the necessary parts or
      “pillars” of the prayer?",,,"Praise be to Allah.We put this question to Shaykh Muhammad ibn Saalih
    al-‘Uthaymeen, may Allaah preserve him, who replied as follows:
Yes, his prayer will still be valid, because he has an
    excuse. And Allaah knows best.",Shaykh Muhammad ibn ‘Uthaymeen
7426,https://islamqa.info/en/answers/7426,She      did not fast because of shyness,"When I was younger, thirteen years old, I fasted Ramadaan and did not fast for four days because of my period. I did not tell anyone about that because I felt too shy. Now eight years have gone by. What should I do?",,,"Praise be to Allah.You made a mistake by not making up those days all this time. This (i.e. menstruation) is something which Allaah has decreed for the daughters of Adam and there is no shyness in matters of religion. You have to hasten to make up those four days, then in addition to making them up, you have to offer expiation, which is to feed one poor person for each day, by giving two saa’ of the usual staple of the country to one or more poor persons.",Fataawa al-Shaykh Ibn Baaz
7431,https://islamqa.info/en/answers/7431,Seeking healing from mineral waters and slaughtering lambs at that spot,"In the south of Jordan there are mineral waters at a place called the Well of Sulaymaan ibn Dawood. People go there to bathe and for healing, and they bring with them animals to slaughter when they get there. What is the ruling on slaughtering animals like this?",,,"Praise be to Allah.If the waters have been tried and tested, and they are 
          beneficial in the case of some diseases, then there is nothing wrong 
          with that, because Allaah has created some benefits for some sicknesses 
          in some waters. If it is known from experience that these waters ate 
          beneficial for those who are suffering from certain diseases, such as 
          rheumatism, etc., there is nothing wrong with that. 
 With regard to slaughtering animals, this comes under 
          various categories:  
If the animals are slaughtered to meet the people’s need 
          for food, etc., or to feed any guests that come to them, there is nothing 
          wrong with that. If they are slaughtered for any other purpose, such 
          as to draw closer to the water or the jinn or the Prophets, or on the 
          basis of some false belief, then that is not permissible, because Allaah 
          says, addressing His Prophet  (peace 
          and blessings of Allaah be upon him) (interpretation of the meaning): 
          
“Say 
          (O Muhammad): ‘Verily, my Salaah (prayer), my sacrifice, my living, 
          and my dying are for Allaah, the Lord of the ‘Aalameen (mankind, jinn 
          and all that exists). 
He has no partner. And of this 
          I have been commanded, and I am the first of the Muslims’” [al-An’aam 
          6:162-163] 
 “Verily, 
          We have granted you (O Muhammad) al-Kawthar (a river in Paradise); 
Therefor turn in prayer to your 
          Lord and sacrifice (to Him only)” 
[al-Kawthar :1-2] 
So 
          animals should be slaughtered only for Allaah and sacrifices should 
          be offered only to Allaah. The same applies to all other acts of worship 
          – they should be dedicated only to Allaah alone. It is not permissible 
          to do any of these things for anything other than Allaah, because Allaah 
          says (interpretation of the meanings): 
 “And they were 
          commanded not, but that they should worship Allaah, and worship none 
          but Him Alone (abstaining from ascribing partners to Him)…” [al-Bayyinah 
          :5] 
 “So 
          worship Allaah (Alone) by doing religious deeds sincerely for Allaah’s 
          sake only. 
Surely, the religion (i.e. the 
          worship and the obedience) is for Allaah only” [al-Zumar 
          39:2-3] 
and because of the aayaat 
          quoted above and other similar verses. And the Prophet  
          (peace and blessings of Allaah be upon him) said: “Allaah has cursed 
          those who offer sacrifices to anyone other than Allaah” (narrated by 
          Muslim in his Saheeh, 
          from the hadeeth of ‘Ali, may Allaah be pleased with him).
 So no one is allowed to offer sacrifices to the jinn 
          or to a certain star or planet, or to certain waters, or to a certain 
          Prophet, or to any person, or to idols. Worship is only for Allaah, 
          and we should seek to draw closer to Him alone through sacrifices and 
          prayers, and all other kinds of worship, because Allaah says (interpretation 
          of the meaning):   
“You 
          (Alone) we worship, and You (Alone) we ask for help (for each and everything)” 
          [al-Faatihah 
          1:5] 
 and because of the verses quoted above (interpretation 
          of the meanings); 
“And they were 
          commanded not, but that they should worship Allaah, and worship none 
          but Him Alone (abstaining from ascribing partners to Him)…” al-Bayyinah 
          :5] 
 “So 
          worship Allaah (Alone) by doing religious deeds sincerely for Allaah’s 
          sake only. 
Surely, the religion (i.e. the 
          worship and the obedience) is for Allaah only” [al-Zumar 
          39:2-3] 
and other aayaat. 
Sacrifice is one of the most important and one of the best 
          acts of worship, so it must be done sincerely for Allaah Alone, because 
          of the aayaat that we have mentioned, and because the Prophet  
          (peace and blessings of Allaah be upon him) said, as we quoted above, 
          “Allaah has cursed those who offer sacrifices to anyone other than Allaah.”","Majmoo’ Fataawaa wa Maqaalaat Mutanawwi’ah li Samaahat al-Shaykh al-‘Allaamah ‘Abd al-‘Azeez ibn ‘Abd-Allaah ibn Baaz (may Allaah have mercy on him), vol. 8, p. 324"
7432,https://islamqa.info/en/answers/7432,Ruling on growing tobacco,"What is the ruling in
      Islam on growing tobacco and on the money which the fellaheen earn from
      selling it?",,,"Praise be to Allah.It is not permissible
      to grow tobacco, or to sell it or use it, because it is haraam for several
      reasons, because it is very harmful to the health, because it is filthy
      and evil (khabeeth), and because there is no benefit in it. Muslims have
      to give it up and keep away from it, and not grow it or deal in it,
      because when Allaah forbids a thing, He forbids its price. And Allaah
      knows best.","From Fataawaa al-Lajnah al-Daa’imah, 13/62"
