Qno,URL,Title,Ques,Summary,Points,Ans,Source
1602,https://islamqa.info/en/answers/1602,"We should rely on    sighting of the moon, not on calculations","As-salamo Alikum Wa Rahamtu Allah Wa Barakatoh
I pray that Allah grant your Tech. by his mercy. Still he in sha;a Allah got the reward of this valuable home page.
Please, visit the following web-site,
XXXX it is concerning Hilal sighting and calculation, they claimed that in XXXX they never sight the moon and every thing run according to astronomy calculations.
My question, Is this information is right or worng, and what is the real authentic way to decied the begining of Hajrii moneth?",,,"Praise be to Allah.Islam is easy and its rules apply to everyone, mankind and jinn alike, regardless of whether they are scholars or illiterate, settled or nomadic. So Allaah made it easy for them to know the times for the acts of worship, and made their beginning and end signs which everyone can know. He made the setting of the sun the sign for the beginning of Maghrib and the end of ‘Asr, and He made the disappearance of the red glow in the sky the sign of the beginning of the time of ‘Isha’. He made the sighting of the moon after its disappearance at the end of the month the sign of the beginning of the new lunar month and the end of the previous month. He did not give us the task of knowing the beginning of the lunar month from something which is known to only a small number of people, namely astronomy and its calculations. Thus the texts of the Qur’aan and Sunnah make the actual sighting of the new moon the signal for the Muslims to start fasting Ramadaan; they stop fasting when they see the new moon of Shawwaal; the dates of Eid al-Adhaa and Yawm ‘Arafaat are similarly determined. Allaah says (interpretation of the meanings):
“… So whoever among you sights (the crescent on the first night of) the month (of Ramadaan), he must observe sawm (fast) that month…” [al-Baqarah 2:185]
“They ask you (O Muhammad) about the new moons. Say: these are signs to mark fixed periods of time for mankind and for the pilgrimage…” [al-Baqarah 2:189]
The Prophet (peace and blessings of Allaah be upon him) said: “Fast when you see it [the new moon] and stop fasting when you see it, and if it is cloudy then complete the month with thirty days.”
The Prophet (peace and blessings of Allaah be upon him) made the beginning of the fast conditional upon the confirmed sighting of the new moon of Ramadaan, and the ending of the fast conditional upon the confirmed sighting of the new moon of Shawwaal; he did not connect this to calculations of the movements of stars or other heavenly bodies. This is how it was done at the time of the Prophet (peace and blessings of Allaah be upon him), during the rule of the Khulafa’ al-Raashidoon, at the time of the four imaams, and during the three centuries which the Prophet (peace and blessings of Allaah be upon him) said were the best. Referring to calculations of the lunar months to start and end periods of worship, instead of actually sighting the new moon, is a bid’ah (reprehensible innovation) that has no good in it and has no basis in sharee’ah. The best of all is to follow the salaf in religious matters, and the worst of all is to follow newly-invented innovations in religion. May Allaah protect us and you and all the Muslims from tribulation, both obvious and hidden.","Fataawaa al-Lajnah al-Daa’imah, 10/106"
1606,https://islamqa.info/en/answers/1606,Doesn’t want to repay riba but also doesn’t want to give a bad impression,"as-salaamu alaikum wa rahmatullahi wa
      barakatuhuplease inform we whether or not i must pay interest on loans i took out
      before coming to islam, or in my days of ignorance. i intend to pay off all of the
      principal ,of course, but i hate that i enter a state of war with Allah and His Messenger
      (SAW) because of fulfilling a haram contract that i entered while not knowing better. i
      would also hate to give muslims a bad name by not paying my debt conscientiously. can i
      pay of the principal and give a gift stipulating that i reject riba and that i am only
      giving this extra sum for another reason?may Allah subhanu wa ta'Ala reward you with the good.",,,"Praise be to Allah.If you are able to, then do not pay the interest, 
  so that you will not be counted among those referred to in the hadeeth: The 
  Messenger of Allaah  (peace and blessings of Allaah 
  be upon him) cursed the one who consumes riba, the one who pays it, the one 
  who writes it down and those who witness it, and said that all are equally sinful. 
  (Reported by Muslim, 2995). All of them are cursed for 
  their participation in this sin.
In order for a Muslim to avoid giving a bad impression to the 
  people from whom he took out the loan and who may be unaware of the fact that 
  it is forbidden, if he does not want to pay the interest, he could explain to 
  them the shari reason for this. If you have no choice and are forced to 
  pay the interest, unwillingly, then your repentance should be sufficient, in 
  sha Allaah.
For more information, please see Questions # 824 
  and 2492.
May Allaah bless our Prophet Muhammad.",Sheikh Muhammed Salih Al-Munajjid
1608,https://islamqa.info/en/answers/1608,"Ruling on visiting
    zoos","What is the ruling on visiting zoos with
      the aim of enjoying looking at the animals?",,,"Praise be to Allah.On the basis of the opinion that it is permissible to
    keep animals in cages, visiting places designed for the purpose of displaying these
    animals to the public such as those known nowadays as zoos, for the purpose of enjoying
    looking at the different types of animals, is permissible.
It is no exaggeration to say that doing so is in fact mustahabb and
    encouraged, when the motive for this is to think about the creation of Allaah and His
    Signs by looking at these animals and finding out about their different ways of life and
    so on. This has a good effect on a person’s heart, namely it strengthens his faith in
    his Lord and in His exalted attributes, for example, His Power, Ability and Wisdom.
When we understand the good effects of visits to these zoos, the wisdom
    behind the Qur’aan’s call to think about the greatness and majesty of creation
    will become clear. Allaah says (interpretation of the meaning):
“Do they not look in the dominion of the heavens and the earth
    and all things that Allaah has created…?” [al-A’raaf 7:185].
The Prophet  (peace and blessings of Allaah be upon him) said:
    “Think about the signs of Allaah, do not think about Allaah.” (Reported
    by al-Bayhaqi in al-Shu’ab, 1/136 and by al-Laalakaa’i in al-Sunnah,
    3/525. See al-Saheehah, 4/395).
    But we should not omit to note here the many wrong
    things that happen in zoos, such as mixing of men and women. Even in places where some
    days are set aside just for men to visit and other days just for women, there may be some
    women wearing types of clothing that it is not even permissible for them to wear in front
    of other women. We must therefore prepare da’wah programs to be carried out in these
    places so that we may fulfil our duty of enjoining what is good and forbidding what is
    evil, thus making sure that there is no room in these places for license and things that
    go against Islam. With regard to zoos in countries where it is not possible to achieve
    this kind of reform, Muslims should choose the most suitable time to take their children
    to the zoo; they should avoid places of evil and protect themselves and their children
    from seeing anything that could adversely affect their faith. And Allaah is the Source of
    Strength.",Sheikh Muhammed Salih Al-Munajjid
1656,https://islamqa.info/en/answers/1656,Thinking about becoming Muslim so her Muslim boyfriend might marry her,"A very personal and difficult to explain
      question:
I have a boy-friend who is originally from XXX,
   so he is a muslim. He now lives in the XXX and I live inXXX. I am a christian.He has asked me to marry him and I have agreed. The problem is .... his family. They have arranged a future wife for him, but he does notwish to marry
      her. But out of respect for his father he will anyway, unles I become a muslim.Then he HOPES his father will agree to our marriage.Once I knew this, I asked him, what his family would do if they found out
      he intends to marry a European girl.He could not really answer that question. Now my question is: Do you have any idea how the family might react, and
      is it likely that the father would agree if I am a muslim?",,,"Praise be to Allah.It is difficult to say what their reaction will be. Most parents want
    their children to marry in accordance with their wishes, and in most cases they will have
    chosen a wife for their son from their own country, whose customs and tradition are closer
    to those of the society in which they live. The idea of their son marrying a western woman
    may be very strange for them and difficult to accept, especially if they have heard about
    the widespread promiscuity in the West and the freedom with which Western women enter into
    relationships. They may also want their son to be near them, and they may be afraid that
    if he marries someone overseas they will only see him rarely. They may warn him about the
    consequences of raising his future children in a non-Islamic environment. On the other
    hand, they might agree if they hear that their son is going to marry a decent, upright
    Muslim girl, especially if their son is going to stay on and work in the West after
    completing his studies, and if they give any weight to their son’s own wishes –
    which is a matter that differs from family to family.
Whatever the case, you will not lose anything by entering Islam, whether
    you marry this man or not. If you become Muslim and marry this man, after you both repent
    from the forbidden relationship, then you will have got what you wanted. If this marriage
    is not destined for you, then maybe Allaah will send you another good, clean Muslim man
    whom you can marry and be happy with. The most important thing here is that you understand
    that striving to please Allaah by following His religion is more important than all other
    considerations. In any case, we hope that you will become Muslim and that your hopes will
    be realized in accordance with the laws of Allaah. Thank you for your trust and your
    question.",Sheikh Muhammed Salih Al-Munajjid
1665,https://islamqa.info/en/answers/1665,Is Marriage Compulsory in Islam?,Is it obligatory for a woman to get married?,"Marriage is obligatory for a woman who is unable to feed or clothe herself unless she gets married or she fears falling into immoral acts if she does not marry. What a woman can do to fulfill this obligation is not to refuse marriage when a suitable, compatible man comes with an offer of marriage.","When does marriage become obligatory?


Status of marriage in Islam


Benefits of marriage","Praise be to Allah.When does marriage become obligatory?
In response to your question, we will look briefly at what some of the Muslim jurists have written on this topic. In Mawahib al-Jaleel it was said: 
“Marriage is obligatory for a woman who is unable to feed or clothe herself unless she gets married.” 
In al-Sharh al-Kabir, concerning obligatory marriage it says: 
“If a person fears that he may commit fornication, it (marriage) is obligatory on him.” In Fath al-Wahhab, it says: “For the woman who has (physical) desires, marriage is sunnah, just as it is for the one who needs maintenance and the one who fears being taken advantage of by immoral persons.”
In Mughni al-Muhtaj, it says: 
“(Marriage) becomes wajib (obligatory) if a person fears fornication… And it was said that it becomes obligatory if a person has made a vow (nadhr) to get married.” Then concerning the ruling with regard to women: “If she needs to get married, i.e., she has physical desires, or needs maintenance, or she is afraid that immoral people may take advantage of her… it is preferable (mustahabb) for her to get married, because this will protect her religion and her chastity, and she can enjoy what her husband spends on her, and other advantages.”
Ibn Qudamah (may Allah have mercy on him) said in his book al-Mughni: 
“Our colleagues differed as to whether marriage is obligatory. The best-known opinion in our madhhab is that it is not obligatory, except when a person is afraid of committing a forbidden deed if he does not marry. In that case he should make himself chaste (i.e. get married). This is the opinion of the majority of fuqaha.”
When it comes to marriage, people are of three types, one of which is those who fear that they may commit forbidden deeds if they do not get married. It is obligatory for such people to get married, according to the majority of jurists, because it is obligatory for them to make themselves chaste and protect themselves from haram. 
In Subul al-Salam it says: 
“Ibn Daqiq al-‘Eid said that some of the jurists said that marriage is obligatory for the one who fears sin or hardship (because of suppressing physical desires) and is able to marry… and it is obligatory for the one who cannot avoid fornication unless he gets married.”
In Badai’ al-Sanai’, it says: 
“There is no dispute that marriage is an obligation when desire is strong. If a person has such a strong desire for women that he cannot be patient, and he can afford to pay the mahr (dowry) and support a wife, then if he does not get married, he is a sinner.”
From the above discussion, we can see a number of situations in which marriage is obligatory. You might ask: “How can we imagine a woman fulfilling this obligation when usually it is the man who goes around knocking on doors looking for a partner? This is not the woman’s role.” The answer is: what a woman can do to fulfill this command is not to refuse marriage when a suitable, compatible man comes with an offer of marriage.
Status of marriage in Islam
Muslim women and men need to understand the high status which marriage has in Islam, so that they will be more keen to marry. There follows a useful summary on this topic by al-Imam Ibn Qudamah al-Maqdisi (may Allah have mercy on him), from his book al-Mughni:
“The basis of the legislation of marriage is the Quran, Sunnah and ijma’ (consensus of the scholars). In the Quran, Allah says (interpretation of the meanings): 
‘… marry women of your choice, two or three, or four…’ [al-Nisa 4:3] 
and 
‘And marry those among you who are single and (also marry) the salihun (pious, fit and capable ones) of your (male) slaves and maid-servants (female slaves)…’ [al-Nur 24:32]. 
The Prophet (peace and blessings of Allah be upon him) said: “O young men! Whoever among you can afford it, let him get married, for this will lower his gaze and protect his chastity. Whoever cannot (get married), then let him fast, for fasting will be a protection for him.”(Agreed upon). 
There are many other verses and reports like these. The Muslims agree that marriage is legislated.
Ibn Mas’ud said:
“If I only had ten days left to live, and I knew that I would die at the end of them, and I was able to get married, I would do so, for fear of fitnah (temptation).”
Ibn 'Abbas said to Sa’id ibn Jubayr: 
“Get married, for the best of this ummah are those who have more wives.” 
Ibrahim ibn Maysarah said: 
“Tawus said to me: ‘Either you get married, or I will say to you what ‘Umar said to Abu’l-Zawaid: There is nothing stopping you from getting married but either impotence or immorality!’ According to al-Mirwadhi, Ahmad said: ‘Celibacy has nothing to do with Islam. Whoever calls you not to get married is calling you to something other than Islam.’”
Benefits of marriage
Then he said (may Allah have mercy on him):
“The benefits of marriage are many. They include: protecting one’s religion and helping one to adhere to it; protecting and taking care of women; and producing offspring and increasing the ranks of the ummah, thus achieving the pride of the Prophet (peace and blessings of Allaah be upon him), etc.”
[Translator’s note: there is a hadith which indicates that the Prophet (peace and blessings of Allah be upon him) will feel proud of the large numbers of his ummah in the Hereafter, so Muslims are encouraged to marry and have many children.]
It should now be clear that the benefits of marriage are many. No wise Muslim woman would hesitate to get married, especially if an offer of marriage comes from a person who is strongly committed to Islam and is possessed of a good character and morals.
And Allah knows best.",Sheikh Muhammed Salih Al-Munajjid
1670,https://islamqa.info/en/answers/1670,"Can sihr (witchcraft, magic) kill?","i would like information on majic (jadoo)
      what are the consequences and can people use it to kill people.",,,"Praise be to Allah.Yes, there is sihr that can kill. When discussing different
    forms of murder the scholars have mentioned that the person who kills another by means of
    a kind of sihr that usually kills should be executed (qisaas –
    retaliation), because he has killed by means of something that usually kills. Ibn Qudaamah
    said in al-Mughni (9/330): “The sixth kind: if he killed him by means of a
    kind of sihr that usually kills, then he has to be executed, because he has killed
    by means of something that usually kills, like killing by use of a knife. If he killed by
    means of something that does not usually kill or something that sometimes kills and
    sometimes does not, then he has to pay diyah (blood-money), but qisaas is not required,
    because he intended to do harm, and it is akin to beating someone with a stick (which may
    or may not kill).”
The ruling concerning the saahir (practitioner of sihr)
    in al-Mawsoo’ah al-Fiqhiyyah (24/267) says that in the case where he killed a
    person by means of his sihr… the majority say that killing by means of sihr
    may be done deliberately, in which case qisaas is required. According to the
    Maalikis, evidence or a confession is required. According to the Shaafi’is, if the
    person whom the practitioner of sihr killed was his equal , then qisaas is required
    if the killing was deliberate, which may be proven by a confession on the part of the saahir,
    such as his saying “I killed him by means of my sihr”, or “I killed
    him with this type of thing”, supported by the testimony of two reliable witnesses
    who have practised sihr in the past but have now repented, who can confirm that
    this kind of sihr usually kills. If it is a type that does not usually kill, then
    the matter is more akin to manslaughter.
And Allaah knows best.",Sheikh Muhammed Salih Al-Munajjid
1672,https://islamqa.info/en/answers/1672,Expiation for one who had intercourse with his wife during the day in Ramadan,"My question is complex. First, during the first Ramadan that my wife and I were married, we did something that we are ashamed of and have sincerely repented for; and that is have intercourse while fasting. Unfortunately, this occured 2 or 3 times.
I have come to know that the correct action for this is to: first free a slave or second, fast for 60 days continuously. The first option of freeing a slave is not possible, so my question is about fasting.
I could fast for sixty days but since it is continuous, I believe that I would not be able to provide for my family (fasting weakens me, and my job is a physical one, without energy, It becomes unbelievably difficult). It is hard enough to make it through Ramadan and earn enough money ( with Allah's will) to provide for my family. What options are left to me. I am aware of the hadith were a poor man came to the prophet (pbuh) and he was given the options free a slave, fast, and he couldn't do either, so he was given dates to give to the poorest family, which was his, so he took them to his family. How does this apply to me? I alhamdulilah, am not rich, but am not poor either (mostly pay check to pay check) - my wife and I feel tremendous guilt about this. Please help! Also, if one is to fast is that 60 days for each time one had intercourse during Ramadans fast?",,,"Praise be to Allah.Our advice is that you should try to fast the two consecutive months during cold or temperate days when the days will be shorter and it will be less difficult for you, or during the annual leave which your employer gives you, and other opportunities which you can make use of for this purpose. If you really and truly cannot fast, then it is permissible for you to feed sixty poor persons. You could give them food in stages – according to what you are able to do – until you have fed the complete number. Your wife also has to make a similar expiation if she was a willing partner in the act of intercourse during the day in Ramadan. If the number of times that intercourse took place happened on different days, then you have to offer expiation for each day on which the sanctity of the sacred month was broken. The author of Kifaayat al-Taalib said: “The number of expiations corresponds to the number of days, not to the number of times the act was repeated on one day before the payment of any expiation. This is by consensus (of the scholars).” It was said in Haashiyat al-Dasooqi: “It is not counted by the number of times a person ate or had intercourse in one day.” The author of Mughni al-Muhtaaj said: “Expiation is counted by the number of misdeeds… (whoever had intercourse on two different days must pay expiation twice)… because each day is a separate, independent act of worship, so the expiation for both cannot be combined… If the act of intercourse happened several times in one day, the separate acts are not counted [i.e. one expiation is sufficient].” Allah burdens not any person, but that which he can bear.
The hadeeth to which you refer in your question was narrated by Abu Hurayrah (may Allah be pleased with him) who said: “Whilst we were sitting with the Prophet (peace and blessings of Allah be upon him), a man came to him and said: ‘O Messenger of Allah, I am doomed!’ He said, ‘What happened to you?’ He said: ‘I had intercourse with my wife whilst I was fasting.’ The Messenger of Allah (peace and blessings of Allah be upon him) asked: ‘Could you find a slave you could set free?’ He said, ‘No.’ He asked, ‘Are you able to fast for two consecutive months?’ He said, ‘No.’ He asked, ‘Can you feed sixty poor persons?’ He said, ‘No.’ The Prophet (peace and blessings of Allah be upon him) fell silent. Whilst we were (sitting) like that, the Prophet (peace and blessings of Allah be upon him) was brought a container of dates. He said, ‘Where is the one who was asking?’ The man said, ‘I (am here).’ He said, ‘Take these and give them in charity.’ The man said, ‘Who is poorer than I, O Messenger of Allah? There is no household between the two lava fields (i.e., in Madeenah) that is poorer than my household.’ The Prophet (peace and blessings of Allah be upon him) smiled until his back teeth could be seen, then he said: ‘Feed it to your family.’” (Reported by al-Bukhaari, Fath, 1936).
According to a report narrated by Ahmad from ‘Aa’ishah (may Allah be pleased with her), whilst the Prophet (peace and blessings of Allah be upon him) was sitting in the shade of the fortress of Hassaan, a man came to him and said, “I have been burnt, O Messenger of Allah!” He asked, “What is wrong with you?” He said, “I had intercourse with my wife whilst I was fasting.” She [‘Aa’ishah] said: that was in Ramadaan. The Messenger of Allah (peace and blessings of Allah be upon him) said to him, “Sit down,” so he sat down at the back of the gathering. Then a man came with a donkey on whose back was a basket of dates, and said: “This is my sadaqah (charity) O Messenger of Allah.” The Messenger of Allah (peace and blessings of Allah be upon him) said, “Where is the burnt one who just came?” He said: “Here I am, O Messenger of Allah.” He said: “Take this and give it in charity.” He said, “Where should it go except to me and my family, O Messenger of Allah? By Him Who sent you with the truth, I cannot find anything for me and my family.” He said: “Take it.” So he took it. (al-Musnad 6/276).
We ask Allah, may He be glorified and exalted, to forgive us our sins and transgressions and to accept our repentance, for He is the Acceptor of Repentance, the Most Merciful.",Sheikh Muhammed Salih Al-Munajjid
1681,https://islamqa.info/en/answers/1681,Father of fiancée does not pray,What should be done for a valid marriage contract if the father of the fiancée does not pray?,,,"Praise be to Allah.
So long as her father does not pray the five daily prayers, he is not fit to be her wali (guardian) in 
contracting her marriage. Look for someone else who could be her guardian, and if it is her brother 
mentioned in the question, then he can contract the marriage on her behalf. And Allaah is the greatest 
help.",Sheikh Muhammed Salih Al-Munajjid
1684,https://islamqa.info/en/answers/1684,Do Prophets sin?    Do they need forgiveness?,"I have been told by someone claiming to be a Muslim that all God's prophets, including Mohammed, were without sin, (perfect), never requiring forgiveness. Is this a view held officially by Islam as a whole?",,,"Praise be to Allah.We thank you for sending this question in an effort to find the right answer instead of merely accepting what you have heard from someone who claims to be a Muslim.
The ummah (Muslim nation) is agreed that the Messengers are infallible in carrying out their mission they do not forget anything that Allah has revealed to them except with regard to matters that have been abrogated. They are also infallible in conveying the Message they do not conceal anything that Allah has revealed to them, for that would be a betrayal and it is impossible to imagine that they could do such a thing. Allah says (interpretation of the meaning): O Messenger! Proclaim (the Message) which has been sent down to you from your Lord. And if you do not ,then you have not conveyed His Message [al-Maaidah 5:67]. If anything is concealed or changed, then the punishment of Allah will befall the one who is guilty of doing these things, as Allah says (interpretation of the meaning): And if he [Muhammad (peace and blessings of Allah be upon him)] had forged a false saying concerning Us [Allah], We surely would have seized him by his right hand (or with power and might), and then certainly should have cut off his life artery (aorta). [al-Haqqah 69:44-46]. One aspect of infallibility is that they (the Prophets) do not forget anything of that which Allah has revealed to them, and thus no part of the revelation is lost.
[Al-rusul wal-risaalaat (The Messengers and their missions), Omar al-Ashqar, p. 97]
Omar al-Ashqar also said (op. cit., p.102): The Prophets and Messengers may also strive to find the right judgement in the situations with which they are faced, and they judge according to what they themselves see and hear they do not have knowledge of the Unseen. They may make an incorrect judgement, as happened to the Prophet of Allah Dawood (David), who failed to do so, and Allah helped his son Sulaymaan (Solomon) to come up with the right answer in that particular case. Abu Hurayrah (may Allah be pleased with him) reported that he heard the Prophet (peace and blessings of Allah be upon him) say: There were two women, each of whom had a son. A wolf came and carried off the son of one of them, who said to the other, The wolf has taken your son. The other said, No, he took your son. They came to Dawood to ask him to judge between them, and he ruled in favour of the older woman. Then they went to Sulaymaan the son of Dawood and told him what had happened. He said, Bring a knife and divide the child between them. The younger woman said, Do not do that, may Allah have mercy on you! He is her son. So Sulaymaan ruled in favour of the younger woman. (Reported by al-Bukhari).
The Prophet (peace and blessings of Allah be upon him) explained this story: Umm Salamah, the wife of the Prophet (peace and blessings of Allah be upon him) narrated that he heard a dispute going on at the door of his apartment, so he went out and told them: I am no more than a human being. Disputing parties may come to me, and one of you may be more eloquent and persuasive than the other, so I may think that he is telling the truth and rule in favour of him. Whoever has a judgement in favour of him to the detriment of a fellow-Muslims rights, this is a piece of the Fire let him take it or leave it.
When it comes to the idea of the Prophets committing major sins (kabaair), Shaykh al-Islam Ibn Taymiyah said (in al-Fataawaa, 4/319): The belief that the Prophets are free of major sins, but not of minor sins, is the opinion of the majority of Islamic scholars and of all (Muslim) groups It is the opinion of most mufassireen (commentators on the Quran), scholars of hadeeth and fuqaha (jurists).
With regard to whether it is possible for the Prophets to commit minor sins, in Lawaami al-Anwaar al-Bahiyyah (2/214), al-Safaareeni quoted from Ibn Hamdaan who said in Nihaayat al-Mubtadieen: They are infallible in conveying the commands and message of Allah, but they are not infallible in any other regard. They may make mistakes, forget things, or commit minor sins according to the most well-known opinion (of the scholars) but they will not be approved for these mistakes.
The majority of scholars take the following as evidence to support their claim that the Prophets are not free from minor sins:


Adams sin in eating from the tree from which Allah had forbidden him to eat. Allah says (interpretation of the meaning): And (remember) when We said to the angels, Prostrate yourselves to Adam. They prostrated (all) except Iblees (Satan), who refused. Then We said, O Adam! Verily, this is an enemy to you and to your wife. So let him not get you both out of Paradise, so that you be distressed in misery. Verily, you have (a promise from Us) that you will never be hungry therein nor naked. And you (will) suffer not from thirst therein nor from the suns heat. Then Shaytaan whispered to him, saying: O Adam! Shall I lead you to the Tree of Eternity and to a kingdom that shall never waste away? Then they both ate of the tree, and so their private parts appeared to them, and they began to stick on themselves leaves from Paradise for their covering. Thus did Adam disobey his Lord, so he went astray. [Ta-Ha 20:116-121]


When Nooh prayed for his kaafir son, Allah rebuked him for doing so, and taught him that this person was not a member of his family, and that this prayer was not a righteous deed on his part. So Nooh sought forgiveness from his Lord, repented and returned to Allah: Nooh said: O my Lord! I seek refuge with You from asking You that of which I have no knowledge. And unless You forgive me and have Mercy on me, I would indeed be one of the losers. [Hood 11:47 interpretation of the meaning].


When Dawood realized that he had been too quick to judge, without listening to what the second disputant had to say, he hastened to repent: and he sought Forgiveness of his Lord, and he fell down prostrate and turned (to Allah) in repentance. [Saad 38:24 interpretation of the meaning].


Everyone, even the Prophets, is in need of the forgiveness of Allah. Allah has blessed His Prophets by forgiving their sins, and He has blessed our Prophet (peace and blessings of Allah be upon him) as He said (interpretation of the meaning): That Allah may forgive you your sins of the past and the future, and complete His favour upon you, and guide you on the Straight Path. [al-Fath 48:2]
Shaykh al-Islam Ibn Taymiyah said, in al-Fataawaa 10/296, Concerning the issue of forgiveness of the Prophets sins: Allah, may He be exalted, does not speak of any Prophet in the Quraan, except He also mentions repentance and seeking forgiveness. For example, Adam and his wife said: Our Lord! We have wronged ourselves. If You forgive us not, and bestow not upon us Your Mercy, we shall certainly be of the losers. [al-Araaf 7:23 interpretation of the meaning]. Nooh said: O my Lord! I seek refuge with You from asking You that of which I have no knowledge. And unless You forgive me and have Mercy on me, I would indeed be one of the losers. [Hood 11:47 interpretation of the meaning]. Ibraaheem said: Our Lord! Forgive me and my parents, and (all) the Believers on the Day when the reckoning will be established. [Ibraaheem 14:41 interpretation of the meaning] and You are our wali (Protector), so forgive us and have Mercy on us, for You are the Best of those who forgive. And ordain for us good in this world, and in the Hereafter. Certainly we have turned unto You [al-Araaf 7:155-156 interpretation of the meaning]. Moosa said: You are our wali (Protector), so forgive us and have Mercy on us, for You are the Best of those who forgive. [al-Araaf 7:155 interpretation of the meaning]. Then he [Ibn Taymiyah, may Allah have mercy on him] gave further examples, but what we have mentioned here is sufficient.
And Allah knows best.",Sheikh Muhammed Salih Al-Munajjid
1690,https://islamqa.info/en/answers/1690,The Ruling of translating the Qur’an to other Languages and Touching it by a disbeliever,"It is allowed to translate the Qur’an to French, for example, to be read by the unbelievers meanwhile, Allah says?",,,"Praise be to Allah.No translation can resemble the Qur’an in precision of expressions, highness of style, or beauty of composition. Nor is it possible to reflect the miraculous nature of the Qur’an, fulfill all its goals in illustrating rules, principles and etiquette or indicate the lessons and primary and secondary meanings deduced from it. Any one who tries to do so is trying in vain.
People of Knowledge can express what they have understood from the meanings of the Qur’an in other languages to help the speakers of these languages get the ideas, even though they are not ultimate. But this is not considered to be Qur’an; it could be classified as belonging to illustrations. Therefore, unbelievers can touch such books.",The standing Committee
