Qno,URL,Title,Ques,Summary,Points,Ans,Source
11213,https://islamqa.info/en/answers/11213,Zakaat on fresh fish,He goes fishing every three days and sells it straight away. Does he have to pay zakaah on that?,,,"Praise be to Allah.I asked my shaykh,
      Shaykh ‘Abd al-‘Azeez ibn Baaz (may Allaah have mercy on him) about
      this, and he answered:
      
      
      No, this (i.e., fish) is not merchandise. It is like the case if he were to go fishing every day and eat what he caught. But if he puts it in the freezer and then sells it, in this case, if a whole year passes, then he has to pay zakaah. And Allaah knows best.",Islam Q&A - Sheikh Muhammed Salih Al-Munajjid
11220,https://islamqa.info/en/answers/11220,What is the meaning of Allaah’s name al-Muqeet?,"What is the meaning of Allaah’s name al-Muqeet (The Ever All-Able, All-Witness)?",,,"Praise be to Allah.Ibn
      Jareer mentioned a number of opinions concerning the meaning of this name:
      al-Muqeet means al-Hafeez (the Protector), al-Shaheed (the Witness),
      al-Hasab (the Sufficient), the One Who is in control of all things. He
      thought that the last interpretation is the correct one.
 Allaah
      is al-Muqeet, i.e., the Protector, the Witness, the One Who is Able to do
      all things.
 Al-Muqeet
      is the Preserver, the Omnipotent, the Witness; He is the One Who sends
      down provision to His creatures and shares it out among them.
 Al-Muqeet
      is the Sustainer; He is taking care of all living beings, for when He
      causes parts of them to die over time, He compensates for that. At every
      moment He gives them what they need to survive, until He wills to put an
      end to their life – then He withholds what keeps them alive, and so they
      die.
 Some
      reports give the name al-Mugheeth instead of al-Muqeet. Al-Mugheeth is
      interpreted as meaning the Helper, for He helps His slaves at times of
      difficulty when they call upon Him; He answers them and saves them. It
      also has the meaning of the One Who responds and the One Who is called
      upon. Ighaathah [help] refers to actions and istijaabah [responding]
      refers to words, but they may be used interchangeably.
 Ibn
      al-Qayyim said:
“He
      is the Helper of all His creatures, and He responds to those who are
      desperate.”","Sharh Asmaa’ Allaah ta’aala al-Husna by Dr. Hissah al-Sagheer, p. 246"
11226,https://islamqa.info/en/answers/11226,The one who offers sacrifices to the jinn is not a Muslim,"If a person dies who offers sacrifices to the jinn, and he persisted in doing so, can the funeral prayer be prayed over him or du’aa’ be made for him?",,,"Praise be to Allah.It is not permissible to offer the funeral prayer over 
          him, or to wash him, or to shroud him. He cannot be considered to be 
          one of the Muslims and he should not be buried with them, because he 
          is a mushrik. The same applies to one who prays to the jinn or to the 
          awliya’ (“saints”) or to the occupants of graves, or offers sacrifices 
          to them. We seek refuge with Allaah.","Majmoo’ Fataawa wa Maqaalaat Mutanawwi’ah li Samaahat al-Shaykh al-‘Allaamah ‘Abd al-‘Azeez ibn Baaz (may Allaah have mercy on him), p. 149"
11228,https://islamqa.info/en/answers/11228,Ruling on calling a child Malaak,Second question: is it permissible to give a girl the name Malaak?,,,"Praise be to Allah.It is better not to name one's daughter Malaak, for two reasons: 
1.The meaning of Malaak is malak (angel). There is an element of exaggeration in giving this name to a person.
2.It is a name which is well known among the Christians, and it is (Arab) Christians who pronounce the word malak as Malaak. There are many good names in which there is no element of doubt concerning them, and those names should be used in stead of names which are problematic or doubtful.",Islam Q&A - Sheikh Muhammed Salih Al-Munajjid
11233,https://islamqa.info/en/answers/11233,Referring to the International Court of Justice,What is the ruling on referring matters to the International Court of Justice?,,,"Praise be to Allah.The saheeh evidence of the Qur’aan and Sunnah indicates 
          that it is obligatory for all the Muslims – on the individual, community, 
          governmental and international levels – to refer any disputes or arguments 
          that arise among them to the laws of Allaah, and to submit to Him and 
          accept His laws. Among this clear evidence are the aayahs (interpretation 
          of the meaning): 
“But 
          no, by your Lord, they can have no Faith, 
          until they make you (O Muhammad) judge in all disputes between them, 
          and find in themselves no resistance against your decisions, and accept 
          (them) with full submission 
[al-Nisaa’ 4:65] 
“Do 
          they then seek the judgement of (the days of) Ignorance? And who is 
          better in judgement than Allaah for a people who have firm Faith.” 
          
[al-Maa’idah 5:50] 
“O you who believe! Obey Allaah 
          and obey the Messenger (Muhammad), and those of you (Muslims) who are 
          in authority. (And) if you differ in anything amongst yourselves, refer 
          it to Allaah and His Messenger, if you believe in Allaah and in the 
          Last Day. That is better and more suitable for final determination” 
          
[al-Nisaa’ 4:59] 
“And 
          in whatsoever you differ, the decision thereof is with Allaah (He is 
          the ruling Judge)” [al-Shooraa 
          42:10] 
 And there are many similar aayaat. 
 From these verses we know that it is not permissible 
          for the Muslim to refer for judgement to man-made laws, or to tribal 
          customs that go against sharee’ah. 
 My sincere advice in this matter to the rulers of 
          all Muslim states – because of the many conflicts that have arisen among 
          them and are still continuing – is that the only way that they should 
          resort to in order to resolve these conflicts among their states concerning 
          properties, rights, political boundaries, etc., is to refer to the laws 
          of Allaah. This may be done by forming a committee or sharee’ah court 
          made up of scholars of sharee’ah who are acceptable to all in terms 
          of their knowledge, understanding, fairness and piety, who will look 
          at solutions to the conflicts then will pass judgement in accordance 
          with what the sharee’ah of Islam dictates. They should realize that 
          what some of them have done, by referring to the International Court 
          of Justice and similar non-Islamic organizations comes under the heading 
          of referring to laws other than the laws of Allaah, and it is not permissible 
          to judge by those laws or to apply them to cases between Muslims. They 
          must avoid doing that; let them fear Allaah and pay heed to the punishment 
          with which He warns those who go against His laws. As Allaah says (interpretation 
          of the meaning): 
“But 
          whosoever turns away from My Reminder (i.e. neither believes in this 
          Qur’ân nor acts on its teachings) verily, for him is a life of hardship, 
          and We shall raise him up blind on the Day of Resurrection. 
He will say: ‘O my Lord! Why 
          have you raised me up blind, while I had sight (before).’ 
(Allaah) 
          will say: ‘Like this: Our Ayaat (proofs, evidences, verses, lessons, 
          signs, revelations, etc.) came unto you, but you disregarded them (i.e. 
          you left them, did not think deeply in them, and you turned away from 
          them), and so this Day, you will be neglected (in the Hell-fire, 
          away from Allaah’s Mercy).’” 
[Ta-Ha 20:124-126] 
“And 
          so judge (you O Muhammad) among 
          them by what Allaah has revealed and follow not their vain desires, 
          but beware of them lest they turn you (O Muhammad) far away from some 
          of that which Allaah has sent down to you. And if they turn away, then 
          know that Allaah’s Will is to punish them for some sins of theirs. And 
          truly, most of men are Faasiqoon (rebellious and disobedient to Allaah). 
          
Do they then seek the judgement 
          of (the days of) Ignorance? And who is better in judgement than Allaah 
          for a people who have firm Faith” 
[al-Maa’idah 5:49-50] 
The aayaat which point to the same meaning are many, all of which 
          reinforce the fact that obedience to Allaah and His Messenger is the 
          means to happiness in this life and blessing in the Hereafter, and that 
          disobeying His Messenger and turning away from the Reminder of Allaah 
          and His rulings is the means to a life of hardship and misery in this 
          life and torment in the Hereafter. I ask Allaah to guide us all to the 
          truth, to make us steadfast, to put our affairs right and to help us 
          to do all that is good for our worldly and religious affairs. May He 
          cause us all to accept the judgement of Allaah and His Messenger, for 
          He is the Most Generous, Most Kind. 
May Allaah bless our Prophet Muhammad and all his family 
          and companions.","From Majmoo’ Fataawaa wa Maqaalaat Mutanawwi’ah li Samaahat al-Shaykh al-‘Allaamah ‘Abd al-‘Azeez ibn Baaz (may Allaah have mercy on him), p.5"
11247,https://islamqa.info/en/answers/11247,Ruling on selling things that belong to the mosque,"With regard to the carpets and conditioners in the mosque, is it permissible to sell them and put the money towards buying new ones?.",,,"Praise be to Allah.We put this question to Shaykh ‘Abd al-Rahmaan ibn Jibreen (may Allaah preserve him) and he answered as follows:
 It is permissible to do that if they are no longer working or if they need to be repaired. If it is possible to fix them and keep them, then that should be done, otherwise they may be sold and the money spent on new ones, even if the money will buy fewer of them. If there were ten old air conditioners and the money raised by selling them will only buy five new ones, then that is what should be done.
 And Allaah knows best.",Islam Q&A - Sheikh Muhammed Salih Al-Munajjid
11277,https://islamqa.info/en/answers/11277,Meaning of al-Baatin and al-Zaahir,Could you please explain to us the meaning of Allaah’s names al-Baatin (the Most Near or the Hidden) and al-Zaahir (the Most High or the Manifest)?,,,"Praise be to Allah.The meaning of these two names is explained in the hadeeth of Abu Hurayrah (may Allaah be pleased with him), according to which the Prophet (peace and blessings of Allaah be upon him) said: “You are al-Zaahir, and there is nothing above You, and You are al-Baatin and there is nothing beneath You.” (Narrated by Muslim).
 Al-Zaahir is interpreted as referring to highness, for Allaah is High and Exalted above all things. Some scholars interpreted it as meaning being manifest: He is the One Who is manifest to people by means of their reason through the proof of His existence and the evidence for His Oneness. So He is manifest by the evidence which points to Him and His actions which lead to knowledge of Him. So He is manifest and is known by means of reason and evidence, and He is Hidden because He is not seen, unlike all the things that are visible in this world – glorified and exalted be He far above such a thing. 
Allaah is al-Zaahir by virtue of His Wisdom, power of creation, actions and all the blessings which He bestows. No one is to be seen in that regard except Him. Al-Baatin is the One Whose essential nature and attributes are veiled from men of understanding.
 It was reported that some scholars interpreted al-Baatin as meaning Close, so they said that al-Baatin is closer than anything by His Knowledge and Power, but He is above His Throne.
 Al-Baatin was also interpreted as meaning the one who knows the innermost matters (bawaatin al-umoor), just as He knows the outward appearance of all things. 
Al-Bukhaari said: Yahyaa – i.e., al-Farraa’ – said: “He is al-Zaahir over all things by His knowledge and He is al-Baatin over all things by His knowledge.” 
Some scholars interpreted it as meaning that He cannot be known through the physical faculties or senses, unlike the created things that can be known in this manner. 
And it was said that He is veiled from His creatures’ sight and imagination, so they cannot see Him or encompass Him with their minds. 
Although all of these meanings are correct, it is best to adhere to the Prophet’s interpretation, which is the best because the Prophet (peace and blessings of Allaah be upon him) knows Allaah better than anyone else in creation. Ibn Jareer said: “Al-Zaahir (is) above everything else, He is the Most High, above all things, and there is nothing higher than Him. And He is close (al-Baatin) to all things, and there is nothing closer to anything than Him.”
 Ibn al-Qayyim mentioned that whoever denies that Allaah is above all things rejects the implications of His name al-Zaahir. It is not correct to say that al-Zaahir refers only to highness of status, as gold is described as being higher (of a higher status) than silver, because the one which is described as being lower may be placed in a higher location. It is not correct to think of it only in terms of power and dominion, even though Allaah is higher in power and dominion, for He is high in every sense, in His Essence, His status and His dominion.
 His name al-Baatin does not imply being low, for being low is a shortcoming, and He is far above any such imperfection. He is the Most High and cannot be anything but High.
 The names al-Zaahir and al-Baatin are connected. Al-Zaahir is connected to the idea of highness, because the higher a thing is, the more manifest it is. The idea of being high implies being manifest, and vice versa. Hence the Prophet (peace and blessings of Allaah be upon him) said: “There is nothing above You” – he did not say “There is nothing more manifest than You”, because being manifest implies being high.
 (These names also indicate) that Allaah encompasses all things by His knowledge and greatness, and that all things are as nothing before His greatness. And He is al-Baatin which indicates that He knows what is secret and hidden, down to the smallest detail.","From Sharh Asmaa’ Allaah ta’aala al-Husna by Dr. Hissah al-Sagheer, p. 61"
11278,https://islamqa.info/en/answers/11278,The meaning of Allah’s name al-Haseeb,"What is the meaning of Allah’s name al-Haseeb (the Reckoner, the Bringer to Account)?",,,"Praise be to Allah.Al-Haseeb is the One who is Sufficient. He is Sufficient for those who put their trust in Him, and He is Sufficient and does not need witnesses.
 “Certainly, Allah is Ever a Careful Account Taker of all things”
[al-Nisaa’ 4:86 – interpretation of the meaning]
It may also be interpreted as al-Hafeez (the Preserver), i.e., He keeps records of all actions, then He will requite them. Allah is the Bringer to Account of His slaves, i.e., He will bring them to account for their deeds and will requite them for them according to His Wisdom and knowledge of the  smallest and greatest of their actions. So they will be brought to account for good and evil, down the minutest detail.
 He is the One Whose blessings and gifts are known. He knows about fractions and measurements, such as people may come to know through calculations, but He knows them without calculating. For the one who is counting knows things step-by-step, and he knows the total after he has finished calculating, but the knowledge of Allah is not dependent upon procedures. 
He is the Sufficient, in both a general and a specific sense.
 In the general sense, He takes care of all His slaves with regard to the things that concern them, both spiritual and worldly, such as attaining benefits and warding off harm.
 In the specific sense, He takes care of His pious slaves who put their trust in Him in such a way as to reform their worldly and spiritual affairs. For example, Allah says (interpretation of the meaning):
“O Prophet (Muhammad)! Allah is Sufficient for you and for the believers who follow you” [al-Anfaal 8:64]
i.e., He is Sufficient for you and Sufficient for your followers. As much as a person follows the Messenger (peace and blessings of Allah be upon him), both outwardly and inwardly, and as much as he worships Allah, Allah will take care of him and give him support and victory. For only Allah can take care of His slaves, so He is the only One in Whom they should put their trust, Whom they should fear and worship, as Allah says (interpretation of the meaning):
“Is not Allah Sufficient for His slave?” [al-Zumar 39:36]
 Allah is the Swiftest in bringing to account. When His slaves come before Him He will bring them to account and that will not present any difficulty to Him. He knows their numbers, their deeds, their lifespans and all their affairs. He has taken accounted them and He knows their amounts; He does not reckon it by counting on His fingers, but He knows it and nothing is hidden from Him. Not even the weight of an atom or a smaller or greater amount than that is hidden from Him, but it is written in a clear Record.
 Ibn al-Qayyim said:
“He is the Sufficient, He fulfils [His slaves’] needs and protects [them], and He takes care of His slaves at every moment.”","From Sharh Asmaa’ Allaahu ta’aala al-Husna, by Dr. Hissah al-Sagheer, p. 93"
11282,https://islamqa.info/en/answers/11282,You are not free,"What is the ruling on the comment that some people make when they are advised not to sin, “I am free to do as I wish”?",,,"Praise be to Allah.This is wrong. We say: you are not free to disobey Allaah. If you disobey Allaah, it means that you are coming out of “enslavement” to Allaah, as you describe ‘uboodiyah (total submission to Allaah), and instead you are entering into enslavement to the Shaytaan and your desires.",Shaykh Muhammad ibn Saalih al-‘Uthaymeen
11283,https://islamqa.info/en/answers/11283,Don’t be such a fanatic!,"What is the ruling on a person who, when he is advised with regard to an action which goes against sharee’ah, immediately says, “Don’t be such a fanatic and so extreme; be moderate.” We hope you can explain what moderation is.",,,"Praise be to Allah.Whoever is advised concerning something that is haraam according to sharee’ah, so that he can avoid it or give it up, or is told of an obligation so that he can fulfil it, then he says something like this, is doing wrong. What he should do, if he is advised, is to thank the person who has offered the advice, then he should look at himself and if the advice was justified, then he should avoid the haraam thing and do what is obligatory. As far as his comment “you are a fanatic” is concerned, fanaticism, laxity and moderation are all to be understood in reference to sharee’ah. Whatever is in accordance with sharee’ah is moderate; whatever exceeds that is extreme and whatever falls short of that is laxity. The standard in all cases is sharee’ah and the meaning of moderation is that which is in accordance with the sharee’ah. Whatever is in accordance with sharee’ah is moderate.",From the fatwas of Shaykh Muhammad ibn Saalih al-‘Uthaymeen
