Qno,URL,Title,Ques,Summary,Points,Ans,Source
11502,https://islamqa.info/en/answers/11502,Ruling on buying and keeping stuffed animals,It is permissible to buy and sell and to keep stuffed animals?.,,,"Praise be to Allah.
      Firstly: 
Allaah and His Messenger 
     (peace and blessings of Allaah be upon him) forbade wasting money. 
    Al-Bukhaari (5975) and Muslim (593) narrated from al-Mugheerah ibn Shu’bah 
    that he said: I heard the Messenger of Allaah  (peace and blessings of 
    Allaah be upon him) say: ‘Allaah has forbidden three things: gossip, asking 
    too many questions, and wasting money.’” 

    Each person will be asked, on the Day of Resurrection, about 
    his wealth: where he acquired it from and on what he spent it. Narrated by 
    al-Tirmidhi, 2417; classed as saheeh by al-Albaani in Saheeh al-Tirmidhi. 

    Secondly: 

    The Muslim whom Allaah has blessed with surplus wealth should 
    thank his Lord for this wealth, and send it forth for his Hereafter by 
    spending it on charitable purposes. 

    One of the greatest means of doing so is by helping his 
    Muslim brothers and meeting their needs. This is what is required by the 
    brotherhood of faith. Allaah says (interpretation of the meaning): 

    “The believers are nothing else than brothers (in Islamic 
    religion)”

    [al-Hujuraat 49:10]

    And the Prophet  (peace and blessings of Allaah be upon 
    him) said: “The Muslim is the brother of his fellow Muslim.” Narrated by 
    al-Bukhaari and Muslim. 

    It is no secret that many Muslims are suffering from hunger 
    and sickness in many parts of the world. 

    Thirdly: 

    Shaykh Ibn Baaz was asked about the ruling on keeping stuffed 
    birds and animals, and what is the ruling on selling them? Is there any 
    difference between animals which it is haraam to keep when alive and animals 
    which it is permitted to keep when alive, if they are stuffed? 

    He replied: 
Keeping stuffed birds and 
    animals, regardless of whether it is haraam or permissible to keep them when 
    alive, is a waste of money and a kind of extravagance, because these things 
    cost money. Allaah has forbidden extravagance and wastefulness, and the 
    Prophet  (peace and blessings of Allaah be upon him) forbade wasting 
    money. This is also a means of making images of birds etc that have souls, 
    and displaying them in houses, offices, etc, which is haraam. So it is not 
    permissible to sell them or keep them. 

    Majmoo’ah Fataawa Ibn Baaz, 
    5/377.",Islam Q&A
11505,https://islamqa.info/en/answers/11505,He wants to open accounts to save money for each of his children,"I have some funds with me. I have four children and I want to save some money for each one of them and have tentatively  planned the saved funds to be used towards their education /marriage. My idea  is to open one bank account for each one of them and place equal or different amount in each account. From my side I intend to consider these amounts as their money (that is in their milkiyyah). Suppose I need some  money later at any stage for day-to-day living of my family, I want to use it for this purpose. This is because of a hearsay (as I have no hadith to offer) that funds of children are funds of father. By the way, except one, my children have not  attained adult age. I know I will have to pay Zakat on these amounts. 

My questions are:- 

How to achieve what I have planned religiously? Is it allowed this way? 

Can I use the money as explained above.",,,"Praise be to Allah.You 
          can open bank accounts for each of your children, but on the condition 
          that you treat them fairly, and do not prefer any of the males over 
          the others, or any of the  females over the others. So each male 
          should have the share of two females. This is an important matter which 
          must be paid attention to. If you need any of this money, then you may 
          take whatever you want, but you must make sure that you are fair so 
          that the amounts left are fair, and that the males have twice the share 
          of the females, and you do not show preference to one child over another.  
          
        You 
          must also pay attention to zakaah each time a year passes. Try to find 
          a bank that does not deal in ribaa (if there is one) so that you will 
          not be cooperating in disobeying Allaah. We ask Allaah to give you strength.",Shaykh Sa’d al-Humayd
11509,https://islamqa.info/en/answers/11509,"A
      sterile man agreed to let his wife have children from the sperm of another
      man","A
      person was infertile, and the doctors told him, you do not have any sperm.
      He went abroad and made an agreement to take sperm from someone else and
      place it in his wife’s womb, without telling her. She gave birth, and
      she does not know the truth. Then he repented to Allaah and he is asking
      what he should do.",,,"Praise be to Allah.We put this question
      to Shaykh Muhammad ibn Saalih al-‘Uthaymeen (may Allaah preserve him),
      who answered as follows: 
      
      
      Of course these are not his children.
       
      
      Question: He knows
      that the sperm did not come from him.
Answer: They are not
      his children. Some scholars say that if a zaani claims his child as his
      own, the child may be named after him, but this is not his child. He is
      not like a zaani, because in the case of a zaani the sperm comes from him,
      but this sperm did not come from this man. He has to disown these children
      and give them to the government or do something with them (by putting them
      in a place where they will be taken care of or giving them to a charitable
      organization which will sponsor their upbringing).
 Question: Shall
      we tell him, you should not call them after yourself (give them your
      name)?
Answer: Yes, (tell
      him) to disown them, and give them to the government, or let them stay
      with their mother, on the condition that they are not named after this
      man.
      
      
      Question: Does the hadeeth “the child is for the bed” apply in this
      case?
      
      
      Answer: No, it does not apply.
      
      
      [ends]
      
      
      We ask Allaah to keep us safe and sound. This is one of
      the (crimes) which modern civilization has committed against people’s
      lineages and honour, and one of the ways in which it has deceived people.
      Social disasters of this sort are the expected result of the sins of
      lying, forgery and deceit which this man has committed against his wife.
      How could he have done this thing, which is forbidden by sharee’ah, and
      which goes against the shar’i aims of protecting lineages and against
      his own manhood? This is a particularly ugly way of cooperating in sin and
      transgression and taking part in falsehood, on the part of the donor or
      vendor of the sperm, and the criminal doctor who agreed to do the
      operation. It is to Allaah that we complain when religion becomes a
      stranger in people’s lives and the immoral enemies of Islam prevail. And
      Allaah is the One Whose help we seek.",Shaykh Muhammad ibn ‘Uthaymeen
11515,https://islamqa.info/en/answers/11515,Prohibition on quid-pro-quo marriage and its evil consequences,Two men agreed that each of them would give his sister in marriage to the other. What is the ruling on this marriage?.,,,"Praise be to Allah.This marriage is known in Arabic as nikaah al-shighaar (quid-pro-quo marriage). It is haraam and was forbidden by the Prophet (peace and blessings of Allah be upon him). 
Nikaah al-shighaar refers to when a man gives his daughter, sister or other female relative whose guardian he is in marriage on the basis that the other man will give him a female relative in marriage, or will let his son or nephew marry his daughter, sister or niece, and so on. The marriage contract done on this basis is invalid, whether a mahr is stated or not, because the Messenger (peace and blessings of Allah be upon him) forbade that and warned against it. And Allah says (interpretation of the meaning): 
“And whatsoever the Messenger (Muhammad) gives you, take it; and whatsoever he forbids you, abstain (from it)” [al-Hashr 59:7]
In al-Saheehayn it is narrated from Ibn ‘Umar (may Allah be pleased with him) that the Messenger of Allah (peace and blessings of Allah be upon him) forbade shighaar. 
In Saheeh Muslim (1416) it is narrated that Abu Hurayrah (may Allah be pleased with him) said: The Messenger of Allah (peace and blessings of Allah be upon him) forbade shighaar. Ibn Numayr added: Shighaar means when a man says to another: “Give me your daughter in marriage and I will give you my daughter in marriage, or give me your sister in marriage and I will give you my sister in marriage.” 
And he (peace and blessings of Allah be upon him) said: “There is no shighaar in Islam.” Narrated by Muslim, 1415. 
These saheeh ahaadeeth indicate that nikaah al-shighaar is haraam and invalid, and that it goes against the laws of Allah. The Prophet (peace and blessings of Allah be upon him) did not differentiate between that in which a mahr is mentioned and that in which no mahr is mentioned. 
With regard to what was narrated in the hadeeth of Ibn ‘Umar, explaining shighaar as being when one man gives his daughter in marriage to another on the basis that he (the latter) will give him (the former) his daughter in marriage with no dowry (mahr) between them – the scholars have stated that these are the words of Naafi’, the narrator who transmitted it from Ibn ‘Umar, and are not the words of the Prophet (peace and blessings of Allah be upon him). The Prophet (peace and blessings of Allah be upon him) explained it as narrated in the hadeeth of Abu Hurayrah quoted above, as being when a man gives his daughter or sister in marriage on the basis that the other man will give him his daughter or sister in marriage. He did not say, “with no dowry between them.” This indicates that whether there a dowry is mentioned or not has no effect on that. Rather the factor that determines that this marriage contract is invalid is the idea of exchange or reciprocity. That leads to a great deal of corruption, because it may lead to women being forced to marry people they have no desire to marry, and giving precedence to the interests of guardians over the interests of women. This is an evil thing and injustice towards women. It also deprives women of the dowries that their peers receive, as happens among those who engage in this wrongful contract, except those whom Allah wills. It also leads to a great deal of arguments and disputes after marriage; this is an example of the immediate punishment (in this world) for those who go against sharee’ah. 
Ahmad (16414) and Abu Dawood (2075) narrated with a saheeh isnaad from ‘Abd al-Rahmaan ibn Hormuz that al-‘Abbaas ibn ‘Abd-Allah ibn ‘Abbaas gave his daughter in marriage to ‘Abd al-Rahmaan ibn al-Hakam, and ‘Abd al-Rahmaan gave his daughter to him in marriage, and each of them gave a dowry. Mu’aawiyah ibn Abi Sufyaan, who was the caliph, wrote to Marwaan ordering him to separate them, and he said in his letter: “This is the shighaar which the Messenger of Allah (peace and blessings of Allah be upon him) forbade.” 
This incident which took place at the time of the caliph Mu’aawiyah clearly shows us what was meant by the shighaar that the Messenger (peace and blessings of Allah be upon him) forbade in the hadeeths quoted above, and demonstrates that mentioning a dowry does not make the marriage valid or alter the fact that it is shighaar, because al-‘Abbaas ibn ‘Abd-Allah and ‘Abd al-Rahmaan ibn al-Hakam both mentioned a dowry, but Mu’aawiyah (may Allah be pleased with him) did not pay any attention to that, and he ordered that they be separated and said: “This is the shighaar which the Messenger of Allah (peace and blessings of Allah be upon him) forbade.” Mu’aawiyah (may Allah be pleased with him) had a better knowledge of the Arabic language and the meanings of the hadeeths of the Messenger (peace and blessings of Allah be upon him) than Naafi’, the freed slave of Ibn ‘Umar (may Allah be pleased with them all). 
With regard to the solution for one who has become involved in a shighaar marriage and who loves his wife and his wife loves him, the answer is for them to do a new marriage contract with a wali (guardian) and a new mahr, and with two witnesses of good character. In this manner they will have done what is required of them and the wife will become permissible (for the husband). They must also repent to Allah for what happened before, and if they have children, they are to be attributed to the father because they thought that the marriage was valid. But if the husband does not love the wife or vice versa, then he has to divorce her with one talaaq, which will be a revocable divorce, and she will have the right to marry someone else once her ‘iddah is over. If the husband wants to take her back, then he may do so with a new marriage contract, if she wants to go back, in which case there are two divorces left, and there is nothing wrong with him marrying her anew during the ‘iddah period.",From Hukm Nikaah al-Shighaar by Shaykh ;Abd al-‘Azeez ibn Baaz
11517,https://islamqa.info/en/answers/11517,Making a program which will be used for halaal and haraam,"I want to design a web-site for a company, or make a computer program for them. I know that some of the things that this company does are halaal, and some are haraam.

Is it permissible for me to do this, knowing that I myself will not be directly involved in doing the haraam things? All I will be doing is preparing the program or designing the web-site, which they will use in their work.",,,"Praise be to Allah.We
      put this question to Shaykh Muhammad ibn Saalih al-‘Uthaymeen,who replied as follows: 
If most of the work which this company does is haraam,
      then it is not permissible for him to do that. If most of what they do is
      permitted, then it is permissible for him to do it. If they (haraam and
      halaal elements) are the same, then he should not do it, on the assumption
      that what is haraam will outweigh what is halaal. And Allaah knows best.",Sheikh Muhammed Salih Al-Munajjid
11519,https://islamqa.info/en/answers/11519,"If she marries him, his first wife will leave him","I'm a single mother.  There is a brother asked me to get married, but he already has a wife.  I said no for a while but, I prayed stakhara and I found myself saying yes to the brother.  There are a lot of gossip going on in the community about us talking.  People tell me there are a lot of single brothers out there why a married man?  Than , people say if you want to marry her than get married or leave her.  He's trying to make his wife understand that he does want to get married.  It might take time for her to understand even though she said that she will leave if he does get married.  I lost my best friend from all this fitnah.  I would feel guilty if I did marry him and his wife left because she wouldn't be able to handle it.  I might not handle it.  Allah(swt) knows best. Should I be patient and wait for the brother to try to solve things with his wife or should I just forget him and marry a single brother?",,,"Praise be to Allah.The issue of marriage is a personal matter which concerns you alone. You are not responsible for whatever happens between him and his first wife. 
If you have several options, then choose that which is the best. But if you only have the choice between marrying him and remaining single, then I think that marrying him is better.",Shaykh Muhammad al-Duwaysh
11522,https://islamqa.info/en/answers/11522,Is it permissible to ask Allaah to change His decree?,"How correct is this phrase which some people say in their du’aa’ – “O Allaah, I do not ask You to change Your decree but I do ask for Your help when it comes to pass”?",,,"Praise be to Allah.This du’aa’ is recited by many people, but it is not an appropriate du’aa’, because it has been prescribed for us to ask Allaah to change His decree if there is something bad in it.
 Hence Imaam al-Bukhaari (may Allaah have mercy on him) entitled a chapter in his Saheeh “Whoever seeks refuge with Allaah from having an evil end to this worldly life and from having a bad fate, and the aayah (interpretation of the meaning): ‘Say: I seek refuge with (Allaah) the Lord of the daybreak, from the evil of what He has created’ [al-Falaq 113:1-2].” Then he quoted the words of the Prophet (peace and blessings of Allaah be upon him): “Seek refuge with Allaah from the difficulties of severe calamities, from having a bad end and bad fate.” (al-Bukhaari, 7/215, Kitaab al-Qadar).","From al-Eemaan bi’l-Qadaa’ wa’l-Qadar by Muhammad ibn Ibraaheem al-Hamad, p. 147"
11527,https://islamqa.info/en/answers/11527,Moving the forefinger during the Tashahhud,"What is the detailed explanation for moving the forefinger during the Tashahhud, and is there a hadeeth about that?
 
May Allah reward you with good and benefit the ummah by your knowledge.",,,"Praise be to Allah.It is Sunnah to point with the forefinger and move it during the Tashahhud, because of the report narrated by Ahmad (18890) and al-Nasaa’i from Waa’il ibn Hajar who said: I said, I will watch how the Messenger of Allah (peace and blessings of Allah be upon him) prays. So I watched him and he stood up and said “Allahu akbar,” and raised his hands until they were level with his ears, then he placed his right hand over his left and left wrist and left forearm. Then when he wanted to bow he raised his hands likewise. He put his hands on his knees, then when he raised his head he raised his hands likewise. Then he prostrated and put his hands level with his ears, then he sat resting on his left foot and placed his left hand on his thigh and left knee, and he put the elbow of his right hand on his right thigh. Then he made a circle with two of his fingers, then he raised his finger and I saw him moving it and making du’aa’ with it.” This hadeeth was classed as saheeh by al-Albaani in Saheeh al-Nasaa’i. 
Muslim (580) narrated that ‘Abd-Allah ibn ‘Umar said: When he – meaning the Prophet (peace and blessings of Allah be upon him) – sat during the prayer, he would place his right hand on his right thigh and clench all his fingers, and point with the finger that is next to the thumb, and he would place his left hand on his left thigh. 
According to a report narrated by Muslim from Ibn ‘Umar, when the Prophet (peace and blessings of Allah be upon him) sat during the prayer, he would put his hands on his thighs and raise the finger of his right hand that is next to the thumb, and make du’aa’ with it, and his left hand would be resting on his left thigh. 
Al-Nasaa’i (1273) narrated that Sa’d said: The Messenger of Allah (peace and blessings of Allah be upon him) passed by me whilst I was making du’aa’ with my fingers and he said, “One, one,” and pointed with his index finger. Meaning: point with one finger, namely the index finger. 
Ahmad (5964) narrated that Naafi’ said: When ‘Abd-Allah ibn ‘Umar sat during the prayer, he would put his hands on his thighs and point with his finger whilst looking at it. Then he said: The Messenger of Allah (peace and blessings of Allah be upon him) said, “It is harder on the Shaytaan than iron,” meaning the index finger. This hadeeth was classed as hasan by al-Albaani in Sifat Salaat al-Nabi (peace and blessings of Allah be upon him), p. 159. 
These ahaadeeth indicate two things: 
1 – That one should point with the finger throughout the entire Tashahhud
2 – That one should move it when making du’aa’. 
Shaykh Ibn ‘Uthaymeen (may Allah have mercy on him) explained the phrases narrated for the du’aa’ in the Tashahhud. He said: 
Every time you make du’aa’ then move your finger towards upwards towards the One upon Whom you are calling, so we say: 
Al-salaamu ‘alayka ayyuha’l-Nabiyyu (Peace be upon you O Prophet) – you should point your finger whilst reciting this because the salaam is a kind of du’aa’. 
Al-salaamu ‘alayna (peace be upon us) – point your finger. 
Allahumma salli ‘ala Muhammad (O Allah, send prayers upon Muhammad) – point your finger. 
Allahumma baarik ‘ala Muhammad (O Allah, send blessings upon Muhammad) – point your finger. 
A’oodhu Billaaih min ‘adhaabi Jahannam (I seek refuge with Allah from the torment of Hell) – point your finger. 
Wa min ‘adhaab il-qabr (and from the torment of the grave) – point your finger. 
Wa min fitnat il-mahyaa wa’l-mamaat (and from the trials of life and death) – point your finger. 
Wa min fitnat il-maseeh il-dajjaal (and from the trial of the Dajjaal) – point your finger. 
Every time you make du’aa’ point upwards towards the One upon Whom you are calling. This is closer to the Sunnah. 
End of quotation from al-Sharh al-Mumti’, 3/202 
And Allah knows best.",Islam Q&A
11528,https://islamqa.info/en/answers/11528,Refraining from denouncing some people in order to soften their hearts,"Is it permissible to refrain from denouncing some people with regard to some disliked (makrooh) actions, in order to soften their hearts?.",,,"Praise be to Allah.This does not apply only 
    to makrooh actions but also to some sins. For example, a man may be 
    committing some sins and not others. So he should start with those which are 
    more serious then move on to those that are less serious. For example, if 
    there is a person who does not pray, and he disobeys his parents or there is 
    the suspicion that he drinks alcohol, or some other sin. The one who wants 
    to advise him should start with the issue of prayer, and explain to him how 
    important it is and that not praying is kufr. If he starts to pray, then the 
    one who wants to offer advice should explain about the other wrongful 
    actions, if he thinks that there is some benefit in doing so. If he thinks 
    that denouncing all of them will not affect the goal and he hopes that 
    Allaah will guide him with regard to all of them, then there is nothing 
    wrong with doing that, because Allaah says (interpretation of the meaning): 

    “So keep your duty to Allaah and fear Him as much as you 
    can”

    [al-Taghaabun 64:16]
Hence the Messenger  
    (peace and blessings of Allaah be upon him) called people to Islam and 
    called them to give up shirk before he denounced the evil actions less 
    serious than shirk that they were committing.","Majmoo’ Fataawa Ibn Baaz, 9/418"
11529,https://islamqa.info/en/answers/11529,Al-Ibaadiyyah,Who are the Ibaadis?.,,,"Praise be to Allah.1 – Definition. 
The Ibaadis are a group of Khaarijis who are 
    named after their founder, ‘Abd-Allaah ibn Ibaad al-Tameemi. They claim that they are not Khaarijis, and they deny this origin. But the truth is 
    that they are not extreme Khaarijis like the Azraqis, but they agree with the Khaarijis in many issues such as denying the divine attributes, 
    saying that the Qur’aan is created, and allowing rebellion against oppressive rulers. 
2 – After whom are the Ibaadis named? 
Their first founder was ‘Abd-Allaah ibn Ibaad 
    from the tribe of Banu Murrah ibn ‘Ubayd ibn Tameem.  He was named after Ibaad which is a village in al-Yamaamah known nowadays as al-‘Aarid. 
    ‘Abd-Allaah was a contemporary of Mu’aawiyah and died at the end of the reign of ‘Abd al-Maalik ibn Marwaan. 
3 – Their most important beliefs: 
·From their books it seems that they deny the divine attributes, and they agree to a large extent with 
    the Mu’tazilah in the misinterpretation of divine attributes. But they claim that their views are based on sound evidence, when they interpret the 
    divine attributes in a metaphorical sense, which explains the meaning without likening Allaah to His creation. But the truth of this matter is the 
    view of Ahl al-Sunnah wa’l-Jamaa’ah, who follow the evidence and affirm the names and attributes of Allaah as He Himself has affirmed them, 
    without denying them, discussing how, they are, misinterpreting them or likening Allaah to His creation.
·They deny that the believers will see Allaah in the Hereafter.
·They misinterpret some matters having to do with the Hereafter and deny that they are real, such as 
    the Balance (Meezaan) and the Siraat.
·The attributes of Allaah are not additional to His Essence, they are His Essence.
·The Qur’aan in their view is created, and they agreed with the Khaarijis in that. Al-Ash’ari said in
    Maqaalaat al-Islamiyyeen, “All the Khaarijis say that the Qur’aan was created.” Maqaalaat al-Islamiyyeen, 1/203.
·In their view the one who commits a major sin is a kaafir in the sense of being ungrateful to Allaah 
    or being a hypocrite.
·In their view people fall into three categories:
- Believers who are sincere in their faith
- Mushriks whose shirk is obvious
- People who have affirmed belief in Tawheed 
    and Islam, but who do not adhere to its practices and acts of worship, so they are not mushriks because they have affirmed belief in Tawheed, but 
    they are not believers either because they do not adhere to the requirements of faith. So they are included with the Muslims in rulings having to 
    do with this world, because of their affirmation of Tawheed, and they are included with the mushriks in rulings having to do with the Hereafter 
    because they were not sincere in their faith and they went against the requirements of Tawheed. 
·They believe that those of the people of the qiblah who differ from them are kaafirs but not 
    mushriks; it is permissible to marry them and inherit from them. Their weapons, horses and anything that may be used for war is permissible as war 
    booty and everything else is haraam.
·The one who commits a major sin is a kaafir and when he is committing sin and persisting in it, he 
    cannot be admitted to Paradise if he has not repented, for Allaah does not forgive major sins unless those who commit 
    them repent before death.
·They call the one who commits a major sin a kaafir, claiming that this is kufr in the sense of 
    ingratitude to Allaah or in the sense of hypocrisy, not in the sense that he is a kaafir who is beyond the pale of Islam. Ahl al-Sunnah 
    wa’l-Jamaa’ah on the other hand call such a person disobedient or a sinner. Whoever dies in such a state – according to Ahl al-Sunnah – is subject 
    to the will of Allaah: if He wills, He will forgive him by His grace, and if He wills, He will punish him by His justice until he is cleansed of 
    his sin, then he will be moved to Paradise. But the Ibaadis say that the sinner will abide in Hell forever, so in 
    this regard they agree with the rest of the Khaarijis and Mu’talizah who say that the sinners will abide in Hell forever.
·They deny that there will be any intercession for the sinners who are believers in Tawheed, because 
    sinners – in their view – will abide in Hell forever, so there can be no intercession for them to be brought forth from Hell.
·Some of them criticized the caliph ‘Uthmaan ibn ‘Affaan, Mu’aawiyah ibn Abi Sufyaan and ‘Amr ibn 
    al-‘Aas (may Allaah be pleased with them).","Mawsoo’ah al-Adyaan wa’l-Madhaahib al-Mu’aasirah, 1/63"
