Qno,URL,Title,Ques,Summary,Points,Ans,Source
45713,https://islamqa.info/en/answers/45713,He is exempted from paying duties; can he allow others to buy goods in his name?,"Some brothers and I work in the diplomatic corps in a country that lets us off paying duties. Some citizens of that country come to us to buy goods for them in our name so that they can make use of that exemption and not have to pay duties, in return for paying us a sum of money. Is that permissible?.",,,"Praise be to Allah.
    This question covers two topics: 

    1 – Customs and duties i.e., taxes that are charged on goods 
    and products when moving them to one country to another. Taking these taxes 
    from Muslims is expressly forbidden. This is the maks of which the 
    Prophet  (peace and blessings of Allaah be upon him) said: “The one who 
    collects the maks will be in the Fire.” Narrated by Ahmad, 16553; classed as 
    saheeh by al-Albaani in al-Silsilah al-Saheehah, 3405. see also 
    question no. 25758. 

    It is prescribed to avoid paying this forbidden tax by 
    whatever means possible so that it will not harm him or cause more damage, 
    even if he does that by means of a trick or paying some money to avoid this 
    injustice. 

    If someone were to say that this comes under the heading of a 
    person giving up his rights in return for money, that is permissible. This 
    is what the fuqaha’ call waiving one’s rights. The Maalikis said that it is 
    permissible to receive payment in return for the right to pre-emption and 
    the Hanafis allowed waiving rights to appointment to public office and 
    forfeiting the right to custody in return for money. See al-Mawsoo’ah 
    al-Fiqhiyyah al-Kuwaitiyyah, 4/243, 32/83. 

    The answer is that this is not the same as that, because 
    those who are exempted from paying duties are the members of the diplomatic 
    corps themselves; they are not allowed to exploit this favour to make money 
    by allowing other people to avoid paying duties. Using it to allow the goods 
    of others to pass into the country is a kind of trickery and deceit. If this 
    is permitted, it is only permitted in cases of necessity, not for one to 
    make a profit from it. 

    There follow some points of advice: 

    1-Those who work in the 
    diplomatic corps should help their brothers for free, because that comes 
    under the heading of warding off injustice from them. They must do this as 
    much as they can.

    2-If they do not want to offer 
    this service for free, then it is not permissible for them to take more than 
    costs of shipping the goods, accompanying them, doing the necessary 
    paperwork, etc.

    We also remind them that they have to be kind to their Muslim 
    brethren and have a good intention in doing so; their aim should not simply 
    be to amass wealth. And Allaah is the Source of strength.",Islam Q&A
45715,https://islamqa.info/en/answers/45715,Can the wife of a prisoner wear provocative clothing for him when visiting him?,"In some Muslim countries those who are religiously committed and adhere to the Sunnah of the Messenger of Allaah (peace and blessings of Allaah be upon him) are detained and imprisoned. 

The wives of these prisoners visit their husbands and the visits occur in a place where they are allowed to sit with them. Of course these sisters wear niqaab and they put something like a tent over their heads so that their husbands can see them. But some of the sisters wear  revealing blouses so that their husbands can enjoy looking at them, because they have been in prison for 6 years or more. Is it permissible for a sister to do that, knowing that no one else can see her except her husband? As I said, they do that to reduce the pain suffered by their husbands.",,,"Praise be to Allah.
    A woman may adorn herself for her husband in various ways and 
    uncover her charms before him at any time, because he has the right to enjoy 
    intimacy with her. 

    With regard to what you have mentioned about doing that 
    inside the prison, there is nothing wrong with that, subject to two 
    conditions: 

    1 – That no stranger (non-mahram) can see the woman, either 
    directly or through surveillance equipment. 

    2 – That this does not have a negative effect on the husband, 
    such as provoking his desires and inflaming his emotions, or causing him to 
    compromise his religious commitment and give up his adherence to the truth 
    that he is following, because he wants to get out and go to his wife and 
    children. Allaah has warned us that our wives and children may be a source 
    of fitnah (temptation) who may prevent a man from doing that which Allaah 
    has enjoined upon him. Allaah says (interpretation of the meaning): 

    “Say: If your fathers, your sons, your brothers, your 
    wives, your kindred, the wealth that you have gained, the commerce in which 
    you fear a decline, and the dwellings in which you delight are dearer to you 
    than Allaah and His Messenger, and striving hard and fighting in His Cause, 
    then wait until Allaah brings about His Decision (torment). And Allaah 
    guides not the people who are Al-Faasiqoon (the rebellious, disobedient to 
    Allaah)”

    [al-Tawbah 9:24] 

    “O you who believe! Verily, among your wives and your 
    children there are enemies for you (who may stop you from the obedience of 
    Allaah); therefore beware of them! But if you pardon (them) and overlook, 
    and forgive (their faults), then verily, Allaah is Oft-Forgiving, Most 
    Merciful”

    [al-Taghaabun 64:14]

    ‘Attaar ibn Yassaar said: All of Soorat al-Taghaabun was 
    revealed in Makkah, apart from these verses, which were revealed concerning 
    ‘Awf ibn Maalik al-Ashja’i, who had wives and children, and when he wanted 
    to go out for jihad they wept and tore at his heart, and said, “Who are you 
    leaving us to?” He felt sorry for them so he stayed, then this whole verse 
    was revealed in Madeenah concerning ‘Awf ibn Maalik al-Ashja’i. 

    Al-Tirmidhi narrated that Ibn ‘Abbaas said, when a man asked 
    him about this verse: Those were some men from Makkah who became Muslim, and 
    they wanted to go and join the Prophet  (peace and blessings of Allaah 
    be upon him) [in Madeenah], but their wives and children refused to let them 
    go to join the Prophet  (peace and blessings of Allaah be upon him). 
    When they finally came to the Prophet  (peace and blessings of Allaah be 
    upon him) they saw that the people had learned a great deal about Islam, and 
    they wanted to punish (their wives and children), then Allaah revealed this 
    verse. This was classed as hasan by al-Albaani in Saheeh al-Tirmidhi, 
    3317. 
We ask Allaah to make 
    His religion prevail and to relieve the distress of our Muslim brethren, for 
    He is Able to do that.",Islam Q&A
45716,https://islamqa.info/en/answers/45716,"It is too difficult for her to do ghusl from janaabah so she does not pray, then she repents, then she does that again.","There is a woman who prays, then stops praying, then wants to repent. She does not pray because she has intercourse with her husband then delays doing ghusl, then she regrets it again. Sometimes she does not pray for a whole week.
 She wants to repent but she feels that will not do any good. She is afraid that she will do that again and that the Lord of the Worlds will never forgive her.",,,"Praise be to Allah.Prayer is the greatest pillar of Islam after the Shahaadatayn, and the one who does not pray out of negligence or laziness is a kaafir who is beyond the pale of Islam, according to the more correct of the two scholarly opinions, because of a great deal of evidence to that effect, such as the words of the Prophet (peace and blessings of Allaah be upon him): “Between a man and shirk and kufr stands his giving up prayer.” Narrated by Muslim, 82. 
And he said: “The covenant that stands between us and them is prayer. Whoever gives it up is a kaafir.” Narrated by al-Tirmidhi, 2621; al-Nasaa’i, 463; Ibn Maajah, 1079. 
How can a Muslim woman willingly expose herself to being classed as a disbeliever in Allaah just because she finds it difficult to do ghusl? In fact it is not difficult to do ghusl, apart from the tricks that the Shaytaan tries to play on people. 
This sister has to fear Allaah and His punishment. She should hasten to repent sincerely before the destroyer of pleasures and separator of people (i.e., death) catches her unawares. She must start praying again and continue to do so, and she should become one of the people of purity and cleanliness, for Allaah loves those who repent and He loves those who are pure.
 Her fear of going back to sin should motivate her to adhere to obedience and persist therein, not to fall short and be negligent. The believer should feel aware of Allaah and realize that Allaah accepts the repentance of those who repent, and guides further those who follow His guidance. Allaah says (interpretation of the meaning): 
“Know they not that Allaah accepts repentance from His slaves and takes the Sadaqaat (alms, charity), and that Allaah Alone is the One Who forgives and accepts repentance, Most Merciful?”
[al-Tawbah 9:104] 
“And Allaah increases in guidance those who walk aright. And the righteous good deeds that last, are better with your Lord, for reward and better for resort”
[Maryam 19:76] 
“As for those who strive hard in Our Cause, We will surely guide them to Our Paths. And verily Allaah is with the Muhsinoon (good doers).”
[al-‘Ankaboot 29:69]
Allaah forgives all sins for those who repent to Him, as He says (interpretation of the meaning): 
“Say: “O ‘Ibaadi (My slaves) who have transgressed against themselves (by committing evil deeds and sins)! Despair not of the Mercy of Allaah, verily, Allaah forgives all sins. Truly, He is Oft-Forgiving, Most Merciful”
[al-Zumar 39:53]
And Allaah knows best.",Islam Q&A
45726,https://islamqa.info/en/answers/45726,Is Brokerage Haram in Islam?,What is the ruling on brokerage? Is the money earned by the broker or middleman halal?,Brokerage (samsarah) refers to mediation between the seller and the buyer. A number of scholars have stated that it is permissible to work as a broker and to receive payment for it.,"What is brokerage? 


Conditions of a broker in Islam


Is brokerage haram in Islam?","Praise be to Allah.What is brokerage? 
Brokerage (samsarah) refers to mediation between the seller and the buyer. The broker is the one who mediates between the seller and the buyer to bring about a sale, and he guides the buyer to the product and he guides the seller on prices."" (Al-Mawsu’ah al-Fiqhiyyah, 10/151)
People have a great need for brokers, because many people do not know how to bargain when buying and selling; others are not able to closely examine the things they buy to find out if there are any faults in them; and others do not have time to engage directly in buying and selling themselves. 
Hence brokerage is useful work which benefits the seller, the buyer and the broker. 
Conditions of a broker in Islam

It is essential for the broker to be experienced in the area where he is mediating between sellers and buyers, so that no one will be harmed by his claim to have knowledge and experience that he does not have. 
He must also be trustworthy and honest, and he should not favour one of them at the expense of the other; rather he must point out any faults in the goods as well as any good qualities, in an honest and truthful manner, and not deceive either the seller or the buyer. 

Is brokerage haram in Islam?
A number of scholars have stated that it is permissible to work as a broker and to receive payment for it . 
Imam Malik (may Allah have mercy on him) was asked about the payment of a broker and he said: “There is nothing wrong with it.” (Al-Mudawwanah, 3/466) 
Imam al-Bukhari said in his Sahih: 
“Chapter on the wages of a broker: Ibn Sirin, ‘Ata, Ibrahim and al-Hasan did not see anything wrong with the wages of a broker.” 
Ibn 'Abbas said: “There is nothing wrong with saying, “Sell this garment and whatever there is above such and such a price is yours.” 
Ibn Sirin said: “If he says, “Sell if for such and such and whatever profit there is, is yours , or is shared between you and me,” there is nothing wrong with that.”  
The Prophet (peace and blessings of Allah be upon him) said: “The Muslims are bound by their conditions.”"" (Al-Bukhari) 
Ibn Qudamah said in al-Mughni (8/42): 
“It is permissible to hire a broker to buy clothes for you. Ibn Sirin, ‘Ata and al-Nakha’i said that this is allowed. 
It is permissible to hire him for a stated period, such as hiring him for ten days, during which he is to buy for you, because the time is defined and the work is defined… If the work is specified but the time is not, but he says that he will have a certain amount for each thousand dirhams, that is also valid. 
If he says that he is hiring him to sell certain clothes for him, that is valid, as was stated by al-Shafi’i, because that is permissible and it is permissible to delegate someone to do that and it is permissible to hire him for that, like selling clothes.” 
The Standing Committee was asked about the owner of a bookshop who worked as an agent for some companies in marketing their products, where they send him a sample which he shows to the traders in the marketplace, and sells it at the company’s price in return for a commission agreed upon with the company. Is there any sin involved in that? 
They replied: 
“If the situation is as described, it is permissible for you to take that commission , and there is no sin on you."" (Fatawa al-Lajnah al-Daimah, 13/125)
Shaykh Ibn Baz was asked about the ruling on looking for a store or apartment to rent in return for a payment given by the one on whose behalf you are looking. 
He replied: 
“There is nothing wrong with that. You have to try hard to find a suitable place that the person wants to rent. If you help him in that and find him a suitable place, and you help him to reach an agreement on the rent with the landlord, there is nothing wrong with this, in sha Allah, subject to the condition that there is no betrayal or cheating, and it is done in an honest manner. If you are sincere and fulfil the trust in finding what is wanted without any deceit or wrongdoing either towards him or towards the property owner, then you have done well in sha Allah."" (Fatawa al-Shaykh Ibn Baz, 19/358)
And Allah knows best.",Islam Q&A
45730,https://islamqa.info/en/answers/45730,Du`a after Wudu,What are the du`as that are to be said before and after wudu?,"Before wudu, you should say Bismillah. After wudu, you can say this du`a, “Ashhadu an la ilaha ill-allah wahdahu la sharika lah, wa ashhadu anna Muhammadan ‘abduhu wa rasuluhu.” For more, see the detailed answer.","Du`a before wudu


Du`a after wudu


Du`a during wudu","Praise be to Allah.Du’as to be said at the beginning of wudu and after finishing it have been narrated from the Prophet (peace and blessings of Allah be upon him). 
Du`a before wudu
With regard to what is to be said at the beginning, the only thing that has been narrated is to mention the name of Allah by saying Bismillah (in the name of Allah). 
The evidence for that is the words of the Prophet (peace and blessings of Allah be upon him): “There is no wudu for one who does not mention the name of Allah in it.” Narrated by al-Tirmidhi, 25. He said: Concerning this topic it was narrated from ‘Aishah, Abu Sa’id, Abu Hurayrah, Sahl ibn Sa’d and Anas. Ahmad ibn Hanbal said: I do not know of any hadith with a jayyid isnad on the topic. (Al-Tirmidhi)
The hadeeth was classed as sahih by al-Albani in Sahih al-Tirmidhi. 
In the answer to question no. 21241  we have stated that this hadith is one concerning whose soundness the scholars differed. 
Al-Nawawi narrated in al-Majmu’ (1/385) that al-Bayhaqi said: 
“The soundest report concerning saying Bismillah (for wudu) is the hadith of Anas, according to which the Prophet (peace and blessings of Allah be upon him) put his hand in the vessel of water then he said: “Do wudu in the name of Allah.” [Anas] said: I saw the water springing up from between his fingers, and the people did wudu until the last of them had done wudu, and there were nearly seventy men. Its isnad is jayyid, and it was quoted as evidence by al-Bayhaqi in his book Ma’rifat al-Sunan wa’l-Athar; he classed the other ahadith as da’eef (weak).”
Du`a after wudu
With regard to what is said after wudu , a number of ahadith have been narrated concerning that. 
From the reports it may be concluded that he said: 
Ashhadu an la ilaha ill-allah wahdahu la sharika lah, wa ashhadu anna Muhammadan ‘abduhu wa rasuluhu. allahumm aj’alni min al-tawwabina waj’alni min al-mutatahhirina, subhanaka allahumma wa bi hamdika, ashhadu an la ilaha illa anta, astaghfiruka wa atubu ilayka
(I bear witness that there is no god except Allah Alone, with no partner or associate, and I bear witness that Muhammad is His slave and Messenger. O Allah, make me one of those who repent and make me one of those who purify themselves. Glory and praise be to You, O Allah,  I bear witness that there is no god but You, I seek Your forgiveness and I repent to You). 
Muslim (234) narrated from ‘Umar ibn al-Khattab (may Allah be pleased with him) that the Messenger of Allah (peace and blessings of Allah be upon him) said: “There is no one among you who does wudu and does it well, then says, Ashhadu an la ilaha ill-Allah wahdahu la sharika lah, wa ashhadu anna Muhammadan ‘abduhu was rasuluhu (I bear witness that there is no god except Allah Alone, with no partner or associate, and I bear witness that Muhammad is His slave and Messenger) but the eight gates of Paradise will be opened for him and he will enter through whichever one he wants.” Narrated by Muslim, 234. 
Al-Tirmidhi (55) added: “allahumm aj’alni min al-tawwabeena waj’alni min al-mutatahhireena (O Allah, make me one of those who repent and make me one of those who purify themselves).” 
This addition was classed as da’if (weak) by al-Hafiz ibn Hajar (may Allah have mercy on him), who said: This addition which is narrated by al-Tirmidhi is not proven to be part of this hadith. End quote from al-Futuhat al-Rabbaniyyah, 2/19. 
Al-Albani classed it as sahih in Sahih al-Tirmidhi. Ibn al-Qayyim stated in Zad al-Ma'ad that it is proven to be from the Prophet (peace and blessings of Allah be upon him). 
With regard to the phrase “subhanaka allahumma wa bi hamdika, ashhadu an la ilaha illa anta, astaghfiruka wa atubu ilayka (Glory and praise be to You, O Allah, I bear witness that there is no god but You, I seek Your forgiveness and I repent to You), this was narrated by al-Nasai in ‘Aml al-Yawm wal-Laylah, and by al-Hakim in al-Mustadrak, from Abu Sa’id al-Khudri (may Allah be pleased with him). The narrators differed as to whether the hadith could be attributed to the Prophet (peace and blessings of Allah be upon him) or whether these were the words of Abu Sa’id (may Allah be pleased with him). 
Al-Hafiz Ibn Hajar (may Allah have mercy on him) said: 
“The isnad is undoubtedly sound, rather they differed as to whether the text could be attributed to the Prophet (peace and blessings of Allah be upon him) or not (i.e., whether it was marfu’ or mawquf). Al-Nasai always rules on the basis of erring on the side of caution, hence he was mistaken. But according to the method of al-Nawawi, following Ibn al-Salah and others, it is more likely to be marfu’.” (Al-Futuhat al-Rabbaniyyah, 2/21)
It was classed as sahih by al-Albani in Sahih al-Targhib (225) and al-Silsilah al-Sahihah (2333). (See Tamam al-Minnah, p. 94-98)
Du`a during wudu
These are the du’as that have been narrated from the Prophet (peace and blessings of Allah be upon him) to be said in wudu . As for saying du’a when washing the different parts of the body, no such thing has been proven from the Prophet (peace and blessings of Allah be upon him). 
Al-Nawawi said in al-Adhkar (p. 30): 
“As for the du’as that are said when washing various parts of the body in wudu, no such thing has been narrated from the Prophet (peace and blessings of Allah be upon him).” 
Ibn al-Qayyim said in Zad al-Ma'ad (1/195):  
“It is not narrated from him that he used to say anything in his wudu apart from saying Bismillah. Every hadith which speaks of du’as to be said in wudu is false and fabricated. The Messenger of Allah (peace and blessings of Allah be upon him) did not say any of these things and he did not teach them to his ummah. There is nothing narrated from him except saying Bismillah at the beginning and saying Ashhadu an la ilaha ill-Allah wahdahu la sharika lah, wa ashhadu anna Muhammadan ‘abduhu wa rasuluhu. allahumm aj’alni min al-tawwabina waj’alni min al-mutatahhirina (I bear witness that there is no god except Allah Alone, with no partner or associate, and I bear witness that Muhammad is His slave and Messenger. O Allah, make me one of those who repent and make me one of those who purify themselves) afterwards. 
According to another hadith narrated in Sunan al-Nasai, one of the things that may also be said after wudu is: “Subhanaka Allahumma wa bi hamdika, ashhadu an la ilaha illa anta, astaghfiruka wa atubu ilayka (Glory and praise be to You, O allah,  I bear witness that there is no god but You, I seek Your forgiveness and I repent to You).” 
It says in Fatawa al-Lajnah al-Daimah (5/221): 
“It is not proven that the Prophet (peace and blessings of Allah be upon him) said any du’a during wudu. What the common folk say in dua when washing each part of the body is an innovation (bid’ah), such as saying when washing the face, “O Allah, make my face white on the day when faces will be turned black”; or when washing the hands: “O Allah, give me my book (record of my deeds) in my right hand, and do not give me my book in my left hand,” and other du’as which are said when washing the other parts of the body in wudu.”",Islam Q&A
45757,https://islamqa.info/en/answers/45757,Is Sharing in a Sacrifice Permissible?,Is it permissible to share in a sacrifice and how many Muslims can share in a sacrifice?,"Sharing in a sacrifice is permissible if it is a camel or a cow, but it is not permissible to share in a sheep. It is permissible for seven people to share one camel or cow.","Is it permissible to share in a sacrifice? 


How many people can share in a sacrifice?","Praise be to Allah.Is it permissible to share in a sacrifice? 
It is permissible to share in a sacrifice if it is a camel or a cow, but it is not permissible to share in a sheep. It is permissible for seven people to share one camel or cow. 
The Prophet’s Companions (may Allah be pleased with them) shared sacrifices: seven people would share a camel or a cow in Hajj and ‘Umrah. 
Muslim (1318) narrated that Jabir ibn ‘Abd-Allah (may Allah be pleased with him) said: “On the day of al-Hudaybiyah we offered the sacrifice with the Messenger of Allah (peace and blessings of Allah be upon him), a camel on behalf of seven and a cow on behalf of seven. 
According to another report, Jabir (may Allah be pleased with him) said: We performed Hajj with the Messenger of Allah (peace and blessings of Allah be upon him), and we sacrificed a camel on behalf of seven and a cow on behalf of seven. 
Abu Dawud (2808) narrated from Jabir ibn ‘Abd-Allah that the Prophet (peace and blessings of Allah be upon him) said: “A cow on behalf of seven and a camel on behalf of seven.” (Classed as sahih by al-Albani in Sahih Abi Dawud) 
How many people can share in a sacrifice? 
Al-Nawawi said in Sharh Muslim: 
“These ahadith indicate that it is permissible to share in the sacrifice, but they are unanimously agreed that it is not permissible to share in a sheep. These ahadith indicate that a camel is sufficient on behalf of seven people , and a cow is sufficient on behalf of seven people, and each of them takes the place of seven sheep. So if a muhrim is required to offer seven sacrifices –except in the case of the penalty for hunting – and he slaughters a camel or a cow, that is equivalent to them all.”
 The Standing Committee was asked about sharing in the sacrifice and they replied: 
“A camel or a cow is sufficient on behalf of seven people, whether they are all from one family or are from different families, and whether they are related to one another or not, because the Prophet (peace and blessings of Allah be upon him) gave permission to the Sahaabah to share a camel or a cow, one animal for every seven people, and he did not say anything more specific than that.” (Fataawa al-Lajnah al-Daa’imah, 11/401) 
Shaykh Ibn ‘Uthaymeen (may Allah have mercy on him) said in Ahkaam al-Udhiyah: 
“One sheep is sufficient for one person, and one-seventh of a camel or cow is sufficient for what one sheep is sufficient for.”
For more about sharing in a sacrifice, see these answers: 45771 , 45767 , 146159 , 96741 , and 111887 . End quote.
And Allah knows best.",Islam Q&A
45766,https://islamqa.info/en/answers/45766,He is doing Hajj on behalf of someone else – will he attain the virtues of Hajj?,"If a person does Hajj on behalf of someone else, will he attain what the Prophet (peace and blessings of Allaah be upon him) described: “Whoever does Hajj and does not commit any obscenity or evil therein will come back free of sin as on the day his mother bore him”?.",,,"Praise be to Allah.The answer depends on this question: is this man doing Hajj for himself or on behalf of someone else? 
The answer is that he is doing Hajj for someone else, not for himself, and he has not done Hajj for himself yet, so he will not attain the reward spoken of by the Prophet (peace and blessings of Allaah be upon him), because he is only doing Hajj for someone else. But if he intends to benefit his brother and meet his need, then Allaah will reward him. End quote.","Fataawa Ibn ‘Uthaymeen, 21/34"
45767,https://islamqa.info/en/answers/45767,"The best animals to be sacrificed are camels, then cows, then sheep, then to share in a sacrifice",What is best for the sacrifice – to slaughter a sheep or to have a share in a cow?.,,,"Praise be to Allah.The best sacrifice is a camel, then a cow, then a sheep, then to have a share in a cow. This is the view of Abu Haneefah and al-Shaafa’i, because the Prophet (peace and blessings of Allaah be upon him) said concerning Jumu’ah: “Whoever comes at the earliest hour, it is as if he sacrificed a camel. Whoever comes in the second hour, it is as if he sacrificed a cow. Whoever comes in the third hour, it is as if he sacrificed a horned ram. Whoever comes in the fourth hour, it is as if he sacrificed a chicken. Whoever comes in the fifth hour, it is as if he sacrificed an egg.” Narrated by al-Bukhaari, 881; Muslim, 850. 
It is a sacrifice by means of which one draws closer to Allaah, so the best (to be offered) is a camel, as in the case of the hadiy (sacrifice offered by the pilgrim on Hajj). 
A sheep is better than sharing in a camel, because the aim of the sacrifice is to shed blood. A ram is better than a sheep (ewe), because that is what the Prophet (peace and blessings of Allaah be upon him) sacrificed and the meat is better. End quote from al-Mughni, 13/366 
The Standing Committee was asked: Which is better for sacrifice, a ram or a cow? 
They replied: 
The best sacrifice is a camel, then a cow, then a sheep, then a share of a camel or cow, because the Prophet (peace and blessings of Allaah be upon him) said concerning Jumu’ah: “Whoever comes at the earliest hour, it is as if he sacrificed a camel…” 
The point here is that there is an order of preference between camels, cows and sheep in drawing close to Allaah through the sacrifice. Undoubtedly sacrifice is one of the greatest acts of worship through which we may draw closer to Allaah. A camel is more valuable and more useful. This is the view of the three imams – Abu Haneefah, al-Shaafa’i and Ahmad. Maalik said: The best is a young sheep, then a cow, then a camel, because the Prophet (peace and blessings of Allaah be upon him) sacrificed two rams, and he (peace and blessings of Allaah be upon him) did not do anything but that which was best. 
The response to that is that the Prophet (peace and blessings of Allaah be upon him) sometimes chose the option that was not the best option out of kindness to his ummah, because they follow his example. He (peace and blessings of Allaah be upon him) did not want to make things difficult for them. He stated that the best is a camel, then a cow, then a sheep, as stated above. And Allaah knows best. End quote. Fataawa al-Lajnah al-Daa’imah, 11/398. 
Shaykh Ibn ‘Uthaymeen said in Ahkaam al-Udhiyah: 
The best sacrifice is a camel, then a cow, if one offers the whole animal, then a sheep, then a goat, then one-seventh of a camel, then one-seventh of a cow. End quote.",Islam Q&A
45768,https://islamqa.info/en/answers/45768,He has two wives; should he offer two sacrifices?,"I have two wives, each of whom lives in her own house. Is it sufficient for me to offer one sacrifice or do I have to offer two?.",,,"Praise be to Allah.It is sufficient for you to offer one sacrifice. In the answer to question no. (45916) we stated that one sacrifice is sufficient for a man and the members of his family even if they are one hundred strong, and the Prophet (peace and blessings of Allaah be upon him) used to offer a single sheep on behalf of himself and his family, and when he (peace and blessings of Allaah be upon him) died he left behind nine wives. 
Al-Qurtubi said: 
There is no report that the Prophet (peace and blessings of Allaah be upon him) ordered each of his wives to offer a separate sacrifice, even though the sacrifice was repeated every year and his wives were numerous. This would have been narrated if it has happened, as other minor issues were narrated. This is supported by the report narrated by Maalik, Ibn Maajah and al-Tirmidhi, who classed it as saheeh via ‘Ata’ ibn Yasaar: I asked Abu Ayyoob: How was the sacrifice done at the time of the Messenger of Allaah (peace and blessings of Allaah be upon him)? He said: A man would offer a sheep on behalf of himself and the members of his family, and they would eat some and feed others with some.” End quote from Fath al-Baari. The hadeeth was classed as saheeh by al-Albaani in Saheeh al-Tirmidhi. 
Al-Bukhaari (7210) narrated from ‘Abd-Allaah ibn Hishaam (may Allaah be pleased with him), that he met the Prophet (peace and blessings of Allaah be upon him) when his mother Zaynab bint Humayd took him to the Messenger of Allaah (peace and blessings of Allaah be upon him), and said: “O Messenger of Allaah, accept his oath of allegiance.” The Prophet (peace and blessings of Allaah be upon him) said, “He is too young.” He patted him on the head and made du’aa’ for him, and he used to sacrifice a single sheep on behalf of his whole family. 
Al-Haafiz said: The phrase “and he used to sacrifice a single sheep on behalf of his whole family” refers to ‘Abd-Allaah ibn Hishaam. End quote. 
The Standing Committee was asked: 
I have two households which are about fifteen kilometers apart, and I want to offer the sacrifice. Should I offer a sacrifice at each house, or at one house? 
They replied: 
It is sufficient for you to offer one sacrifice on behalf of your two households, so long as the head of both is one person. But if you offer a separate sacrifice at each house, that is better. End quote. 
Fataawa al-Lajnah al-Daa’imah, 11/407.",Islam Q&A
45771,https://islamqa.info/en/answers/45771,Is it permissible to share in a sacrifice even if some of them just want the meat?,Is it permissible to share in a sacrifice even if it is known that some of the participants do not have the intention of offering a sacrifice?.,,,"Praise be to Allah.In the answer to question no. (45757), we have stated that it is permissible for seven people to share in a camel or a cow, but it is not permissible to share a sheep. 
It is permissible to share in a cow or a camel even if some of the participants do not have the intention of offering a sacrifice, and simply want the meat to eat it, sell it or whatever. 
Al-Nawawi said in al-Majmoo’, 8/372: 
It is permissible to have a share of one-seventh of a camel or a cow for sacrifice, whether all the people are members of the same household or not, or whether some of them just want the meat; that is sufficient on the part of the one who is offering the sacrifice, whether the sacrifice is in fulfilment of a vow or is offered voluntarily. This is our view and it is the view of Ahmad and most of the scholars. End quote. 
Ibn Qudaamah said in al-Mughni (13/363): 
A camel is sufficient on behalf of seven people, as is a cow. This is the view of the majority of scholars… then he quoted some ahaadeeth which indicate that, then he said:
 Having established that, it makes no difference whether the partners are members of one household or not, whether they are offering an obligatory or voluntary sacrifice, or whether some of them have the intention of offering a sacrifice whilst others simply want the meat, because the share of each of them is sufficient for him and the intention of the others does not matter. End quote.",Islam Q&A
