Qno,URL,Title,Ques,Summary,Points,Ans,Source
1703,https://islamqa.info/en/answers/1703,How to start propagation,"If one wants to call somebody to Islam, how should he start?",,,"Praise be to Allah. 
          Calling to Allah must be accompanied by wisdom, peaceful 
          advice and flexibility. Callers to Allah are to focus on the most important 
          issues and move to what follows. The Prophet, peace be upon him, said 
          to Mu’ath ibn Jabal when he sent him to Yemen, “First, call them to 
          testify that there is no God but Allah, and Muhammad is His Messenger. 
          If they respond, ask them to perform five daily prayers. If they respond, 
          tell them that Allah has imposed Zakat (Alms taxes) which is to be taken 
          from the rich and distributed among the poor.
 
          One should also wait for the best opportunity by choosing 
          the suitable time and place for propagation.",Sheikh Ibn Othaimeen
1704,https://islamqa.info/en/answers/1704,Does a Wife Have to Cook and Clean?,"Is it the wife's duty to do all the housework, must the husband help her or not? Or is it possible that her work is just a favour to the husband and the family and she will be rewarded for it, as if she gave sadaqah?",It is the wife’s duty to serve her husband within the bounds of what is reasonable and as other wives who are like her serve husbands who are like him.,"Should the wife serve her husband?


Evidence for the view that it is a woman’s duty to serve her husband","Praise be to Allah.Should the wife serve her husband?
The more correct view in this matter is that stated by a number of scholars, such as Abu Bakr ibn Abi Shaybah, Abu Ishaq al-Jawzjani and Shaykh al-Islam Ibn Taymiyah (may Allah have mercy on them), who said that it is the woman’s duty to serve her husband within the bounds of what is reasonable and as other women who are like her serve husbands who are like him. 
She also has to take care of the house, doing things like cooking and so on, in accordance with what is customary among people like her and her husband. This differs according to circumstances, time and place, hence Ibn Taymiyah said: This varies according to circumstances. What the Bedouin wife has to do is not the same as what the urban wife has to do.
Evidence for the view that it is a woman’s duty to serve her husband
The evidence for this more correct opinion is:

the Hadith of al-Bukhari:

Imam al-Bukhari narrated in his Sahih that Fatimah (may Allah be pleased with her), the daughter of the Prophet (peace and blessings of Allah be upon him) asked him for a servant. He said, Shall I not tell you of something that is better for you than that? When you go to sleep, say Subhan-Allah (Glory be to Allah) thirty three times, Al-Hamdu Lillah (praise be to Allah) thirty three times, and Allahu akbar (Allah is Most Great) thirty four times. (Sahih al-Bukhari bi Sharh al-Asqalani, part 9/506)
Al-Tabari said, in his commentary on this Hadith: “We may understand from this Hadith that every woman who is able to take care of her house by making bread, grinding flour and so on, should do so. It is not the duty of the husband if it is the custom for women like her to do this themselves.”
What we learn from the Hadith is that when Fatimah (may Allah be pleased with her) asked her father (peace and blessings of Allah be upon him) for a servant, he did not command her husband to find her a servant or hire someone to do these tasks, or to do these tasks himself. If it were Ali’s duty to do these things, the Prophet (peace and blessings of Allah be upon him) would have commanded him to do them.

The Hadith of Asma bint Abi Bakr

Imam al-Bukhari (may Allah have mercy on him) reported in his Sahih that Asma bint Abi Bakr (may Allah be pleased with her) said: I got married to al-Zubayr, and he had no wealth on earth and no slaves, nothing except a camel for bringing water and his horse. I used to feed his horse and bring water, and I used to sew patches on the bucket. I made dough but I was not good at baking bread, so my (female) neighbours among the Ansar used to bake bread for me, and they were sincere women. I used to bring date pits from al-Zubayr’s land that the Messenger of Allah (peace and blessings of Allah be upon him) had given to him, carrying them on my head. This land was two-thirds of a farsakh away. One day I came, carrying the date pits on my head, and I met the Messenger of Allah (peace and blessings of Allah be upon him), who had a group of the Ansar with him. He called me and made his camel kneel down for me to ride behind him, but I felt too shy to go with the men, and I remembered al-Zubayr and his jealousy, for he was the most jealous of people. The Messenger of Allah (peace and blessings of Allah be upon him) realized that I felt shy, so he moved on. I came to al-Zubayr and told him, I met the Messenger of Allah (peace and blessings of Allah be upon him) when I was carrying date pits on my head, and he had a group of his Companions with him. He made his camel kneel down for me to ride with him, but I remembered your jealousy. He said, By Allah, it bothers me more that you have to carry the date pits than that you should ride with him. Asma said: After that, Abu Bakr sent me a servant to take care of the horse, and it was as if I had been liberated from slavery. (Reported by al-Bukhari, Fath, 9/319).
In the commentary on the Hadith of Asma, it says: “From this incident we may understand that it is the woman's duty to take care of everything that her husband needs her to take care of. This was the opinion of Abu Thawr. Other fuqaha suggested that Asma did this voluntarily and that she was not obliged to do it.”
Ibn Hajar al-Asqalani said: 
“It seems that this incident Asma carrying the date pits to help her husband and other similar incidents were the matter of necessity, namely that her husband al-Zubayr and other Muslim men were preoccupied with jihad and other things that the Messenger of Allah (peace and blessings of Allah be upon him) had commanded them to do, and they did not have time to take care of domestic matters themselves, and could not afford to hire servants to do that for them, and there was no one else who could do that apart from their womenfolk. So the women used to take care of the home and whoever lived in it, so that the men could devote their time to supporting Islam.
Then he said (may Allah have mercy on him): What is more likely is that the matter had to do with the customs in that land, for customs may vary in this regard.
It seems that what Ibn Hajar said is close to the view of those who say that the wife has to take care of her husband and the home in accordance with the dictates of local custom.
Ibn al-Qayyim said, concerning the story of Asma: When the Prophet (peace and blessings of Allah be upon him) saw Asma with the date pits on her head, and her husband al-Zubayr was with her, he did not tell him that she did not have to serve him, or that this was unfair to her. He approved of her serving him and of all the women among the Sahabah helping their husbands. This is a matter concerning which there is no doubt.

The Hadith of Jabir

The Shaykh of the Muhaddithin, Imam al-Bukhari (may Allah have mercy on him) reported in his Sahih that Jabir ibn ‘Abd-Allah said: My father died and left seven daughters, or nine daughters. I married a woman who had been previously married, and the Messenger of Allah (peace and blessings of Allah be upon him) said to me, Did you get married, O Jabir? I said, Yes. He asked, A virgin or a previously-married woman? I said, A previously-married woman. He said, Why not a young woman so you could play and joke with one another? I said, ‘Abd-Allah [the father of Jabir] has died and left behind daughters, and I would not like to bring them someone who is like them, so I got married to a woman who can take care of them. He said, May Allah bless you or Fair enough. (Sahih al-Bukhari bi Sharh al-Asqalani, vol.9/513).
The evidence derived from the Hadith of Jabir is that al-Bukhari introduced this Hadith under the heading, Bab ‘awn al-marah zawjaha fi waladih (Chapter: a woman helping her husband with his children).
Imam Ibn Hajar al-Asqalani said, commenting on this introduction by al-Bukhari: It seems that al-Bukhari derived the idea that a woman should take care of her husband’s children from the fact that the wife of Jabir took care of his sisters; if she should take care of his sisters then it is even more befitting that she should take of his children. (Sahih al-Bukhari bi Sharh al-Asqalani, vol.9/513).
We can say that the wife should take care of her husband, as this is more befitting than her taking care of his sisters or his daughters from another wife.
We may also understand from this Hadith that what was customary at the time of the Messenger of Allah (peace and blessings of Allah be upon him) was that women did not only take care of their husbands, they also took care of those who were dependent on their husbands and lived in their houses.
The evidence that this understanding is correct is the fact that the Messenger of Allah (peace and blessings of Allah be upon him) did not tell Jabir off for his reason for marrying a previously-married woman, which was that she could take care of his sisters. This indicates that the custom among the Muslims at that time dictated that the wife should take care of those who were under her husband’s care, which means that the wife should serve her husband in those matters that are dictated by local custom, because the husband’s right to be served by his wife comes before that of his sisters.

‘Urf (custom)

General contracts including marriage contracts should be governed by the customs that are known among the people, and the custom is that the wife should serve her husband and also take care of matters in the home. In some societies, the custom is that the wife should take care of more than the regular domestic matters.
Imam al-Qurtubi said, concerning the matter of the wife serving her husband and taking care of the home: This has to do with ‘Urf, which is one of the bases of Shari`ah. The women of the Bedouin and the desert-dwellers serve their husbands, even looking for fresh water and taking care of the animals
What happens nowadays is that the wife usually serves her husband and takes care of different matters within the home. There may be a servant to help her with that if her husband can afford it. If the husband knows that the majority of scholars say that it is not obligatory for the wife to serve her husband and take care of the house, I say that one of the benefits of this may be that he will not go to extremes and demand too much of his wife in this regard, and that he will not give her a hard time if she falls short, because what she is doing is not a duty according to the majority of jurists. However, even it is a duty according to some of them and this is what we think is more correct the fact that there is such a difference of opinion means that the husband has to look at what she is doing as something voluntary rather than obligatory, or something in which the scholars differ as to whether it is obligatory, so he should be gentle with her if he sees that she is falling short in this regard, and he should encourage her and help her to do it.
For more, please see this category: Rights of Spouses
And Allah knows best.",Sheikh Muhammed Salih Al-Munajjid
1730,https://islamqa.info/en/answers/1730,Fasting in countries where the day is very short or very long,"In some parts of the Scandinavian countries, the day may be much longer than the night, depending on the time of year. The night may be only three hours long, when the day is twenty-one hours. If it happens that Ramadan comes in the winter, the Muslims fast for only three hours, but if it happens that Ramadan comes in the summer, they do not fast because they are not able to, as the day is so long. Please tell us when we should have suhoor and iftaar, and on how many days of Ramadan we should fast.",,,"Praise be to Allah.Islam is perfect and comprehensive. Allah says (interpretation of the meanings):
“… This day, I have perfected your religion for you, completed My Favour upon you, and have chosen for you Islam as your religion…” [al-Maa’idah 5:3]
“Say [O Muhammad]: ‘What thing is the most great to witness?’ Say: ‘Allah (the Most Great!) is Witness between me and you; this Quran has been revealed to me that I may therewith warn you and whomsoever it may reach…” [al-An’aam 6:19]
“And We have not sent you [O Muhammad] except as a giver of glad tidings and a warner to all mankind….” [Saba’ 34:28]
Allah has told the believers that fasting is obligatory (interpretation of the meaning):
“O you who believe! Observing al-sawm (fasting) is prescribed for you as it was prescribed for those before you, that you may become the pious.” [al-Baqarah 2:183]
And Allah has explained when the fasting should begin and end (interpretation of the meaning):
“… and eat and drink until the white thread (light of dawn appears to you distinct from the black thread (darkness of night), then complete your fast till the nightfall…” [al-Baqarah 2:187]
This ruling is not addressed to any particular country or type of people; it is a universal law, which also includes the people asked about in the question. Allah is Merciful and Kind towards His slaves and has prescribed for them ways of ease to help them to do what He has made obligatory. For example, He allows travellers and the sick not to fast during Ramadan, to save them from hardship, as He says (interpretation of the meaning):
“The month of Ramadan in which was revealed the Quran, a guidance for mankind and clear proofs for the guidance and the criterion (between right and wrong). So whoever of you sights (the crescent on the first night of) the month (of Ramadan, i.e., is present at his home), he must observe fasting that month, and whoever is ill or on a journey, the same number [of days which one did not observe sawm (fasts( must be made up] from other days…” [al-Baqarah 2:185]
So every responsible adult Muslim who is present when Ramadan comes is obliged to fast, no matter whether the day is short or long. If a person is unable to complete a day’s fast, and fears that he may die or become ill, he is permitted to eat just enough to keep his strength up and keep himself safe from harm, then he should stop eating and drinking for the rest of the day, and he has to make up the days he has missed later on, when he is able to fast.
And Allah knows best.","Fataawa al-Lajnah al-Daa’imah, 10/114"
1733,https://islamqa.info/en/answers/1733,"Working for a salary and not for
    the Hereafter – is this blameworthy?","There is an employee who has been working for the state for more than twenty years. He is an honest worker with a good attitude who tries to please his superiors and boss, and works hard so that he will receive his salary in full with nothing docked from his pay, and so that he will earn promotion. All of these efforts are only for the sake of his work, not for the sake of Allaah. But this employee worships Allaah and does good deeds sincerely for the sake of
Allaah, outside of his work. He prays, fasts, gives charity, pays zakaah, goes for Hajj,
reads Qur’aan, reads Tafseer and does all kinds of good things sincerely for the sake of Allaah and in accordance with His sharee’ah. So what is your opinion – may Allaah reward you with good – about this man’s attitude when he is at work? Is it permissible, or is it shirk , or what? Please advise us and tell us what he should do. Is there any sin on him for what he has done in the past in his work? May
Allaah take care of you.",,,"Praise be to Allah.It is known that employment and work is not called
    ‘ibaadah (worship), and it is not one of the kinds of worship that should be done
    only for Allaah. People work at their jobs in order to make their salaries halaal, and so
    that they will be deserving of what they are given, and so on. The intention cannot be
    described in terms of worship. But if he knows that it is a trust between him and Allaah,
    and that Allaah is always watching him, so he pays attention to the fact that his Lord is
    watching him in this work, so that what he takes as wages will be halaal beyond a doubt,
    then he will have the reward for this sincerity, even if his intention is that nothing
    should be docked from his pay and so on. Given that this employee undertakes his religious
    duties and keeps away from haraam things, he is to be commended for that. And Allaah
    multiplies the reward for whomsoever He wills. And Allaah is the Generous Bestower and
    All-Knowing.","Al-Lu’lu’ al-Makeen min Fataawaa al-Shaykh ‘Abd al-rahmaan ibn Al-Jibrin, p. 62"
1741,https://islamqa.info/en/answers/1741,Saying “Yaa Rasool Allaah”,I want to know that can we say Ya Rasool-Allah or not.,,,"Praise be to Allah.It is not permissible to call upon anyone 
    other than Allaah, whether at times of ease or times of hardship, no matter how great the status of the one who is called upon, even if he is a 
    Prophet who is close to Allaah, or one of the angels, because du’aa’ is a form of worship. 
It was narrated from al-Nu’maan ibn Basheer 
    that the Prophet  (peace and blessings of Allaah be upon him) said: “Du’aa’ is worship,” then he recited (interpretation of the meaning):
“And your Lord said: ‘Invoke Me [i.e. 
    believe in My Oneness (Islamic Monotheism) and ask Me for anything] I will respond to your (invocation). Verily, those who scorn My worship [i.e. 
    do not invoke Me, and do not believe in My Oneness, (Islamic Monotheism)] they will surely enter Hell in humiliation!’”
[Ghaafir 40:60]
Narrated by al-Tirmidhi, 2895; Ibn Maajah, 3818; classed as saheeh by al-Albaani in Saheeh 
    al-Tirmidhi, 2370. 
Worship is due only to Allaah; it is not permitted to direct worship towards anyone else. Hence 
    the Muslims are agreed that whoever calls upon anyone other than Allaah is a mushrik (polytheist, one who associates others with Allaah). 
Shaykh al-Islam Ibn Taymiyah said: 
Whoever regards the angels and Prophets as intermediaries whom he calls upon, puts his trust in 
    and asks them to bring that which will benefit him and ward off harmful things, such as asking them to forgive sins, guide them, relieve them of 
    distress and meet their needs, is a kaafir, according to the consensus of the Muslims. 
Majmoo’ al-Fataawa, 
    1/124. 
Ibn al-Qayyim (may Allaah have mercy on him) 
    said: 
The kinds of shirk include asked the dead for one's needs, or seeking their help, or turning to 
    them. This is the essence of shirk. 
Fath al-Majeed, 
    p. 145 
Hence Allaah has said that there is no one 
    more astray than the one who calls on others besides Him. Allaah says (interpretation of the meaning): 
“And who is more astray than one who calls 
    on (invokes) besides Allaah, such as will not answer him till the Day of Resurrection, and who are (even) unaware of their calls (invocations) to 
    them?
And when mankind are gathered (on the Day 
    of Resurrection), they (false deities) will become their enemies and will deny their worshipping”
[al-Ahqaaf 46:5-6]
How can he call on others besides Allaah, 
    when Allaah has told us that they are helpless? Allaah says: 
“And those, whom you invoke or call upon 
    instead of Him, own not even a Qitmeer (the thin membrane over thedate stone).
If you invoke (or call upon) them, they 
    hear not your call; and if (in case) they were to hear, they could not grant it (your request) to you. And on the Day of Resurrection, they will 
    disown your worshipping them. And none can inform you (O Muhammad) like Him Who is the All‑Knower (of everything)”
[Faatir 35:13-14]
Shaykh ‘Abd al-Rahmaan ibn Hasan Aal 
    al-Shaykh said: 
Allaah tells us the situation of those who 
    are called upon instead of Him, of the angels, Prophets, idols, etc. in a manner that indicates their helplessness and weakness, and that they 
    lack the abilities that are to be expected in the one who is called upon, such as sovereignty, the ability to hear the call and the ability to 
    respond. 
Fath al-Majeed, 
    p. 158 
How can the Messenger  (peace and 
    blessings of Allaah be upon him) be called upon, when Allaah has commanded him to say, “Say: ‘It is not in 
    my power to cause you harm, or to bring you to the Right Path’” [al-Jinn 72:21 – interpretation of the meaning]?  
And the Prophet  (peace and blessings of Allaah be upon him) said: “If you ask, then ask of 
    Allaah, and if you seek help, then seek the help of Allaah.” 
Narrated by al-Tirmidhi, 2516; classed as 
    saheeh by al-Albaani in Saheeh al-Tirmidhi, 2043. 
Hence there can be no doubt that it is a mistake to praise the Prophet  (peace and 
    blessings of Allaah be upon him) in the words 
“O most noble of creation, I have nobody to 
    turn to except you when calamity strikes.” 
The major scholars have denounced this as 
    being wrong. 
Shaykh ‘Abd al-‘Azeez ibn Baaz (may Allaah 
    have mercy on him) said, in his footnotes to the book Fath al-Majeed, commenting on the poem Burdat al-Busayri from which these 
    words are taken: 
The Prophet  (peace and blessings of Allaah be upon him) warned us, according to the report 
    narrated by al-Bukhaari and Muslim, ‘Do not praise me as the Christians praised ‘Eesa ibn Maryam, I am the slave of Allaah and His Messenger.’ 
    Rather the way to venerate him and love him is by following his Sunnah and establishing his religion and rejecting all the myths that the ignorant 
    attribute to him. But most of the people do not do this, and they occupy themselves with this exaggeration and praise which leads them to commit 
    major shirk.” 
Fath al-Majeed, 
    p. 155 
Moreover, it is not known that even a single Sahaabi used to seek the help of the Messenger or 
    call upon the Messenger, neither was that transmitted from any of the respectable scholars. It is only one of the myths of the deviant. 
If something troubles you, then say Yaa 
    Allaah, for He is the One Who answers prayers, relieves distress and controls all things. 
And Allaah knows best.",Islam Q&A
1743,https://islamqa.info/en/answers/1743,"What should be done when
    mosque furnishings are no longer needed?","Is it permissible to
      move things that have been endowed to the mosque, such as cupboards, if the mosque gets
      too crowded and the mosque no longer needs them?",,,"Praise be to Allah.Yes, it is permissible to transfer to another mosque things that have
    been endowed, if that serves a better purpose. If the mosque no longer needs something,
    such as furnishings, cupboards, etc., we can move them to another mosque if possible,
    otherwise, we can sell them and spend the money on the mosque.
If these furnishings were supplied by the Department of Awqaaf,
    then the Department should deal with them, and do what is best.","Liqa’ al-Baab al-Maftooh by In ‘Uthaymeen, 168"
1744,https://islamqa.info/en/answers/1744,"Giving
“charity” to a person by praying with him after Fajr","A man prayed Fajr in
      jamaa’ah, then another man came late and asked the first man to pray with him as a
      naafil prayer so that he could earn the reward for praying in jamaa’ah. What is the
      ruling on that?",,,"Praise be to Allah.If a man comes in after Fajr or ‘Asr, and he has missed the
    (congregational) prayer, there is nothing wrong with another man praying with him and
    giving him “charity” in this way. The rule is that every naafil prayer that is
    done for a specific reason may be done at a time when naafil prayers are otherwise not
    allowed, such as Tahiyyat al-masjid (greeting the mosque), sujood al-tilaawah (prostration
    when reciting Qur’aan) and Salaat al-Istikhaarah when the matter is urgent and a
    decision must be reached before the end of the time when naafil prayer is not allowed,
    giving “charity” to someone who comes in after ‘Asr or Fajr, and similar
    cases.","Liqa’ al-Baab al-Maftooh by Ibn ‘Uthaymeen, 169"
1745,https://islamqa.info/en/answers/1745,How to do Hajj on behalf of another,"If a person intends to do Hajj on behalf of someone who is unable to do it because of sickness, or who has passed away, how should he do the rituals? Should he choose Hajj Tamattu’ [where one does ihraam for ‘umrah then after ‘umrah comes out of ihraam and does a new ihraam for Hajj] or al-Ifraad [where one does Hajj only]?",,,"Praise be to Allah.The one who is doing Hajj on behalf of another should say “Labbayka ‘an fulaan (Labbayka on behalf of So-and-so).” He should do Tamattu’ because this is the best of the rituals. Every person who is entrusted with something has to do what is best, unless the person who sent him has chosen something else, because he is a trustee and is obliged to do what is best.","Liqa’ al-Baab al-Maftooh by Ibn ‘Uthaymeen, 170"
1747,https://islamqa.info/en/answers/1747,"Taking photographs of
    traffic accidents in which people appear","We work in the Traffic Accident Department.
      Sometimes we need to take photographs of some traffic accidents in order to protect the
      rights of our brother citizens [i.e., establish who is at fault so that no one is unjustly
      treated, etc.]. Sometimes people who happen to be at the scene appear in the pictures.
      What is the ruling on this?",,,"Praise be to Allah.There is nothing wrong with this kind of work,
    because it is taking pictures that serve a purpose, indeed they are necessary. There is
    nothing wrong if pictures taken at the scene of the accident include people who are not
    involved. But if the pictures are taken by someone using his own camera, in order to keep
    the pictures for himself, then this is not allowed. It is haraam not in and of itself, but
    because of the purpose, which is to keep the pictures for himself with no need to do so.
    The reason why you are taking the pictures, on the other hand, is for a legitimate and
    necessary purpose.","Liqa’ al-Baab al-Maftooh by Ibn ‘Uthaymeen, 198"
1748,https://islamqa.info/en/answers/1748,"Giving a gift to
    the wife who gives birth and not to the other wife","A man has two wives, and it is the
      custom among us that when one of them gives birth, he should give her a gift after she
      finishes her nifaas (post-partum bleeding). Does he have to give a gift to both wives when
      one of the gives birth, or can he give a gift only to the one who has given birth?",,,"Praise be to Allah.The basic principle is that he does not have to give a
    gift to the wife who has not given birth; if she later gives birth, he does not have to
    give a gift to the other wife. Fairness means that he should give them gifts of equal
    value, i.e., if he gives the first wife one hundred when she gives birth, he should give
    his other wife one hundred when she gives birth. He does not have to give her anything
    before she gives birth, but if he is afraid that problems may arise, and he wants to give
    a gift to both wives each time one of them gives birth in order to avoid problems, then
    this is fine and is regarded as kind treatment in the interests of harmony. And Allaah
    knows best.","Liqa’ al-Baab al-Maftooh by Ibn ‘Uthaymeen, 59/200"
