Qno,URL,Title,Ques,Summary,Points,Ans,Source
22302,https://islamqa.info/en/answers/22302,Types of Woman Not to Marry in Islam,Are there any instances in Islam where it is permissible to marry a woman in some cases and it is not permissible to marry the same woman in other cases?,"Types of woman not to marry in Islam:
•	A woman who is in `Iddah.
•	A woman who has committed fornication or adultery until she repents and completes her `Iddah.
•	A woman whom you have divorced three times until she has been married to another man in a valid marriage.
•	A woman who is in Ihram.
•	Two sisters at the same time.
•	A woman and her maternal or paternal aunt at the same time.
•	More than four women at one time.",,"Praise be to Allah.
It is prohibited to marry a woman who is in `Iddah following the end of a marriage by divorce or death to another man, because Allah says (interpretation of the meaning): 

“And do not consummate the marriage until the term prescribed is fulfilled.” [Al-Baqarah 2:235]
The wisdom behind that is that there is the possibility that she might be pregnant [from the first husband], and it would result in the sperm being mixed and the lineage being confused (i.e., if he were to marry her before the ‘Iddah was over).

It is prohibited to marry a woman who has committed fornication or adultery if she is known to have  done that, until she repents and completes her `Iddah, because Allah says (interpretation of the meaning): 

“and the adulteress –fornicatress, none marries her except an adulterer — fornicator or a Mushrik]. Such a thing is prohibited to the believers (of Islamic Monotheism).” [Al-Nisa' 24:3]

It is prohibited for a man to marry a woman whom he has divorced three times until she has been married to another man in a valid marriage which has been consummated, because Allah says (interpretation of the meaning): 

“The divorce is twice … And if he has divorced her (the third time), then she is not lawful unto him thereafter until she has married another husband…” [Al-Baqarah 2:229-230]

It is prohibited to marry a woman who is in the state of Ihram for Hajj or `Umrah until she has exited the state of Ihram. 
It is prohibited to marry to two sisters at the same time, because Allah says (interpretation of the meaning): 

“Forbidden to you (for marriage) are: … and to combine two sisters (in marriage, simultaneously).” [Al-Nisa' 4:23]

It is also prohibited to marry a woman and her paternal or maternal aunt at the same time, because the Prophet (peace and blessings of Allah be upon him) said: “Do not be married to a woman and her paternal aunt or a woman and her maternal aunt at the same time.” (Al-Bukhari and Muslim)

The Prophet (peace and blessings of Allah be upon him) explained the reason behind that when he said, “If you do that, then you have broken the ties of kinship.” That is because of the jealousy that exists between co-wives, and if one of them is related to the other, the ties of kinship between them will be cut. But if a woman is divorced and her `Iddah is over, then her sister, paternal aunt and maternal aunt become permissible for marriage (to that man), because the reason for the prohibition has ceased to exist. 

It is prohibited to marry more than four women at one time, because Allah says (interpretation of the meaning): 

“then marry (other) women of your choice, two or three, or four.” [Al-Nisa' 4:3]
The Prophet (peace and blessings of Allah be upon him) commanded those who were married to more than four women to divorce some of them when they entered Islam. 
And Allah knows best.","Al-Mulakhkhas al-Fiqhi by Shaykh Salih ibn Fawzan al-Fawzan, 2/271"
22305,https://islamqa.info/en/answers/22305,Which Games Are Haram in Islam?,"I read a hadith which says, “Whoever plays with dice, it is as if he dipped his hand in the flesh and blood of a pig.” And I read that what this means is that playing with dice is haram. So an important question came to my mind, namely, are all kinds of games haram, even if they are beneficial especially since there are Islamic games which are based on use of dice? Are all these games haram? Or does the prohibition apply only to specific games? Please explain this matter, may Allah reward you with good.","There are games which are specifically forbidden in the texts such as playing with dice. There are games which are neither enjoined nor forbidden in the texts and they are of two types: 1- The games which include something that is haram such as games that involve statues or images of living beings, or which are accompanied by music. 2- The games which do not involve anything haram, and which usually do not lead to it, like most of the games we see of football (soccer), volleyball and table-tennis etc.","Types of games


Types of games which do not help in jihad


Kinds of games which are neither enjoined nor forbidden


Conditions of allowing the games which do not involve anything haram","Praise be to Allah.Types of games
Games fall into two categories: 

Games which help in jihad for the sake of Allah, whether that is physical jihad (fighting) or verbal jihaa (i.e., knowledge), such as swimming, shooting, horse-riding, and games which involve developing one’s abilities and Islamic knowledge, etc. 

These games are mustahabb and the one who engages in them will be rewarded so long as his intention is good and he seeks to support the religion thereby. The Prophet (peace and blessings of Allah be upon him) said: “Shoot, O Bani Adnan, for your father was an archer.” Shooting or archery includes by analogy all similar actions. 

Games which do not help in jihad. 

Types of games which do not help in jihad
There are two types of games which do not help in jihad. 

Games which are specifically forbidden in the texts, such as playing with dice as mentioned in the question. These games should be avoided by the Muslim. 
Games which are neither enjoined nor forbidden in the texts. 

Kinds of games which are neither enjoined nor forbidden
There are two kinds of games which are neither enjoined nor forbidden:  

Games which include something that is haram, such as games that involve statues or images of living beings, or which are accompanied by music, or games which lead to arguments and conflicts among people and result in their saying or doing something bad. These come under the prohibition because of the haram consequences to which they lead or because they are a means to something that is haram. If something is the means that usually leads to something that is haram, then we should refrain from it. 
Games which do not involve anything haram, and which usually do not lead to it, like most of the games we see of football (soccer), volleyball and table-tennis etc. 

Conditions of allowing the games which do not involve anything haram
These games are permissible subject to the following restrictions:

They should be free of gambling, i.e., betting between the players. 
They should not form an obstacle to the obligatory remembrance of Allah, or to prayer, or to any obligatory act of worship, such as honouring one’s parents. 
They should not take up a lot of the player’s time, let alone taking up all of his time or causing him to be known among the people for that, or becoming his job, because then there is the fear that the ayah (interpretation of the meaning) “Who took their religion as an amusement and play, and the life of the world deceived them. So this Day We shall forget them” [al-A’raf 7:51] may become applicable to him. 
The last condition does not have a set limit, but should be referred to what is customary among the Muslims; whatever they regard as excessive is not allowed. A person should set a limit for the time spent playing and for the time spent in serious pursuits; if (the time devoted to playing) is half or one-third or one-quarter, then this is too much. 

And Allah knows best.","Shaykh Khaalid al-Maajid (Faculty Member, College of Sharee’ah, Imaam Muhammad ibn Sa’ood Islamic University)"
22306,https://islamqa.info/en/answers/22306,Those who were not able to continue following the imaam in Friday prayers because the electricity was cut off,"A group of people were praying Jumu’ah in the basement of the mosque, and during the prayer the electricity was cut off and they could no longer hear the imaam. One of the worshippers stepped forward and led them in the rest of the prayer. What is the ruling on their prayer, knowing that he completed the prayer as Jumu’ah (i.e., two rak’ahs)? 

What would be the ruling if no one had stepped forward to lead them? Should each person have completed the prayer on his own? If that is permissible then should it be completed as Zuhr (four rak’ahs) or Jumu’ah (two rak’ahs), since they had listened to the khateeb and had started the prayer with the imaam and prayed one rak’ah with him?",,,"Praise be to Allah. 
          If the situation was as described by 
          the questioner, then the prayer of all of them is valid, because whoever 
          catches up with one rak’ah of Jumu’ah has prayed Jumu’ah, as it says 
          in the saheeh hadeeth narrated from the Messenger of Allaah 
          
          (peace and blessings of Allaah be upon him). If one of them had not 
          stepped forward and they had each prayed the final rak’ah alone, that 
          would have been OK, as in the case of one who joins the prayer in the 
          second rak’ah with the imaam, then makes up the other rak’ah by himself 
          – because of the general meaning of the hadeeth in which the Prophet 
          
          (peace and blessings of Allaah be upon him) said: “Whoever catches up 
          with one rak’ah has caught up with the prayer”. And Allaah is the Source 
          of strength.","Majmoo’ Fataawa wa Maqaalaat Mutanawwi’ah li Samaahat al-Shaykh al-‘Allaamah ‘Abd al-‘Azeez ibn ‘Abd-Allaah ibn Baaz (may Allaah have mercy on him), part 12, p. 331"
22307,https://islamqa.info/en/answers/22307,He pretends to be a girl so that he can get the names of bad websites and get them closed down,"I have “MSN Messenger” and I get to know people through chat rooms and MSN Messenger. I claim to be a girl and I talk to them about sex so that I can get the names of websites from them, but my aim is to get the names of these sites so that I send word to the people who are responsible to close them down. Please note that I used to look at these sites too, before Allaah guided me.",,,"Praise be to Allah.
    Our advice to you is not to do this thing, because by doing 
    it you are exposing yourself to danger. Even though you have repented, and 
    we praise Allaah for this blessing, the Shaytaan still flows through the son 
    of Adam like his blood. No one should expose himself to temptation. We 
    advise you to make use of your time in doing good things that are of great 
    benefit, such as reading and memorizing Qur’aan, keeping company with 
    righteous people, and seeking knowledge of sharee’ah and the Qur’aan and 
    Sunnah from scholars who practise what they preach. It is good to visit 
    beneficial Islamic sites on the web that spread good according to the way of 
    Ahl al-Sunnah wa’l-Jamaa’ah, following the righteous salaf, may Allaah have 
    mercy on them. 

    We ask Allaah to reward you with good for your zeal, and to 
    make us and you steadfast in adhering to the truth until we meet Him… Aameen.",Sheikh Muhammed Salih Al-Munajjid
22308,https://islamqa.info/en/answers/22308,Is the intention (niyyah) a condition for combining prayers?,"Is the intention (niyyah) a condition for it to be permissible to combine prayers? Often they pray Maghrib without any intention of combining prayers, then after praying Maghrib they consult one another and decide to combine (the prayers), then they pray ‘Ishaa’.",,,"Praise be to Allah.There is a difference of opinion among the scholars, but the most correct view is that the intention is not a condition when starting the first prayer, rather it is permissible to combine the prayers after finishing the first prayer, if the condition (for combining the prayers) is present, such as fear, rain or sickness.","Majmoo’ Fataawa wa Maqaalaat Mutanawwi’ah li Samaahat al-Shaykh al-‘Allaamah ‘Abd al-‘Azeez ibn ‘Abd-Allaah ibn Baaz (may Allaah have mercy on him), vol. 12, p. 294"
22309,https://islamqa.info/en/answers/22309,Advice to the Muslims in the West,What advice can you give to the Muslims in the west in the current situation in which the Muslim ummah finds itself? How can we fulfil our Islamic duties and please Allaah?.,,,"Praise be to Allah.
    1-Our advice to our Muslim 
    brothers who are living in the west – now – is the same as the advice that 
    Allaah gave to the first and the last, which is to fear Allaah and to do 
    that which is enjoined by Allaah and His Messenger  (peace and blessings 
    of Allaah be upon him), and to avoid that which is forbidden by Allaah and 
    His Messenger.

    2-Do not stay there, except for 
    those of you who are forced to stay or who need to do so, because they have 
    no other place to go, or because they are sick and need treatment, or they 
    are active in da’wah, calling people to Islam; or if you are natives of that 
    land and can practise your religion openly. You know your situation better 
    than we do and you have seen for yourselves how the west has shown its true 
    colours with regard to so-called religious freedom and freedom of 
    self-expression. That has become permissible for all religions except Islam, 
    and for all people except the Muslims; the heads of some of these states 
    have even dared to issue laws forbidding Muslim women to wear hijab in 
    public schools.

    3-If you have no alternative but 
    to stay in those countries, then strive not to raise your children there; 
    send them to a Muslim country, to their families or to Islamic centres that 
    will take care of them and educate them. No matter how great the corruption 
    in Muslim countries, it cannot compare to the kufr and permissiveness that 
    exists in the west, except in a few rare cases.

    4-You have to present a correct 
    image of Islam by adhering to its rituals, morals and ways. Many countries 
    were won over by Muslim merchants who dealt in a good and kind manner with 
    people, so that the gave a good image of Islam and countries became Muslim 
    at their hands whose inhabitants number in the tens of millions.

    5-It is not permissible for you 
    to look for ward to dilute the rulings of Islam and to make compromises in 
    order to please the west and its people. Rather you should feel proud of 
    your religion and adhere to the guidance of your Prophet  (peace and 
    blessings of Allaah be upon him), no matter who disagrees with you. You see 
    how the followers of deviant ideas and perversions feel proud of their 
    principles and ideas and proclaim them openly with no embarrassment. The 
    followers of truth have more right to do that.

    6-Be united in adhering to the 
    truth and in defending the truth; do not become divided and lose your 
    strength, thus enabling your enemy to defeat you. And do not show your 
    differences openly in front of the kuffaar. Advise one another in private 
    and not in plain view of others.

    7-Do not hesitate to be involved 
    in newspapers, magazines, broadcasting and all kinds of media – within 
    Islamic guidelines – and let your participation be with a purpose, namely to 
    show the true face of Islam. Defend the honour of your Prophet  (peace 
    and blessings of Allaah be upon him), for many kaafirs may be receptive and 
    may respond to a kind word or be influenced by strong evidence.

    8-You have to develop strong ties 
    with the scholars and shaykhs whose knowledge is trustworthy, through all 
    available means. Rid yourselves of ignorance about your faith so that you 
    may dispel the ignorance of others in turn. Introduce Islam to the public, 
    free of all impurities. 

    9-Visit the Holy Land of Allaah – 
    Makkah al-Mukarramah – for Hajj and ‘Umrah, in order to strengthen your 
    faith and form strong ties with the scholars and shaykhs. We often see 
    Muslims from all corners of the earth, but rarely from the west. So strive 
    to do this and cooperate in organizing trips, and you will see a great deal 
    of good in sha Allah.

    10-Finally, strive to 
    obey and worship Allaah, and take good care of your sons and daughters; 
    strive to form strong bonds between family members.

    We ask Allaah to help you to do that which pleases Him and to 
    help you to obey Him and worship Him well.",Islam Q&A
22311,https://islamqa.info/en/answers/22311,The importance of learning Usool al-Fiqh for the one who wants to learn fiqh,"If a seeker of knowledge wants to learn fiqh, can he do without learning usool al-fiqh (the bases of fiqh)?",,,"Praise be to Allah. 
          Shaykh Muhammad ibn Saalih al-‘Uthaymeen 
          (may Allaah have mercy on him) was asked this question and he replied 
          as follows: 
 
          If a seeker of knowledge wants to be a scholar of fiqh 
          then he must combine fiqh and usool al-fiqh in order to be erudite and 
          a specialist in that field. Otherwise you may know fiqh without knowing 
          its usool (bases), but you cannot know usool al-fiqh and become a faqeeh 
          without knowing fiqh. In other words, it is not possible for the faqeeh 
          to do without usool al-fiqh or for the usooli (the one who knows usool 
          al-fiqh) to do without fiqh if he wants to learn fiqh. Hence the scholars 
          of usool differed as to whether it is better for the seeker of knowledge 
          to start with usool al-fiqh so that he can build his knowledge of fiqh 
          on that basis, or to start with fiqh because that is needed, i.e., people 
          need to know that with regard to their worship and dealings with others 
          even before they learn usool al-fiqh. The second is more correct and 
          is that which is usually followed.","From Fataawa al-Shaykh Muhammad ibn Saalih al-‘Uthyameen, Kitaab al-‘Ilm, p. 190"
22317,https://islamqa.info/en/answers/22317,Putting people off the books of modern daa’iyahs,What is your view of those who put people off from reading the books of contemporary daa’iyahs and think that we should limit ourselves to the books of the righteous salaf and take our methods from them? What is the correct view of the books of the salaf (may Allaah have mercy on them) as compared with the books of the modern daa’iyahs and thinkers?,,,"Praise be to Allah. 
          Shaykh Muhammad ibn Saalih al-‘Uthaymeen (may Allaah 
          have mercy on him and raise his status among the guided) was asked this 
          question and he answered as follows: 
 
          I think that basing da’wah on the Book of Allaah and 
          the Sunnah of His Messenger 
          
          (peace and blessings of Allaah be upon him) comes above all else. This 
          is the view of all of us, beyond a doubt. After that comes that which 
          has been narrated from the Rightly-Guided khaleefahs, the Sahaabah and 
          the imams of Islam among the earlier generations (the salaf). 
 
          With regard to what the later and contemporary scholars 
          speak about, it deals with things that have happened more recently, 
          which they know better about. If a person takes from their books that 
          which will benefit him in that respect, then he will have gained a great 
          deal. We know that the contemporary scholars have taken the knowledge 
          that they have from those who came before them, so let us also take 
          from the same source as they did. But there are some matters which emerged 
          later, that they understand better, because these issues did not arise 
          at the time of the salaf in the same manner. Hence I think that one 
          should combine the two good things, relying primarily on the Book of 
          Allaah and the Sunnah of His Messenger 
          
          (peace and blessings of Allaah be upon him) and secondly on the words 
          of the Rightly-Guided khaleefahs and the Sahaabah and the imams of the 
          Muslims, then on what has been written by the contemporary scholars 
          who write about things that did not happen in previous times and were 
          not specifically known to the salaf.","From Fataawa al-Shaykh Muhammad ibn Saalih al-‘Uthaymeen, Kitaab al-‘Ilm, p. 216-217"
22322,https://islamqa.info/en/answers/22322,The difference between setting an appointed time for lessons and setting an appointed time for qiyaam al-layl,"We hope that you can advise us. Is setting an appointed time each week for giving religious lectures or holding study circles a form of reprehensible bid’ah (innovation), on the grounds that that seeking knowledge is a form of worship? The Messenger (peace and blessings of Allaah be upon him) did not set appointed times for this act of worship. Following on from that, if a group of brothers agree to meet in the mosque on a particular night each month to perform qiyaam al-layl, is that bid’ah? Please quote the evidence (daleel) (concerning that).",,,"Praise be to Allah. 
          Shaykh Muhammad ibn Saalih ibn ‘Uthaymeen (may Allaah 
          have mercy on him) was asked this question, and he replied as follows: 
 
          Setting aside a regular day for giving lectures or holding 
          a study circle is not a reprehensible bid’ah. Rather it is permissible, 
          as it is permissible to set aside a day in schools and institutes to 
          study fiqh, tafseer, etc. Undoubtedly seeking Islamic knowledge is a 
          form of worship but setting aside a particular day for it is something 
          which is dictated by our circumstances. It is in our interests to set 
          aside a specific day for that so that people will not be put in a difficult 
          position. Seeking knowledge is not an act of worship which is linked 
          to a specific time, rather it is to be done at times which are convenient. 
          But if a special day is set aside and is regarded as being solely for 
          seeking knowledge, then this is bid’ah. 
 
          With regard to a group agreeing to meet on a specific 
          night for qiyaam al-layl, this is bid’ah, because it is not prescribed 
          for a group to perform qiyaam al-layl together. But if this is done 
          occasionally and unintentionally, as happened in the case of the Prophet 
          
          (peace and blessings of Allaah be upon him) and ‘Abd-Allaah (may Allaah 
          be pleased with him), this is OK.","From Fataawa al-Shaykh Muhammad Saalih ibn ‘Uthaymeen, Kitaab al-‘Ilm, p. 208"
22326,https://islamqa.info/en/answers/22326,He is tired after work and does not want to pray in congregation,"What is the ruling on a person who comes home from work tired and has something to eat, then he waits for the adhaan for ‘Asr and prays at home on his own, and does not go to perform the prayer with the congregation, then he goes to sleep?",,,"Praise be to Allah.Shaykh ‘Abd al-‘Azeez ibn Baaz (may Allah have mercy on him) was asked a similar question and he replied: 
What you mention is not a valid shar’i excuse for you to delay praying with the congregation. Rather what you must do is hasten to pray with your Muslim brothers in the houses of Allah (the mosques), then rest and eat after that, because Allah has made it obligatory for you to pray on time with your Muslim brothers in congregation. What you mention is not a legitimate shar’i excuse to delay it. Rather that is a trick of the Shaytaan and of the (human) self which is inclined towards evil; it is a sign of weak faith and a lack of fear of Allah. So beware of your whims and desires and your shaytaan (devil), and your (human) self which is inclined towards evil; if you do that the consequences will be good and you will attain salvation and happiness in this world and in the Hereafter. May Allah protect you from the evil of your own self and help you to avoid the traps of the Shaytaan.","Majmoo’ Fataawa al-Shaykh Ibn Baaz, vol. 12, p. 29"
