Qno,URL,Title,Ques,Summary,Points,Ans,Source
12301,https://islamqa.info/en/answers/12301,"It is not permissible to watch pornography at all, not even with one’s wife","pornography is prohibited in islam. How big a sin is ""watching"" pornographic material with your wife once in a while?",,,"Praise be to Allah.Watching pornography is forbidden, whether a person is married or not. The one who does that has to repent to Allaah. How can a person watch such things with his wife and he can he permit her to watch it too? Women are weak and are easily influenced; indeed watching such things may lead to problems between the spouses which may end up in divorce – Allaah forbid. Undoubtedly if a man approves of such a thing he is lacking in gheerah (protective jealousy), which is what distinguishes a Muslim from others, from kaafirs and duyooths (cuckolds) who approve of obscenity and immorality in their families. Moreover, watching such material makes one take the matter of immorality lightly and encourages promiscuity. We ask Allaah to keep us safe and sound. Let the one who has committed such a sin beware of the punishment of Allaah; let him hasten to repent. He should be keen to look for anything that may help his wife to remain chaste, not for things that will encourage immoral actions.
And Allaah knows best.",Sheikh Muhammed Salih Al-Munajjid
12305,https://islamqa.info/en/answers/12305,Importance of Prayer,What is the Importance of Prayer?,"The importance of the prayer in Islam cannot be understated. Prayer is the first pillar of Islam that the Prophet (peace and blessings be upon him) mentioned after mentioning the testimony of faith, by which one becomes a Muslim.",,"Praise be to Allah.The importance of the prayer in Islam cannot be understated. It is the first pillar of Islam that the Prophet (peace and blessings be upon him) mentioned after mentioning the testimony of faith, by which one becomes a Muslim. It was made obligatory upon all the prophets and for all peoples. Allah has declared its obligatory status under majestic circumstances. For example, when Allah spoke directly to Moses, He said,
""And I have chosen you, so listen to that which is inspired to you. Verily, I am Allah! There is none worthy of worship but I, so worship Me and offer prayer perfectly for My remembrance."" [Taha 13-14]
Similarly, the prayers were made obligatory upon the Prophet Muhammad (peace and blessings be upon him) during his ascension to heaven. Furthermore, when Allah praises the believers, such as in the beginning of Surah al-Muminun, one of the first descriptions He states is their adherence to the prayers.
Once a man asked the Prophet (peace and blessings be upon him) about the most virtuous deed. The Prophet (peace and blessings be upon him) stated that the most virtuous deed is the prayer. The man asked again and again. The first three times, the Prophet (peace and blessings be upon him) again answered, ""The prayer,"" then on the fourth occasion he stated, ""Jihad in the way of Allah."" [This is from a hadith recorded by Ahmad and ibn Hibban. According to al-Albani, the hadith is hasan. Muhammad Nasir al-Din al-Albani, Sahih al-Targhib wa al-Tarhib (Beirut: al-Maktab al-Islami, 1982), vol. 1, p. 150]
The importance of prayer is demonstrated in many of the Prophet’s statements. For example, the Prophet (peace and blessings be upon him) said,
""The first matter that the slave will be brought to account for on the Day of Judgment is the prayer. If it is sound, then the rest of his deeds will be sound. And if it is bad, then the rest of his deeds will be bad."" [Recorded by al-Tabarani. According to al-Albani, it is sahih. Al-Albani, (Sahih al-Jami’, vol.1, p. 503)
The importance of the prayers lies in the fact that no matter what actions one performs in his life, the most important aspect is one’s relationship to Allah, that is, one’s faith (iman), God-consciousness (taqwa), sincerity (ikhlas) and worship of Allah (`ibadah). This relationship with Allah is both demonstrated and put into practice, as well as improved and increased, by the prayer. Therefore, if the prayers are sound and proper, the rest of the deeds will be sound and proper; and if the prayers are not sound and proper, then the rest of the deeds will not be sound and proper, as the Prophet (peace be upon him) himself stated.
In reality, if the prayer is performed properly – with true remembrance of Allah and turning to Him for forgiveness – it will have a lasting effect on the person. After he finishes the prayer, his heart will be filled with the remembrance of Allah. He will be fearful as well as hopeful of Allah. After that experience, he will not want to move from that lofty position to one wherein he disobeys Allah. Allah has mentioned this aspect of the prayer when He has said,
""Verily, the prayer keeps one from the great sins and evil deeds"" (al-Ankabut 45). An-Nadwi has described this effect in the following eloquent way,
Its aim is to generate within the subliminal self of man such spiritual power, light of faith and awareness of God as can enable him to strive successfully against all kinds of evils and temptations and remain steadfast at times of trial and adversity and protect himself against the weakness of the flesh and the mischief of immoderate appetites. [an_Nadwi, p. 24]
The overall effect that the properly performed prayers should have upon humans is described in other verses in the Quran:
""Verily, man was created impatient, irritable when evil touches him and withholding when good touches him. Except for those devoted to prayer those who remain constant in their prayers…"" (al-Ma’arij 19-23).
As for the Hereafter, Allah’s forgiveness and pleasure is closely related to the prayers. The Messenger of Allah (peace and blessings be upon him) said,
""Allah has obligated five prayers . Whoever excellently performs their ablutions, prays them in their proper times, completes their bows, prostrations and khushu` [Khushu` in the prayer is where the person’s heart is attuned to the prayer. This feeling in the heart is then reflected on the body. The person remains still and calm. His gaze is also lowered. Even his voice is affected by this feeling in the heart. For more details on this concept (as well as the difference between it and khudhu`), see Muhammad al-Shayi’, al-Furuq al-Laughawiyyah wa Atharaha fi Tafsir al-Quran al-Karim (Riyadh: Maktabah al-Ubaikan, 1993), pp. 249-254.] has a promise from Allah that He will forgive him. And whoever does not do that has no promise from Allah. He may either forgive him or punish him."" [Recorded by Malik, Ahmad, Abu Dawud, al-Nasai and others. According to al-Albani, it is sahih. Al-Albani, Sahih al-Jami’, vol. 1, p. 616.] ]
The prayers are a type of purification for a human being. He turns and meets with his Lord five times a day. As alluded to above, this repeated standing before Allah should keep the person from performing sins during the day. Furthermore, it should also be a time of remorse and repentance, such that he earnestly asks Allah for forgiveness for those sins that he committed. In addition, the prayer in itself is a good deed that wipes away some of the evil deeds that he performed. These points can be noted in the following hadith of the Prophet (peace be upon him):
""If a person had a stream outside his door and he bathed in it five times a day, do you think he would have any filth left on him?"" The people said, ""No filth would remain on him whatsoever."" The Prophet (peace and blessings be upon him) then said, ""That is like the five daily prayers: Allah wipes away the sins by them."" (Recorded by al-Bukhari and Muslim.)
In another hadith, the Prophet (peace be upon him) said,
""The five daily prayers and the Friday Prayer until the Friday prayer are expiation for what is between them."" (Recorded by Muslim)
And Allah knows best.",Jamaal al-Din Zarabozo
12309,https://islamqa.info/en/answers/12309,The virtue of Friday,Which day of the week do you consider most holy and your sabboth?,,,"Praise be to Allah.It should be noted that the entire life of a Muslim is worship of Allah; there is no special day for worship, for the Muslim is worshipping Allah all the time. But there is a day which Allah has made special for this ummah (nation), the nation of Muhammad (peace and blessings of Allah be upon him), and which Allah has favoured above all the other days of the week. That day is Friday. There are a number of hadeeths which speak of the virtue of this day, including the following:
It was narrated that Abu Hurayrah said: The Messenger of Allah (peace and blessings of Allah be upon him) said: “We (Muslims) are the last (of the nations) but (we will be) the foremost on the Day of Resurrection,  although the former nations were given their scriptures before us and we were given our after them. And this (Friday) is the day concerning which they disputed. So Allah guided us (to it), tomorrow (i.e., Saturday) is for the Jews and the day after (i.e., Sunday) is for the Christians.” (Narrated by al-Bukhaari, al-Jumu’ah, 847).
It was also narrated (by al-Bukhaari) that the Messenger of Allah (peace and blessings of Allah be upon him) said: “The best day on which the sun rises is Friday. On this day Adam was created, on this day he entered Paradise and on this day he was expelled from it.” (Narrated by Muslim, al-Jumu’ah, 1410) 
It was narrated that Taariq ibn Shihaab said: “A Jewish man said to ‘Umar, ‘O Commander of the faithful, if this aayah – ‘This day, I have perfected your religion for you, completed My Favour upon you, and have chosen for you Islam as your religion’ [al-Maa'idah 5:3 – interpretation of the meaning] – had been revealed to us, we would have taken that day as an ‘Eid (festival).” ‘Umar said, “I know on which day this aayah was revealed; it was revealed on the Day of ‘Arafaah, which was a Friday.” (Narrated by al-Bukhaari, Al-I’tisaam bi’l-Kitaab wa’l-Sunnah, 6726). 
Among the hadeeth which explain the reward for this day is that which was narrated by Abu Hurayrah, which says that the Messenger of Allah (peace and blessings of Allah be upon him) said: “Each of the five daily prayers and from one Jumu’ah prayer to the next is an expiation for the time in between, so long as one does not commit any major sin.”  (al-Tahaarah, 342). 
It was narrated that Abu Hurayrah said: “The Messenger of Allah (peace and blessings of Allah be upon him) said: ‘When Friday comes, at each door of the mosque there are angels who write down the first ones to come to the mosque. Then when the imaam sits down they close their books and come to listen to the sermon. The one who comes early (for Friday prayer) is like who sacrificed a camel, then those who come after him (in order of their coming) are like one who sacrificed a cow, then one who sacrificed a horned ram, then one who sacrificed a chicken, then like one who offered an egg.” (narrated by al-Bukhaari, al-Jumu’ah, 1416). 
It was also narrated in a hadeeth that the Prophet (peace and blessings of Allah be upon him) said: “One of the best of your days is Friday. On it Adam was created and on it he died. On it the Trumpet will be blown and on it all creatures will perish (prior to the Resurrection on the Last Day). So send many blessings upon me on that day, for your blessings will be shown to me.” They said, “How will our blessings be shown to you when your body will have become dust?” He said, “Allah has forbidden the earth to consume our [Prophets’] bodies.” (Narrated by Abu Dawood and al-Nasaa’i; classed as saheeh by al-Albaani in Saheeh al-Targheeb wa’l-Tarheeb, no. 695). 
It was narrated in a hadeeth that the Prophet (peace and blessings of Allah be upon him) said: “Whoever makes his wife do ghusl and does ghusl himself [i.e., has intercourse] on Friday and goes out early, walking not riding, and comes close to the imaam and listens [to the sermon] without interrupting, will have for each step he takes a reward equal to that of fasting and praying at night for one year.”
(Narrated by Ahmad and al-Tirmidhi; classed as saheeh by al-Albaani in Saheeh al-Targheeb wa’l-Tarheeb, no. 687) 
It was narrated from Abu Hurayrah that the Messenger of Allah (peace and blessings of Allah be upon him) mentioned Friday and said: “On this day there is an hour when no Muslim slave stands and prays and asks Allah for something, but Allah will give it to him,” and he gestured with his hand to indicate that whatever he asks fo , is as nothing to Allah. (Narrated by al-Bukhaari, al-Jumu’ah, 883) 
It was narrated from Anas ibn Maalik that the Prophet (peace and blessings of Allah be upon him) said: “Seek the hour in which there is hope that prayers will be answered, on Friday after ‘Asr (mid-afternoon) prayer, until the sun goes down.” (Narrated by al-Tirmidhi; classed as saheeh by al-Albaani in Saheeh al-Targheeb wa’l-Tarheeb, no. 700). 
And Allah knows best.",Sheikh Muhammed Salih Al-Munajjid
12310,https://islamqa.info/en/answers/12310,Ruling on asking by the Face of Allaah,"What is meant by the hadeeth of the Prophet (peace and blessings of Allaah be upon him), “Do not ask for anything by the Face of Allaah except Paradise”?",,,"Praise be to Allah.There are two different opinions as to what this hadeeth 
          means:  
The first view is that it means, Do not ask any created 
          being by the Face of Allaah. If you want to ask any created being for 
          something, do not ask by the Face of Allaah, because nothing may be 
          asked for by the Face of Allaah except Paradise, and people cannot give 
          Paradise, so created beings should not be asked for anything by the 
          Face of Allaah at all.   
The second view is: if you ask of Allaah, 
          if you are asking for Paradise and the means to get there, then ask 
          by the Face of Allaah. If you are asking for some worldly thing, then 
          do not ask by the Face of Allaah. But matters of the Hereafter may be 
          asked for by the Face of Allaah, for example you could say, “I ask You 
          by Your Face to save me from Hell.” The Prophet  
          (peace and blessings of Allaah be upon him) sought refuge in the Face 
          of Allaah when Allaah revealed the words (interpretation of the meaning): 
          
“Say: ‘He has power to send torment on you from above” 
          [al-An’aam 6:65] 
He (the Prophet  
          (peace and blessings of Allaah be upon him)  said, “A’oodhu 
          bi Wajhika (I seek refuge in Your Face).” 
“or from under your feet,” [al-An’aam 6:65] 
He (the Prophet  
          (peace and blessings of Allaah be upon him)  said, “A’oodhu 
          bi Wajhika (I seek refuge in Your Face).” 
“or to cover you with confusion in party strife, and 
          make you to taste the violence of one another”[al-An’aam 6:65] 
He (the Prophet  
          (peace and blessings of Allaah be upon him) said, “This is less serious.”  
          
If it is said that both opinions are correct, then that 
          is possible.","Majmoo’ Fataawa wa Rasaa’il Fadeelat al-Shaykh Muhammad ibn Saalih al-‘Uthaymeen, vol. 1, p. 92"
12311,https://islamqa.info/en/answers/12311,Is Qunut before or after Ruku’?,Should du`a al-Qunut be recited after Surah Al-Fatihah and another Surah OR after Ruku’? Should du`a al-Qunut be recited by raising hands wide or keeping them on the belly?,"Al-qunut should come after the ruku` but if a person recites it before the ruku` that is OK. You should raise your hands to chest level and not raise them very much, and you should spread your palms (with hands together) and hold them facing up towards the sky.","Is Qunut before or after Ruku`?


How to raise hands in Qunut","Praise be to Allah.Is Qunut before or after Ruku`?
With regard to the question of whether al-qunut should be recited before or after ruku`, Shaykh Ibn ‘Uthaymin said: 
“According to most of the hadiths and according to the opinion of most of the scholars, al-qunut should come after the ruku`, but if a person recites it before the ruku` that is OK. He has the choice of bowing when he has finished reciting from Quran, and when he stands up from bowing and says “Rabbana wa laka’l hamd,” then he may recite al-qunut , as described in most of the reports from the Prophet (peace and blessings of Allaah be upon him) and as stated by most of the scholars; or he may recite al-qunut when he has finished reciting Quran, then say Allahu akbar and bow. Both ways were narrated in the Sunnah.” (Al-Sharh al-Mumti’ by Ibn ‘Uthaymin, 4/65) 
How to raise hands in Qunut
The way in which the hands are to be raised, the scholars said that he should raise his hands to chest level and not raise them very much, and he should spread his palms and hold them facing up towards the sky. The apparent meaning of the scholars’ words indicates that the hands should be put together, like a beggar when he asks someone to give him something. As for holding them far apart, I know of no basis for that in the Sunnah or in the words of the scholars. (See al-Sharh al-Mumti’ by Ibn ‘Uthaymin, 4/25)
And Allah knows best.",Sheikh Muhammed Salih Al-Munajjid
12315,https://islamqa.info/en/answers/12315,Suffering From Waswas (Insinuating Whispers) of the Shaytan About the Essence of Allah,"A man is experiencing waswas (insinuating whispers) from the Shaytan (devil) having to do with Allah, and he is very afraid of that.",,,"Praise be to Allah.The questioner has mentioned this problem and is afraid of its consequences. I say to him, rejoice, for its consequences cannot be anything but good. By means of this waswas, the Shaytan tries to gain control over the believers and shake the sound belief in their hearts, and make them suffer psychological and intellectual anxiety that will affect the purity of their faith and their life, if they are believers. 
This is not the first or the last time that the believers have been exposed to this. It will continue so long as there is any believer in this world. The Sahabah/Companions of the Prophet (may Allah be pleased with them) also faced this problem. It was narrated that Abu Hurayrah (may Allah be pleased with him) said: “Some of the Companions of the Messenger of Allah (peace and blessings of Allah be upon him) came to the Prophet (peace and blessings of Allah be upon him) and said to him, ‘We find in ourselves thoughts that are too terrible to speak of.’ He said, ‘Are you really suffering from that?’ They said, ‘Yes.’ He said, ‘That is a clear sign of faith.’” (Muslim).  
It was narrated in al-Saheehayn, also from Abu Hurayrah (may Allah be pleased with him), that the Prophet (peace and blessings of Allah be upon him) said, “The Shaytan comes to one of you and says, ‘Who created such and such? Who created such and such?’ Until he says, ‘Who created your Lord?!’ If that happens to any of you, let him seek refuge with Allah and put a stop to these thoughts.” 
It was narrated from Ibn ‘Abbas (may Allah be pleased with them both) that a man came to the Prophet (peace and blessings of Allah be upon him) and said, “I think thoughts to myself, which I would rather be burnt to a cinder than speak of them.” The Prophet (peace and blessings of Allah be upon him) said, “Praise be to Allah, Who has reduced all his [the Shaytan’s] plots to mere whispers.” (Abu Dawood). 
Shaykh al-Islam Ibn Taymiyah (may Allah have mercy on him) said in Kitab al-Eeman: “The believer may suffer from the whispers of the Shaytan insinuating thoughts of kufr (disbelief), which may make him feel distressed. The Sahabah (may Allah be pleased with them) said, ‘O Messenger of Allah, some of us think thoughts which we would rather fall from heaven to earth than speak of them.’ He said, ‘That is a clear sign of faith.’ According to one report, ‘… thoughts which are too terrible to speak of.’ He said, ‘Praise be to Allah, Who has reduced all his [the Shaytan’s] plots to mere whispers,’ meaning that the fact that these whispers come, but they are so greatly disliked, and they are pushed away from the heart, is a clear sign of faith. This is like the mujahid (warrior) to whom the enemy comes, but he resists him until he overwhelms him, and this is a mighty jihad (battle)… Hence the seekers of knowledge and devoted worshippers experience waswas and doubts which others do not face, because they (the others) are not following the way prescribed by Allah, rather they are following their own whims and desires and neglecting to remember their Lord. This is what the Shaytan wants, in contrast to those who are striving to draw closer to their Lord by seeking knowledge and worshipping Him. He is their enemy and seeks to prevent them from drawing closer to Allah.” (p.147 of the Indian edition) 
I say to this questioner, if you are faced with this waswas from the Shaytan, then fight it and resist it. Know that it can never harm you when you fulfill the duty of fighting and resisting it, and you refuse to be controlled by it. The Prophet (peace and blessings of Allah be upon him) said, “Allah will forgive my ummah (followers) for any insinuating whispers that may cross their minds, so long as they do not act upon it or speak of it.” (Agreed upon). 
If it is said to you: Do you believe the insinuating whispers you experience? Do you think that they are true? Do you really think that Allah is like what this waswas says? You would say, “It is not right for us to speak of this. Glory be to You (O Allah)! This is a great lie” [24:16 ]. You would denounce that in your heart and with your tongue, and be the one who objects to it the most, for it is only whispers and thoughts that cross your mind. It is a trap set by the Shaytan, who flows through the son of Adam (peace be upon him) like blood flows, to make you doomed and to confuse you about your religion. 
Hence you will find that the Shaytan does not cast doubts or suspicions into your heart about trivial matters. For example, you may hear of the existence of great cities filled with people and buildings in the east and the west, but it would never cross your mind someday to doubt that they exist or to criticize them and say that they are in ruins and unfit for habitation, or that they are uninhabited, and so on. The Shaytan has nothing to gain by making people doubt about these cities. But he does have a lot to gain by corrupting the believer’s faith, so he strives with his cavalry and his infantry to extinguish the light of knowledge and guidance in his heart and to make him fall into the darkness of doubt and confusion. The Prophet (peace and blessings of Allah be upon him) has told us of the appropriate remedy for such problems, which is to seek refuge with Allah and put a stop to it. If a person puts a stop to it and continues to worship Allah, seeking and hoping for (the reward) which is with Allah, it will stop by Allah’s leave. So turn away from all the thoughts of this kind that cross your mind. You are worshipping Allah, calling upon Him and glorifying Him, and if you were to hear anyone ascribing to Allah the things that are whispered to you (waswas), you would probably kill him if you could. So the things that are whispered to you are neither real nor true, they are merely imagination and whispers which have no basis. 
Our advice may be summed up as follows: 
1.                           Seek refuge with Allah and give up these thoughts completely, as the Prophet (peace and blessings of Allah be upon him) commanded.
2.                           Remember Allah and control yourself and do not continue to think of these whispers.
3.                           Occupy yourself with worship and doing good deeds, in obedience to the command of Allah and seeking to please Him. When you devote yourself completely and seriously to worship, you will forget about these whispers, in sha Allah.
4.                           Frequently seek refuge with Allah and make du’a (supplicate) to free you from these whispers. 
I ask Allah to keep you safe and sound, and protect you from all evils.","Majmoo’ Fatawa wa Rasail Fadeelat al-Shaykh Muhammad ibn Salih al-‘Uthaymeen, vol. 1, p.57-60"
12316,https://islamqa.info/en/answers/12316,Ruling on washing a suicide and praying over him,Can one who killed himself be washed and the (funeral) prayer offered over him?,,,"Praise be to Allah.A person who has killed himself should be washed, prayed over and 
          buried with the Muslims, because he is a sinner but he is not a kaafir. 
          Killing oneself is a sin but it is not kufr. If he killed himself – 
          we seek refuge with Allaah – he should be washed, shrouded and prayed 
          over, but the khaleefah and important people should not pray for him, 
          by way of rebuke, lest anyone think that they approve of what he did. 
          If the khaleefah, ruler, judges, president or mayor do not pray over 
          him in order to denounce this action and announce that it is wrong, 
          then this is good, but some of the Muslims should still offer the (funeral) 
          prayer for him.","Kitaab Majmoo’ Fataawa wa Maqaalaat Mutanawwi’ah li Samaahat al-Shaykh ‘Abd al-‘Azeez ibn ‘Abd-Allaah ibn Baaz (may Allaah have mercy on him) – vol. 13, p. 122"
12317,https://islamqa.info/en/answers/12317,"If maniy (semen) is emitted whilst one is awake because of illness, ghusl is not required",In your response to question 1927 you said that emission of semen due to sickness does not require ghusl. But you did not give any Hadith to support your answer. Could you please give some basis for the answer so I could put my heart at rest.,,,"Praise be to Allah.Allah says (interpretation of the meaning): 
“If you are in a state of Janaabah (i.e. after a sexual discharge), purify yourselves (bathe your whole body)” [al-Maa’idah 5:6]
Junub (the person who is in a state of janaabah) refers to the person who has emitted maniy which gushes forth, accompanied by feelings of pleasure.
“Gushing forth” refers to the aayah where Allah says (interpretation of the meaning): 
“So let man see from what he is created!
He is created from a water gushing forth” [al-Taariq 86:5-6]
If the maniy is emitted whilst a person is awake, with no feelings of pleasure,  then he does not have to do ghusl. With regard to the hadeeth of the Prophet (peace and blessings of Allah be upon him), “Water is for water” (narrated by Muslim, al-Hayd, 518), it is to be interpreted as referring to the regular case, when maniy is emitted accompanied by feelings of pleasure, and results in tiredness and exhaustion. But with regard to that which is not accompanied by feelings of pleasure, it is does not result in tiredness and exhaustion. 
Hence they said that this water (maniy) has three characteristics: 
1.It comes out gushing.
2.Its smell when it has dried is like the smell of eggs, and if it is not dry its smell is like that of mud and pollen.
3.Tiredness of the body after it is emitted. 
See al-Sharh al-Mumti’ by Ibn ‘Uthaymeen, part 1, p. 277-278. 
The Standing Committee was asked about the obligation of doing ghusl after experiencing a wet dream. They replied: 
It is clear that ghusl is obligatory when maniy comes out gushing, accompanied by feelings of pleasure, when one is awake, and if it happens, regardless of how it comes out, when one is asleep, because Imaam Ahmad narrated from ‘Ali ibn Abi Taalib (may Allah be pleased with him) that the Prophet (peace and blessings of Allah be upon him) said: “If water gushes, then do ghusl, and if it does not gush, then do not do ghusl.” 
Fataawa Islamiyyah, vol. 1, p. 216
It was also narrated by Abu Dawood and al-Nasaa’i that ‘Ali (may Allah be pleased with him) said: “My madhiy (prostatic fluid) flowed excessively and I used to keep taking baths until (the skin of) my back cracked. I mentioned that to the Prophet (peace and blessings of Allah be upon him) – or that was mentioned to him – and the Messenger of Allah (peace and blessings of Allah be upon him) said: ‘Do not do that. If you see madhiy, then wash your penis and do wudoo’ as you do for prayer, but if water gushes out [i.e., maniy or semen], then do ghusl.” (Narrated by Abu Dawood, al-Tahaarah, 178; al-Nasaa’i, al-Tahaarah, 193. Classed as saheeh by al-Albaani in Saheeh Sunan Abi Dawood, no. 187). 
Ibn Al-Manzoor said: This indicates that if anything other than that is emitted when one is awake, or it flows because of sickness, then he does not have to do ghusl. 
Ibn ‘Aabideen said: If it – i.e., maniy – is emitted because of being beaten or because of carrying a heavy load on one's back, then in our view he does not have to do ghusl. 
Al-Dardeer said: If it is emitted without feelings of pleasure, rather it flows or comes because of being beaten or being stung by a scorpion, then he does not have to do ghusl. 
The Hanbalis and the Shaafa’is, according to the more correct of the two views, stated that if a man’s back is broken and maniy comes out of him, and it does not come from the penis, then he does not have to do ghusl. The Hanbalis stated clearly that the ruling in this case is like regular kinds of najaasah.
See al-Mawsoo’ah al-Fiqhiyyah, vol. 31, p. 197.
And Allah knows best.",Sheikh Muhammed Salih Al-Munajjid
12322,https://islamqa.info/en/answers/12322,Ruling on singling out Fridays for visiting graves,What is the ruling on singling out Fridays for visiting graves?,,,"Praise be to Allah.There is no basis for that. What is prescribed is to visit graves at any time of night or day that suits the visitor. With regard to singling out a particular day or night, this is bid’ah and there is no basis for this, because the Prophet (peace and blessings of Allah be upon him) said: “Whoever innovates anything in this matter of ours (Islam) that is not a part of it will have it rejected.” (Saheeh, agreed upon). And he (peace and blessings of Allah be upon him) said: “Whoever does anything that is not a part of this matter of ours (Islam) will have it rejected.” (narrated by Muslim in his Saheeh from ‘Aa’ishah, may Allah be pleased with her).","Majmoo’ Fataawa wa Maqaalaat Mutanawwi’ah li Samaahat al-Shaykh ‘Abd al-‘Azeez ibn ‘Abd-Allaah ibn Baaz (may Allaah have mercy on him), vol. 13, no. 336"
12324,https://islamqa.info/en/answers/12324,A husband does not have to assume responsibility for his wife’s own debts,A woman is now married but before she was married she had a lot of debts. Her husband knows about her debts and agreed BEFORE the marriage that he cannot afford to pay for her debts and maybe he will if there are any extra income/money. 1. Is the debt on her husband's shoulder's now and will he be responsible for her debt in Akhirah? 2. If she is allowed to help her husband with his work and gets paid for it should she herself pay for her debts? 3. What will happen to both of them if they don't pay her debts on time and die ?,,,"Praise be to Allah. 
          The debts owed by this woman are her responsibility; 
          her husband has nothing to do with it and he is not responsible for 
          it. 
 
          If she is helping her husband with his work and getting 
          paid for that, then she has to try to pay off her debt from these wages 
          or otherwise. If they both die and neither of them had paid off the 
          debt, then this woman will remain accountable for it, and Allaah will 
          settle the score between her and those to whom it is owed, unless they 
          forgive her in this world; or Allaah will compensate them because of 
          her good intention to pay it off, as it says in the hadeeth: “Whoever 
          takes people’s money but he intends to pay it back, Allaah will pay 
          it back on their behalf, but whoever takes it and intends to destroy 
          it, Allaah will destroy him.”",Shaykh Sa’d al-Humayd
