Qno,URL,Title,Ques,Summary,Points,Ans,Source
21401,https://islamqa.info/en/answers/21401,Well-off people taking things that are only for the poor from a kaafir state,"In USA, some Muslims request food stamps -which are assigned to poor people- while they have enough money. They hide their bank accounts information to be eligible for these stamps. When I advised them, they told me that it is not haram because they dont take money from an Islamic country! Is that correct?",,,"Praise be to Allah.
    Firstly: 

    It is not permissible for you to stay in a 
    kaafir country unless you have a valid shar’i reason and fulfil the 
    conditions set out by sharee’ah. These have already been explained several 
    times. Please see Question #12866 
    and 6154. 

    Secondly: 

    It is not permissible for those who are not 
    entitled to take these food stamps, whether that is from a Muslim country or 
    from a kaafir country, because the one who takes them in this case comes 
    under the ruling on one who tells lies, and Allaah and His Messenger have 
    forbidden telling lies. 

    It was narrated from Abu Hurayrah that the 
    Messenger of Allaah  (peace and blessings of Allaah be upon him) said: 
    “The signs of the hypocrite are three: when he speaks he lies, when he makes 
    a promise he breaks it and when he is entrusted with something he betrays 
    that trust.” (Narrated by al-Bukhaari, 33; Muslim 59). 

    It was narrated from ‘Abd-Allaah ibn Mas’ood 
    that the Prophet  (peace and blessings of Allaah be upon him) said: 
    “Truthfulness leads to righteousness, and righteousness leads to Paradise. A man will keep on telling the truth until he becomes a siddeeq (one 
    who speaks the truth). Lying leads to evildoing and evildoing leads to Hell. 
    A man will keep on telling lies until he is recorded with Allaah as a liar.” 
    (Narrated by al-Bukhaari, 5743; Muslim, 2607). 

    This also involves consuming people’s 
    property unlawfully. 

    Allaah says (interpretation of the meaning): 

    “And 
    eat up not one another’s property unjustly”

    [al-Baqarah 2:188]
It is not permissible for a Muslim to 
    ask people for money when he has no need of it. Muslim narrated in his 
    Saheeh (no. 1041) that the Prophet  (peace and blessings of Allaah 
    be upon him) said: “Whoever asks the people for money in order to amass more 
    wealth is asking for a burning coal, so let him ask for less or more.” What 
    this means is asking so that he may accumulate a large amount when he does 
    not need to. This was stated by al-Haafiz. 

    Thirdly: 

    Muslims should be above doing such 
    reprehensible deeds which are not only damage their own image and reputation 
    but that of their religion as well, for this action may be a cause of the 
    kaafirs attacking their religion or criticizing it. 

    Allaah praises those who are poor but do not 
    ask people for anything. Allaah says (interpretation of the meaning): 

    “(Charity is) for Fuqaraa’ (the poor), who 
    in Allaah’s Cause are restricted (from travel), and cannot move about in the 
    land (for trade or work). The one who knows them not, thinks that they are 
    rich because of their modesty. You may know them by their mark, they do not 
    beg of people at all. And whatever you spend in good, surely, Allaah knows 
    it well”

    [al-Baqarah 2:273]
So what about one who is not poor and is 
    not in need, but he asks or begs from people? Could this be something 
    praiseworthy and commendable? 

    And Allaah knows best.",Islam Q&A
21402,https://islamqa.info/en/answers/21402,Is the Black Stone from Heaven?,"It was narrated that ‘Umar kissed the Black Stone and said: “I know that you are only a stone and that you can neither bring benefit nor cause harm. Had I not seen the Messenger of Allah (peace and blessings of Allah be upon him) kiss you, I would not have kissed you.” Did the Black Stone come down from heaven? Or is it just a stone like any other stone? What is the significance of this stone being put in this place? Some people think that it is the qiblah faced by the Muslims when they pray – Allah forbid.","According to a hadith narrated by al-Tirmidhi and others, the Black Stone came down from heaven, but there is some weakness in the isnad of this report.",,"Praise be to Allah.The Black Stone was singled out by Allah, as He prescribed for us to kiss it and touch it, and He willed that it should be set in the corner of the Ka`bah which we face when we pray. He prescribed that the people who do tawaf should touch it and kiss it if they are able to, and if they cannot do that, then they should point to it when they come in line with it, and say “Allahu akbar.” 
According to a hadith narrated by al-Tirmidhi and others, the Black Stone came down from heaven, but there is some weakness in the isnad of this report. The hadith was narrated by al-Tirmidhi and classed as sahih by al-Albani in Sahih al-Tirmidhi, 695. 
And Allah is the Source of strength. May Allah send blessings and peace upon our Prophet Muhammad and his family and Companions. 
And Allah knows best.","Al-Lajnah al-Daa’imah li’l-Buhooth al-‘Ilmiyyah wa’l-Iftaa’ – Fataawa al-Lajnah, 11/228"
21406,https://islamqa.info/en/answers/21406,Cupping in Islam: Virtues and Benefits,What is hijamah (cupping) and how do you perform it?,Hijamah refers to the extraction of blood from the body by means of cupping using a suitable vessel. Cupping in Islam has real benefits in treating many diseases.,"Linguistic meaning of cupping 


Technical meaning of cupping


History of cupping


How cupping is done","Praise be to Allah.Linguistic meaning of cupping 
The word hijamah (cupping) comes from the word hajm which means sucking, as in the phrase hajama al-sabiy thadya ummihi (the infant suckled his mother’s breast). 
Al-Hajjam means the cupper, hijamah is the profession of cupping, and the word mihjam is used to describe the vessel in which the blood is collected and the lancet used by the cupper. (See Lisan al-‘Arab). 
Technical meaning of cupping
In fiqh terminology the word hijamah is applied by some scholars to the extraction of blood from the nape of the neck by means of cupping after making an incision with the lancet. Al-Zarqani stated that cupping is not limited to the nape of the neck, rather it may be done on any part of the body . This was also the view of al-Khattabi. 
In conclusion, hijamah refers to the extraction of blood from the body by means of cupping using a suitable vessel or whatever modern equipment that serves the same purpose. 
History of cupping
Cupping has been known since ancient times. It was known to the Chinese, the Babylonians and the Pharaohs. Their relics and carved images indicate that they used cupping to treat some diseases. At first they used metal cups or bulls’ horns, from which they would remove the air by sucking it out after placing the cup on the skin. Then they used glass cups from which they would remove the air by burning a piece of cotton or wool inside the cup. 
Virtues of cupping:
Al-Bukhari narrated in his Sahih (5269) from Sa’id ibn Jubayr from Ibn 'Abbas (may Allah be pleased with him) that the Prophet (peace and blessings of Allah be upon him) said: “Healing is in three things: drinking honey, the incision of a cupper, and cauterizing with fire, but I forbid my ummah to use cauterizing.” 
Al-Bukhari (5263) and Muslim (2952) narrated that Anas ibn Malik was asked about the earnings of the cupper, and he said: The Messenger of Allah (peace and blessings of Allah be upon him) was treated with cupping by Abu Taybah. He ordered that he should be given two sa’ of food, and he spoke with his masters so that they reduced what they used to take from his earnings. And he said: “The best medicine with which you treat yourselves is cupping, or it is one of the best of your medicines.” 
Jabir ibn ‘Abd-Allah (may Allah be pleased with him) said: I heard the Messenger of Allah (peace and blessings of Allah be upon him) say: “If there is anything good in the medicines with which you treat yourselves, it is in the incision of the cupper, or a drink of honey or cauterization with fire, but I do not like to be cauterized.” (Narrated by al-Bukhari, 6583; Muslim, 2205). 
Benefits of cupping:
Cupping has real benefits in treating many diseases, past and present. The diseases which have been treated by cupping and for which it has been of benefit by Allah’s Leave include the following: 

Circulatory diseases
Treating blood pressure and infection of the heart muscle
Diseases of the chest and trachea
Headache and pains in the eyes
Pain in the neck and stomach, and rheumatic pain in the muscles
Some diseases of the heart and chest, and pain in the joints

In addition, cupping may offer a unique treatment which may reduce pain, and it does not have any side-effects. For more information on the benefits of cupping, please see Zad al-Ma’ad by Ibn al-Qayyim, 4/52, and al-Hijamah: Ahkamuha wa Fawaiduha by Ibrahim al-Hazimi.  
How cupping is done
The mouth of the cupping vessel (nowadays they use glass vessels) is placed on the skin at the site chosen for cupping. Then the cupper rarefies the air inside the vessel by burning a small piece of paper or cotton inside the vessel, so that the mouth of the vessel will cling to the skin. Sometimes a machine is used instead of the method described above. The vessel clings to the skin and is left for a period of three to ten minutes. Then it is lifted off and a very small incision is made in the skin using a clean sharp instrument such as a razor blade or the like. Then the cup is put back in the same manner as described above, until it is filled with the bad blood that comes out of the veins. Then it is taken off, and may be put back once more if needed. When it is finished and the cup is taken away, a dry dressing is placed over the site of the incision. (See Mabahith fi’l-Jarahah al-Sughra wa’l-Takhdir by Prof. Dr. Nazmi al-Qabbani). 
Before ending we should point out that no one should undertake cupping except one who can do it well, because of the harm that may result if it is done by one who is incompetent. 
For more, please see these answers: 12610 , 14325 , 128170 and 60162 .
And Allah knows best.",Islam Q&A
21409,https://islamqa.info/en/answers/21409,She wants to raise an illegitimate child with her sons,"In the event that a sister dies leaving a female child, who has no other muslim relatives and father has no rights because child was born out of wedlock, although the mother of this child, became muslim.

Is it permissable for a married sister with all sons to care for the child as her own, with the approval of her husband.",,,"Praise be to Allah.
    This child is illegitimate, i.e., the child of zina 
    (adultery/fornication), and as such comes under the rulings on foundlings 
    (laqeet), so long as his or her mother has died. It is a form of kindness to 
    this child to keep him and look after him. If the Muslim sister takes this 
    child in with her own children and brings him up, this is an act of kindness 
    and a righteous deed, but he will not be counted as one of her children or 
    one of her husband’s children, rather he will be a stranger (ajnabi), unless 
    she breastfeeds him, giving him five complete feedings, whilst he is still 
    an infant; in that case he will become a son to her through radaa’ah 
    (breastfeeding) and a son to her husband through radaa’ah. Her sons will 
    also be brothers to him through radaa’ah, but there will be no rights of 
    inheritance between them, because the relationship between them will be one 
    of having been raised together and of kindness, or of brotherhood through 
    radaa’ah, none of which bestows rights of inheritance between them and this 
    child.",Islam Q&A - Sheikh Muhammed Salih Al-Munajjid
21413,https://islamqa.info/en/answers/21413,A number of questions about divorce,"I have three urgent and, I believe,very imporatant questions about Divorce (Talaq). 

1.  Is what is known in the west as SEPARATION permitted in Islam?   A muslim husband and wife with children living in the west are seriously considering divorce.  Somebody suggested trying Separation first.  The husband would move out to a place nearby but since they are still married there would be no problem comming in the house at any time.   He would still continue to support the family in every respect.

2.  For consummated marriage and with first Talaq, when does Eddah end?   Is it the end of the third period (bleeding) or the beginning of the fourth one? 

3.  What is permitted during Eddah that would not constitute end of Talaq?  I know that sexual intercourse is not, but is kissing, touching and hugging ok?",,,"Praise be to Allah.
    With regard to the first question, the answer depends on the 
    circumstances. If what is intended by this action is to reduce the level of 
    tension in the relationship, then they will come back together, or as a 
    trial separation to see what effect that will have on them and their 
    children so that it will help them to take a decision, and they both agree 
    to this temporary separation, then there is nothing wrong with that. 

    If this is a decision that they have both taken, and have 
    agreed to separate from one another without divorcing, then it should be 
    said that if the woman foregoes the rights that she will lose through this 
    separation, and he also foregoes his rights over her, and they think that 
    this is in their best interests and those of their children, and the place 
    where the woman and her children will stay is a safe place where they will 
    not suffer neglect, then that is permissible, subject to these conditions. 
    But if she wants intimacy and he does not want to do that, or there is the 
    fear that she may do something wrong whilst she is still married to him, and 
    the like, then he should divorce her, but still continue to spend on his 
    children. And Allaah knows best. 

    With regard to the second question: the ‘iddah of a divorced 
    woman who has periods, with whom the marriage has been consummated and who 
    is not pregnant, is a matter concerning which classical and contemporary 
    scholars have differed. The view which is regarded as most correct by the 
    majority of contemporary scholars, such as Shaykh Ibn Baaz and Ibn 
    ‘Uthaymeen, and others, is that the ‘iddah ends when three menstrual periods 
    have passed, and as soon as the third period ends, the ‘iddah ends. This is 
    the view of many of the major Sahaabah such as ‘Umar ibn al-Khattaab, ‘Ali 
    ibn Abi Taalib and Ibn Mas’ood, and it was narrated by Ibn al-Qayyim from 
    Abu Bakr, Abu Moosa and others (may Allaah be pleased with them all). (See
    Fataawa Islamiyyah, 3/310; Fataawa al-Talaaq by Shaykh 
    Ibn Baaz, 193; Jaami’ Ahkaam al-Nisa’, 4/243).
    With regard to the third question: “The women whose divorce is revocable 
    (i.e., first or second talaaq) may uncover in front of her husband and adorn 
    herself and wear make-up and perfume. She may speak to him and he may speak 
    to her; she may sit with him and do anything with him apart from intercourse 
    and the things that lead to it; that may only happen when he takes her back. 
    (Shaykh Ibn ‘Uthaymeen, Fataawa Islamiyyah, 3/310) 
If he kisses and embraces 
    his wife with the intention of taking her back, then that taking back is 
    valid, with no difference of opinion among the scholars. But if he does not 
    intend to take her back, then some scholars say that it is permissible on 
    the grounds that she is his wife, but that it does not mean that he has 
    taken her back; other scholars say that embracing and kissing etc. are 
    precursors to intercourse, so the one who does them is sinning if he does 
    not intend to take her back. To be on the safe side, he should not do that 
    until after he has clearly stated that he is taking her back, such as saying 
    to his wife, “I am taking you back,” and two Muslim witnesses bear witness 
    to his taking her back by him saying in front of them, “I ask you to bear 
    witness that I am taking my wife So and so back,” and the like. Then he may 
    do whatever he likes of permissible things. And Allaah knows best. 

    (See Subul al-Salaam, 2/267).",Sheikh Muhammed Salih Al-Munajjid
21414,https://islamqa.info/en/answers/21414,Is it o.k. to lock the mosque if drunk people are going in?,"I am temporarly leading a mosque in a city in XXX till we have enough money to hire a scholar. The people in the mosque used to leave it open 24 Hours. Every day I go to pray Fajr, I found homeless people sleep in the mosque, turning the air-condition very high (we pay several thousands of dollars for electricity), as well as non-moslims, we found bottles of alchohols and few days ago, we found a drunk person sleeping in the bathroom of the mosque and we called the police to take him away. I suggested to close the mosque from inside as well as the gates outside between after Isha prayers (one or two hours after Isha) untill fajr prayers and give keys to most of people who come to pray Isha and Fajr including some students who used to study in the mosque at night. We bought locks and keys and start to lock the mosque daily. Some brothers dislike the idea and their argument is that we should close the doors of the mosque from inside and leave the outside gate open because the house of Allah should be opened 24 hours, and if some body come late at night after time of Isha prayers and he would like to pray, he will not be able to do so. Please sir, give me your opinion as soon as possible, because there are some people benefit from opening the mosque and try to make fitna in the mosque.",,,"Praise be to Allah.
    The basic principle is that the mosque should be open and not 
    locked, so that Muslims can pray in the mosque at any time. Dogs used to 
    come and go in the mosque at the time of the Prophet  (peace and 
    blessings of Allaah be upon him), as it says in Saheeh al-Bukhaari. 
    But if that leads to bad consequences such as evil things taking place 
    inside the mosque, then it should be locked as a precaution, and because 
    warding off bad things comes before attaining good things. The same applies 
    is there is some danger to the mosque’s property such as furniture, 
    machines, etc.",Shaykh ‘Abd al-Kareem al-Khudayr
21417,https://islamqa.info/en/answers/21417,Body lotions containing animal fat,Are we allowed to use body lotions with animal fat?,,,"Praise be to Allah.
    Using body lotions containing animal fat is permissible if 
    the animal is one that we are permitted to eat and has been slaughtered 
    properly according to sharee’ah. Otherwise it is not permitted.",Shaykh ‘Abd al-Kareem al-Khudayr
21418,https://islamqa.info/en/answers/21418,Eating produce that contains hormones,Recently it has been heard that fruit and vegetables are being injected with male and female hormones. This may not be healthy for people to consume and may develop an addition of extra hormones in males and females. if this is haram please could you let me know and explain fully.,,,"Praise be to Allah.
    Eating anything that is harmful to one's health is haraam, 
    even if it is something that in principle is good and permissible. If it is 
    proven that these hormones are harmful, then it is not permissible to eat 
    these foods. But it has to be proven that they are harmful, and this should 
    not be the matter of mere doubt, because the basic principle is that they 
    are permissible.",Shaykh ‘Abd al-Kareem al-Khudayr
21420,https://islamqa.info/en/answers/21420,Do You Have to Follow a Madhhab?,"Is it mandatory for a Muslim to follow a specific madhhab (Maliki, Hanafi, Hanbali, etc.)?
If it is so, what madhhab is the best? Is it true that Abu Hanifa's madhab is the most followed in the Muslim world?","It is not obligatory for a Muslim to follow any particular madhhab among the four madhhabs. The madhhab of Abu Hanifah is the most widespread madhhab among the Muslims. Every Muslim should follow the truth and what is correct, regardless of who says it.","Is it obligatory to follow a madhhab?


Which madhhab is the most popular?","Praise be to Allah.Is it obligatory to follow a madhhab?
It is not obligatory for a Muslim to follow any particular madhhab among the four madhhabs. People vary in their level of understanding and ability to derive rulings from the evidence. There are some for whom it is permissible to follow (taqlid ), and indeed it may be obligatory in their case. There are others who can only follow the Shar`i evidence. 
In Fatawa al-Lajnah al-Daimah, this question was answered in a detailed manner, which is worth quoting here in full. 
Question: 
What is the ruling on following one of the four madhhabs in all cases and situations? 
The Committee replied: 
“Firstly: the four madhhabs are named after the four imams – Imam Abu Hanifah, Imam Malik, Imam al-Shafi'i and Imam Ahmad. 
Secondly: These imams learned fiqh (jurisprudence) from the Quran and Sunnah, and they are mujtahidin in this regard. The mujtahid either gets it right, in which case he will have two rewards, the reward for his ijtihad and the reward for getting it right, or he will get it wrong, in which case he will be rewarded for his ijtihad and will be forgiven for his mistake. 
Thirdly: the one who is able to derive rulings from the Quran and Sunnah should take from them like those who came before him; it is not right for him to follow blindly (taqlid) when he believes that the truth lies elsewhere. Rather he should follow that which he believes is the truth. It is permissible for him to follow in matters in which he is unable to come to a conclusion based on the Quran and Sunnah and he needs guidelines concerning a particular issue. 
Fourthly:  Whoever does not have the ability to derive rulings himself is permitted to follow one whom he feels comfortable following. If he is not comfortable following him then he should ask until he finds someone with whom he is comfortable.  
Fifthly:  From the above it is clear that we should not follow their opinions in all situations and at all times, because they may make mistakes, but we may follow their views that are sound and are based on the evidence.” (Fatawa al-Lajnah, 5/28 )
It says in Fatawa al-Lajnah, no. 3323: 
“Whoever is qualified to derive rulings from the Quran and Sunnah, and has strong knowledge in that regard, even if that is with the help of the legacy of fiqh that we have inherited from earlier scholars of Islam, has the right to do that, so he can act upon it himself and explain it in disputes and issue fatwas to those who consult him. Whoever is not qualified to do that has to ask trustworthy people so that he may learn the rulings from their books and act upon that, without limiting his asking or his reading to one of the scholars of the four madhhabs. Rather people refer to the four imams because they are so well known and their books are well written and widely available. 
Whoever says that it is obligatory for the learned people to follow the scholars blindly in all cases is making a mistake and being inflexible, and is thinking that these learned people are inadequate, and he is restricting something that is broad in scope. 
Whoever says that we should limit following to the four madhhabs is also mistaken, because he is restricting something that is broad in scope with no evidence for doing so. With regard to the common (i.e., uneducated) man there is no difference between the four imams and others such as al-Layth ibn Sa’d, al-Awza’i and other fuqaha.” (Fatawa al-Lajnah, 5/41) 
It says in Fatwa no. 1591: 
“None of them called people to follow his madhhab, or was partisan in following it, or obliged anyone else to act in accordance with it or with a specific madhhab. Rather they used to call people to follow the Quran and Sunnah, and they would comment on the texts of Islam, and explain its basic principles and discuss minor issues according to general guidelines, and issue fatwas concerning what people asked about, without obliging any of their students or anyone else to follow their views. Rather they criticized those who did that and said that their opinions should be cast aside if they went against a sahih hadith. One of them said: “If the hadith is sahih then that is my madhhab.” May Allah have mercy on them all. 
It is not obligatory for anyone to follow a particular madhhab, rather we should strive to learn the truth if possible, or to seek the help of Allah in doing so, then to rely on the legacy that the earlier Muslim scholars left behind for those who came after them, thus making it easier for them to understand and apply the texts. Whoever cannot derive rulings from the texts etc for some reason that prevents him from doing so should ask trustworthy scholars for whatever rulings of shari’ah he needs, because Allah says (interpretation of the meaning): 
“So ask the people of the Reminder [Scriptures — the Tawrat (Torah), the Injil (Gospel)] if you do not know” [al-Anbiya 21:7]
So he has to strive to ask one whom he trusts among those who are well known for their knowledge, virtue, piety and righteousness.” (Fatawa al-Lajnah al-Daimah, 5/56 )
Which madhhab is the most popular?
The madhhab of Abu Hanifah (may Allah have mercy on him) is the most widespread madhhab among the Muslims, and perhaps one of the reasons for that is that the Ottoman caliphs followed this madhhab and they ruled the Muslim lands for more than six centuries. That does not mean that the madhhab of Abu Hanifah is the most sound madhhab or that every ijtihad in it is correct, rather like other madhhabs, it contains some things that are correct and some that are incorrect. What the believer must do is to follow the truth and what is correct, regardless of who says it.”
For more, please see this category: Schools of Thought and Sects
And Allah knows best.",Islam Q&A
21421,https://islamqa.info/en/answers/21421,"If my husband takes a second wife, will I be rewarded?","What is the reward, ""ajr"", for the first wife having patience ,""sabr"", when her husband takes a second wife? Is there a special reward in this case, or is it the same reward for all women who obey their husbands and make their religious duties? If I would get to know about a special reward, things would be easier to accept. Someone said that the reward for this kind of woman was more than the reward for a mu´min leaving for jihad. And since Hajj is the jihad of a woman, accepting polygamy for the first wife is more than jihad. Is ther daleel for this, or do you know about another reward?.",,,"Praise be to Allah.
    Firstly: 

    We do not know of any saheeh evidence which refers to the 
    reward mentioned, but al-Tabaraani narrated from Ibn Mas’ood that the 
    Prophet  (peace and blessings of Allaah be upon him) said: “Allaah has 
    decreed jealousy for women and jihad for men, so whoever bears that with 
    patience out of faith and in the hope of reward will have a reward like that 
    of a martyr.” This hadeeth was classed as da’eef (weak) by al-Albaani in 
    Da’eef al-Jaami’ al-Sagheer, no. 1626. 

    Secondly: 

    A woman’s being patient in obeying her husband is one of the 
    means of entering Paradise, as it says in the hadeeth narrated by Ibn 
    Hibbaan: “If a woman offers her five daily prayers and fasts her month 
    (i.e., Ramadaan) and guards her chastity and obeys her husband, it will be 
    said to her: ‘Enter Paradise from whichever of the gates of Paradise you 
    wish.’” This hadeeth was classed as saheeh by al-Albaani in Saheeh 
    al-Jaami’ al-Sagheer, no. 660. 

    Her patience in putting up with her husband’s marrying a 
    second wife will bring a special reward over and above that, for several 
    reasons: 

    1 – Her husband’s marrying another wife is regarded as a test 
    and trial for her, and if she bears that with patience she will have the 
    reward for being patient in the face of a trial, as Allaah says 
    (interpretation of the meaning): 

    “Only those who are patient shall receive their reward in 
    full, without reckoning”
    [al-Zumar 39:10]

    According to the hadeeth: “No fatigue, nor disease, nor 
    sorrow, nor sadness, nor hurt, nor distress befalls a Muslim, not even a 
    thorn that pricks him, but Allaah will expiate his sins thereby.” 

    Narrated by al-Bukhaari, 5642; Muslim, 2573, from the hadeeth 
    of Abu Sa’eed and Abu Hurayrah. 

    Al-Tirmidhi (2399) narrated from Abu Hurayrah that the 
    Prophet  (peace and blessings of Allaah be upon him) said: “Trials will 
    continue to befall the believer, man or woman, concerning himself, his child 
    and his wealth, until he meets Allaah with no sin on him.” Classed as saheeh 
    by al-Albaani in Saheeh al-Jaami’, no. 5815. 

    2 – If a woman accepts that and treats her husband and the 
    other wife well, she will have the reward of al-muhsineen. Allaah says 
    (interpretation of the meaning): 

    “Verily, he who fears Allaah with obedience to Him (by 
    abstaining from sins and evil deeds, and by performing righteous good 
    deeds), and is patient, then surely, Allaah makes not the reward of the 
    Muhsinoon (good‑doers) to be lost”
    [Yoosuf 12:90] 

    “Is there any reward for good other than good?”

    [al-Rahmaan 55:60] 

    “And verily, Allaah is with the Muhsinoon (good-doers)”

    [al-‘Ankaboot 29:69]

    3 – If she feels angry because of that, but she controls her 
    anger – and controlling one's tongue is part of controlling one's anger – 
    Allaah says (interpretation of the meaning): 

    “…who repress anger, and who pardon men; verily, Allaah 
    loves Al-Muhsinoon (the good‑doers)”

    [Aal ‘Imraan 3:134]

    This reward is in addition to the woman’s reward for obeying 
    her husband under ordinary circumstances. 

    A wise woman should accept whatever Allaah decrees for her, 
    and she should realize that her husband’s marrying another woman is 
    something permissible, so she should not object to it. It may be that this 
    (second) marriage will make him more chaste and prevent him from doing 
    something haraam. 

    It is very unfortunate that some women object less to their 
    husbands doing haraam things than to their marrying another woman in a 
    permissible manner. This is a sign of their lack of reason and religious 
    commitment. 

    Women should follow the good example of the wives of the 
    Prophet  (peace and blessings of Allaah be upon him) and his companions, 
    who were patient and sought reward even though many of them felt jealous. If 
    your husband goes ahead and takes a second wife then you have to be patient 
    and content and treat him well so that you can attain the reward of the 
    patient and the doers of good. 

    Note that this life is the life of trials and tests, and how 
    quickly it ends. So congratulations to the one who is patient in obeying Allaah in this life until he attains eternal delight in the gardens of Paradise. 

    And Allaah knows best.",Islam Q&A
