Qno,URL,Title,Ques,Summary,Points,Ans,Source
36512,https://islamqa.info/en/answers/36512,The one who is delegated to distribute zakaah is not one of those who are employed to collect it,"If a rich man gives me the zakaah of his wealth to distribute it to the poor, am I one of those who are employed to collect it and can I take some of it?.",,,"Praise be to Allah.Those who are employed 
    to collect the zakaah are those who are appointed by the Muslim authorities, 
    who collect it, store it and distribute it, and so on. 

    See al-Sharh al-Mumti’, 6/142 

    But if a person is delegated by the owner of the wealth to 
    distribute his zakaah, he is acting on behalf of the owner of the wealth, 
    and is not one of those who are employed to collect it. 

    Al-Nawawi (may Allaah have mercy on him) said in 
    al-Majmoo’, 6/165: 
Al-Shaafa’i and his 
    companions (may Allaah have mercy on him) said: If the one who is 
    distributing the zakaah is its owner or his deputy, the share of the agent 
    employed to collect it is waived and he must give it to the seven other 
    categories (of people who are entitled to it). End quote. 

    Shaykh Ibn ‘Uthaymeen (may Allaah have mercy on him) was 
    asked: A rich man sent his zakaah to someone and said: “Distribute it as you 
    see fit.” Is this deputy one of those who are employed to collect it and is 
    he entitled to any of it?” 

    He replied: 
This deputy is not one of 
    those who are employed to collect it, and he is not entitled to any of it, 
    because he has been delegated only by a particular individual. This is the 
    reason – and Allaah knows best – why the Qur’aan says (interpretation of the 
    meaning):  

    “those employed to collect (the funds)”

    [al-Tawbah 9:60]
This refers to those who 
    are appointed to do this task. Therefore the one who is delegated to 
    distribute the zakaah on behalf of a particular individual is not regarded 
    as one of those who are employed to collect zakaah. And Allaah knows best. 
    End quote. 

    Majmoo’ Fataawa Ibn ‘Uthaymeen, 
    18/369. 

    Shaykh Ibn Baaz (may Allaah have mercy on him) was asked: I 
    have some wealth on which zakaah is due, and I want to send some of it to 
    the poor in another country. I know a rich man in that country and I want to 
    send the money through him so that he can give it to the needy, but he will 
    not do that unless I pay him. Is it permissible to give him some of the 
    zakaah money in return for his doing that?  

    He replied: 
It is better for you to 
    distribute your zakaah among the poor in your own country, but if you send 
    it to another country where the poor are in greater need or because they are 
    your relatives and are poor, there is nothing wrong with that. If you 
    delegate someone to distribute the zakaah, there is nothing wrong with 
    giving him something in return that is not part of the zakaah, because what 
    you have to do is distribute it among the poor yourself or through your 
    trustworthy deputy who you have to pay from your own wealth, not from the 
    zakaah. End quote. 

    Majmoo’ Fataawa Ibn Baaz, 14/258.",Islam Q&A
36513,https://islamqa.info/en/answers/36513,Is Reciting the Quran at Graves Permissible?,Is it permissible to read the Quran at the grave?,Reciting the Quran at the grave is not prescribed in Islam because there is no report that says that the Prophet (peace and blessings of Allah be upon him) did that.,,"Praise be to Allah. 
Reading the Quran at the grave is not prescribed in Islam because there is no report that says that the Prophet (peace and blessings of Allah be upon him) did that. 
The Standing Committee for Issuing Fatwas was asked: Is it permissible to read al-Fatihah or anything from the Quran for the deceased when visiting his grave, and does that benefit him? 
They replied: 
“It is proven that the Prophet (peace and blessings of Allah be upon him) used to visit graves, and he would recite du`a’s for the dead that he taught to his companions and they learned them from him. For example: “Al-salamu ‘alaykum ahl ad-diyar min al-mu’minin wa’l-Muslimin, wa inna in sha Allah bikum lahiqun, nas’al Allaha lana wa lakum al-‘afiyah (Peace be upon you, O people of the dwellings, believers and Muslims. If Allah wills we will join you. We ask Allah to grant us and you safety).” 
But there is no report that he (peace and blessings of Allah be upon him) recited a surah of the Quran or any verses thereof for the dead , even though he visited them often. If that had been prescribed, he would have done it and would have taught it to his companions, seeking the reward and out of mercy towards his Ummah, and fulfilling the obligation to convey the message. For he was as Allah described him (interpretation of the meaning): 
“Verily, there has come unto you a Messenger (Muhammad) from amongst yourselves. It grieves him that you should receive any injury or difficulty. He (Muhammad) is anxious over you; for the believers (he is) full of pity, kind, and merciful.” [At-Tawbah 9:128]
The fact that he did not do that even though there were reasons why he could have done it indicates that it is not prescribed. His companions (may Allah be pleased with them) knew that and followed in his footsteps, and they limited themselves to learning lessons and making Du`a for the dead when they visited them. There is no report that they read the Quran for the dead . For them such reading was an innovation (Bid`ah), and it was proven that the Prophet (peace and blessings of Allah be upon him) said: “Whoever introduces anything into this matter of ours [i.e., Islam] that is not part of it will have it rejected.” (Narrated by Al-Bukhari and Muslim) (Fatawa Al-Lajnah Ad-Da’imah, 9/38)
And Allah knows best.",Islam Q&A
36514,https://islamqa.info/en/answers/36514,Is it better for a woman to do a naafil Hajj even though she is exposed to crowding with men?,"You are well aware of the fact that when women go to Hajj they are faced with crowding and mixing with men during tawaaf and saa’i and at other holy sites. Is it better for women who have done the obligatory Hajj to repeat Hajj, or should they be content with the obligatory Hajj?.",,,"Praise be to Allah.Shaykh Ibn Baaz (may Allaah have mercy on 
    him) said:
 Undoubtedly repeating Hajj brings great 
    virtue for both men and woman, but in view of the great crowding in recent years, because means of transportation have become easier, and people 
    come from all over the world, and travel has become safer, and because men and women mix during tawaaf and in the places of worship, and because 
    many of them do not avoid causing fitnah – we think that not repeating Hajj is better for them, and safer for their religious commitment, and less 
    likely to cause harm to the society which may be tempted by some of them. Similarly men should avoid repeating Hajj frequently, so as to leave 
    more space for the pilgrims and to reduce the crowding. We hope that their reward for not doing it will be greater than the reward of Hajj, if 
    this is the intention.","Majmoo’ Fataawa Ibn Baaz,. 16/361"
36518,https://islamqa.info/en/answers/36518,Speaking the intention out loud when slaughtering the sacrifice,"Is it permissible to speak the intention out loud for example when I want to slaughter a sacrifice on behalf of my deceased father and I say, “O Allah, it is the udhiyah for my father So and so,” or is it sufficient simply to do the deed without saying anything out loud?.",,,"Praise be to Allah.The seat of the intention is the heart, and whatever a person intends in his heart is sufficient. He should not speak the intention out loud, rather he should say Bismillaah and Allahu akbar when slaughtering it, because it was proven in al-Saheehayn that Anas (may Allah be pleased with him) said: “The Prophet (peace and blessings of Allah be upon him) slaughtered two rams with his own hand, and he said Bismillaah and Allahu akbar.” Narrated by al-Bukhaari, 7/130, no. 5554; Muslim, 3/1556, no. 1966; Ahmad, 3/115. 
There is nothing wrong with you saying, “O Allah, this is a sacrifice on behalf of my father.” This does not mean that you are speaking the intention out loud. 
And Allah is the Source of strength.",Al-Lajnah al-Daa’imah Li’l-Buhooth al-‘Ilmiyyah wa’l-Iftaa’
36521,https://islamqa.info/en/answers/36521,Maqaam Ibraaheem and the footprints on it,Are the marks on Maqaam Ibraaheem the footprints of Ibraaheem (peace be upon him) or not?.,,,"Praise be to Allah.Maqaam Ibraaheem (the Station of Ibraaheem) is the stone on which he stood when the building became higher than he could reach. So his son put this famous stone there for him so that he could stand on it when the building grew tall… The footprints of al-Khaleel (Ibraaheem, peace be upon him) remained on the rock until the beginning of Islam. From al-Bidaayah wa’l-Nihaayah, 1/163 
Ibn Hajr said: What is meant by Maqaam Ibraaheem is the stone on which are the marks of his feet. 
Ibn Katheer said: 
The marks of his feet were clear on it and were well known; the Arabs were familiar with that during their jaahiliyyah and the Muslims also knew of that, as Anas ibn Maalik said: I saw the Maqaam on which were the marks of his toes and heels. 
But they disappeared because of people touching them with their hands. 
Ibn Jareer narrated that Qataadah said: “ ‘And take you (people) the Maqaam (place) of Ibraaheem (Abraham) [or the stone on which Ibraaheem (Abraham) stood while he was building the Ka‘bah] as a place of prayer (for some of your prayers, e.g. two Rak‘at after the Tawaaf of the Ka‘bah at Makkah)’ [al-Baqarah 2:125 – interpretation of the meaning]. This means that they were commanded to pray at that place; they were not commanded to touch it. This ummah went beyond what was prescribed for it, to an extent that no previous nation did. We have heard from those who saw the marks of his heels and toes on it, but this ummah kept touching them until they disappeared.” From Tafseer Ibn Katheer, 1/117 
Shaykh Ibn ‘Uthaymeen said: 
Undoubtedly Maqaam Ibraaheem is proven and that on which the glass enclosure is built is indeed Maqaam Ibraaheem. But the engraved marks that appear on it do not seem to be footprints, because what is well known from an historical point of view is that those footprints disappeared a long time ago. But these engraved marks were meant as a marker only, and we cannot be certain that these are the footprints of Ibraaheem (peace be upon him).",Islam Q&A
36522,https://islamqa.info/en/answers/36522,Whoever does one of the things that are forbidden in ihraam out of forgetfulness or ignorance,"If the muhrim does one of the things that are forbidden in ihraam out of forgetfulness or because he is unaware that it is haraam, what is the ruling?.",,,"Praise be to Allah.Shaykh Ibn ‘Uthaymeen said: 
If he does one of the things that are forbidden in ihraam out of forgetfulness or ignorance, 
    there is no blame on him, but he must correct himself as soon as he remembers or finds out, so it is essential to remind people and to teach those 
    who are ignorant. 
For example: if a man forgets and puts on regular clothes when he is in ihraam, he does not 
    have to do anything, but as soon as he remembers he has to take off these clothes. Similarly if he forgets and keeps his pants on, then he 
    remembers after he has formed the intention and started to recite the Talbiyah, he has to take off his pants immediately and he does not have to 
    do anything else. And if he was ignorant of the ruling, he does not have to anything, such as if he wore a t-shirt in which there was no 
    stitching, thinking that the muhrim can wear anything that has no stitching, he does not have to do anything. But once it is explained to him that 
    a t-shirt, even if it has no stitching, is a kind of clothing which he is forbidden to wear, then he has to take it off. 
The basic principle concerning that is that if a person does any of the things that are 
    forbidden in ihraam out of forgetfulness or ignorance, or because he is forced to do them, there is no blame on him, because Allaah says 
    (interpretation of the meaning): 
“Our Lord! Punish us not if we forget or fall into error”
[al-Baqarah 2:286]
and Allaah has said, “I will do that.” 
And Allaah says (interpretation of the meaning): 
“And there is no sin on you concerning that in which you made a mistake, except in regard to 
    what your hearts deliberately intend. And Allaah is Ever Oft‑Forgiving, Most Merciful”
[al-Ahzaab 33:5]
And Allaah says concerning hunting in particular (interpretation of the meaning): 
“…and whosoever of you kills it intentionally …”
[al-Maa’idah 5:95]
It makes no difference whether the thing that is forbidden in ihraam has to do with dress, 
    perfume etc, or hunting game, or shaving the hair on one's head, etc. Some scholars differentiate between these things, but the correct view is 
    that there is no difference, because these are things that are forbidden but for which a person may be excused if he does them out of 
    forgetfulness or ignorance, or because he is forced to do them.","Fataawa Arkaan al-Islam, p. 536-537"
36524,https://islamqa.info/en/answers/36524,He cannot find any work except renovating churches,"I am a civil engineer who has recently graduated. I have tried hard to look for work but I could not find anything, until I found a job three months ago in the office of one of my Christian professors. The project in hand involves doing research in order to restore ancient churches. 

My God! What should I do? For the first opportunity in my life, should I stay home or go to work? I worked with him for three months then I left after I got fed up with him and the work. I continued to try hard to look for work and I found another job, but they let me go after three months without giving any real reason. Please tell me whether I made a mistake by leaving the first job after Allaah had blessed me with it, or was it a test for me from Allaah?.",,,"Praise be to Allah.You should 
    praise Allaah for saving you from this calamity at a time of respite (i.e., 
    in this world when you still have an opportunity to repent), because this 
    work of renovating churches is one of the worst types of work, because it is 
    helping in one of the greatest evils, namely disbelief in Allaah and His 
    Messenger  (peace and blessings of Allaah be upon him). 
The Standing 
    Committee was asked about the Muslim who works in construction: is it 
    permissible for him to build a church? He replied: 
It is not 
    permissible for a Muslim who believes in Allaah and the Last Day to build a 
    church or any place of worship that is not based on Islam with which Allaah 
    sent Muhammad  (peace and blessings of Allaah be upon him), because that 
    is one of the most serious forms of helping kufr and manifesting its 
    symbols. Allaah says (interpretation of the meaning): 
“Help you 
    one another in Al‑Birr and At‑Taqwa (virtue, righteousness and piety); but 
    do not help one another in sin and transgression”

    [al-Maa'idah 5:2]
And Allaah 
    is the Source of help. 
Fataawa 
    al-Lajnah al-Daa’imah, 14/482. 
The Committee also issued 
    a fatwa stating that it is haraam to work as a guard or watchman for a 
    church, because that is helping in sin. 
Fataawa 
    al-Lajnah al-Daa’imah. 
So praise 
    Allaah and ask Him for a good and halaal provision. Remember that whoever 
    gives up something for the sake of Allaah, Allaah will compensate him with 
    something better than that. 
“And 
    whosoever fears Allaah and keeps his duty to Him, He will make a way for him 
    to get out (from every difficulty).
And He 
    will provide him from (sources) he never could imagine”

    [al-Talaaq 65:2-3 – interpretation of the meaning]
Try to look for permissible work, and ask Allaah to give you strength, and do not give up. 
Do not 
    forget that no soul dies until it has had its full provision, sooner or 
    later.  
We ask Allaah to bestow His favour and generosity upon you and to make you independent of means by His bounty. 
And Allaah knows best.",Islam Q&A
36526,https://islamqa.info/en/answers/36526,Hastening to fulfil the obligation of Hajj,"Is it permissible for me to delay doing the obligation of Hajj for one or two years? I meet the conditions of being able to do Hajj, but I want to visit my family and my wife from whom I will have been absent for two years if I do Hajj this year. It will not be easy for me to visit my family and do Hajj as well; I can either go for Hajj or visit my family and delay Hajj. Please advise us, may Allaah reward you with good.",,,"Praise be to Allah.The Muslim should hasten to fulfil the duty of Hajj when he is able to do it, because he does not know what will happen to him if he delays it. Allaah says (interpretation of the meaning): 
“And Hajj (pilgrimage to Makkah) to the House (Ka‘bah) is a duty that mankind owes to Allaah, those who can afford the expenses (for one’s conveyance, provision and residence)”
[Aal ‘Imraan 3:97]
And it was narrated that the Prophet (peace and blessings of Allaah be upon him) said: “Hasten to do Hajj – meaning the obligatory Hajj – for none of you knows what will happen to him.” Narrated by Imam Ahmad (may Allaah have mercy on him), 1/314; classed as hasan by al-Albaani in Irwa’ al-Ghaleel, 990.
And Allaah is the Source of strength.","Al-Lajnah al-Daa’imah li’l-Buhooth al-‘Ilmiyyah wa’l-Ifta’, 11/17"
36530,https://islamqa.info/en/answers/36530,Is Missing Jumu`ah because of Work Allowed?,"I work in a factory as an electrician on call. I work one day and take two days off. Sometimes the day I work is a Friday, and because of the circumstances of my work I cannot go and pray Jumu`ah. Am I doing anything wrong? What should I do? Please advise me.","If your leaving work to pray Jumu`ah will adversely affect the factory, such as the risk of machines breaking down or fires breaking out etc., and there are other men in the factory with you, you can pray Jumu`ah in the factory, if the factory is inside the town, or it is outside and you can hear the Adhan without the aid of loudspeakers.",,"Praise be to Allah.The one who hears the call to prayer on Friday and is one of those for whom Jumu`ah is obligatory , has to respond to the call. Allah says (interpretation of the meaning): 
“O you who believe (Muslims)! When the call is proclaimed for the prayer on Friday (Jumu`ah prayer), come to the remembrance of Allah [Jumu`ah religious talk (Khutbah) and prayer] and leave off business (and every other thing). That is better for you if you did but know!” [Al-Jumu`ah 62:9]
It was narrated from Ibn `Umar and Abu Hurayrah (may Allah be pleased with them both) that the Prophet (peace and blessings of Allah be upon him) said: “People should stop neglecting Jumu`ah prayers or else Allah will place a seal over their hearts, then they will be among the negligent.” (Narrated by Muslim, 865) 
Based on this, you should tell your boss that you are going to go to Jumu`ah prayer, and he should give you and other Muslims permission. You can tell him that you will make up the time by doing extra work. And pray to Allah to make it easy for you. 
“And whosoever fears Allah and keeps his duty to Him, He will make a way for him to get out (from every difficulty).” [At-Talaq 65:2]
Shaykh Ibn `Uthaymin (may Allah have mercy on him) was asked about some workers whose bosses did not give them permission to attend Jumu`ah prayer on the grounds that they were guards on a farm. 
He replied: 
“If these workers are so far from the mosque that they would not be able to hear the Adhan without a loudspeaker, and they are outside the town, then they do not have to pray Jumu`ah. The workers may rest assured that there is no sin on them if they stay on the farm and pray Thuhr. But we advise their employer to give them permission (to attend Jumu`ah) because that is better for him and better for them; it may also soften their hearts towards him which may make them more sincere in their work, unlike if he puts pressure on them. Many workers ask to go to Jumu`ah prayer so that they can meet their friends and acquaintances, hence you see them going to Jumu`ah and talking in the marketplace until the Imam comes, then when the Imam comes they enter the mosque. 
The point of the above is that if they can hear the call to prayer, or they are inside the town, they should attend Jumu`ah; if they are outside the town and cannot hear the call to prayer, then they do not have to do anything.”
The Standing Committee was asked about a young man who works as a guard, and his employer does not allow him to pray in the mosque. He beats him if he prays in the mosque and threatens to send him back to his country.  
They replied:  
“The five daily prayers should be offered in the mosque in congregation , so you have to perform them in congregation in the mosque. You have to be patient and seek reward in doing that, and Allah will grant you ease after hardship. Allah says (interpretation of the meaning):  
“And whosoever fears Allah and keeps his duty to Him, He will make a way for him to get out (from every difficulty).
And He will provide him from (sources) he never could imagine. And whosoever puts his trust in Allah, then He will suffice him. Verily, Allah will accomplish his purpose. Indeed Allah has set a measure for all things.”
[At-Talaq 65:2-3] 
And you should note that there is no obedience to any created being if it involves disobedience towards the Creator, so be with Allah and Allah will be with you.  
And Allah is the Source of strength. May Allah send blessings and peace upon our Prophet Muhammad and his family and companions. 
And Allah knows best.” (See Fatawa Al-Lajnah Ad-Da’imah, 7/302; Liqa’ Al-bab Al-Maftuh, 1/413) 
But if your leaving work to pray Jumu`ah will adversely affect the factory, such as the risk of machines breaking down or fires breaking out etc., and there are other men in the factory with you, you can pray Jumu`ah in the factory, if the factory is inside the town, or it is outside and you can hear the Adhan without the aid of loudspeakers. 
If the factory is outside the town and you cannot hear the Adhan without loudspeakers, or you fear that leaving work at the time of prayer will cause some problems at work, then this is an excuse for you not to pray Jumu`ah. In that case you should pray Thuhr, in congregation is possible. 
The Standing Committee (8/188) was asked about some employees of the Telegraph and Telephone company whose work continues on Fridays at the time of the prayer; if they stop working then the wireless and telephone communications will cease. Is it permissible for them not to pray Jumu`ah? 
The Committee replied that Jumu`ah prayer is an individual obligation because of the evidence in the Quran and Sunnah and the consensus of the scholars. Then they said: 
But if there is a legitimate Shar`i excuse for someone who is obliged to pray Jumu`ah, such as if he is directly responsible for work that has to do with the security of the Ummah and guarding its interests, which means that he has to take care of that during the time of Jumu`ah prayer – such as men who work in the security forces, traffic police, those who work in wireless and telecommunications, etc., who have to be on call at the time of the last call for Jumu`ah prayer or when the Iqamah is given for a congregational prayer – they and others like them are excused for not attending Jumu`ah or prayers in congregation, because of the general meaning of the verse in which Allah says (interpretation of the meaning): 
“So keep your duty to Allah and fear Him as much as you can.” [At-Taghabun 64:16]
The Messenger of Allah (peace and blessings of Allah be upon him) said: “Whatever I forbid you, avoid, and whatever I tell you to do, do as much of it as you can.”  
This excuse is not less than that of one who is excused from Jumu`ah and praying in congregation, as long as the excuse still stands, but that does not mean that he is excused from praying Thuhr, rather he must pray Thuhr on time, and if it is possible to pray in congregation he must do so, as with all of the five daily prayers. 
The Committee was also asked (8/191) about a doctor who is on call in the clinic at the time of Jumu`ah prayer to treat the sick or wounded who may need emergency treatment. Is it permissible for him not to pray Jumu`ah? 
They replied: 
“The doctor mentioned in the question is doing an important job that is of benefit to the Muslims; if he goes to Jumu`ah prayer that will result in great danger. So there is no sin on him if he does not go to Jumu`ah prayer, but he has to offer Thuhr prayer on time, and if it is possible for him to pray in congregation he must do so, because Allah says (interpretation of the meaning): 
“So keep your duty to Allah and fear Him as much as you can.” [At-Taghabun 64:16]
If there are other colleagues on call with him, they have to pray Thuhr in congregation. 
And they were asked (8/192) about a guard in a gas station that is about two kilometers outside the town, Is it permissible for him not to pray Jumu`ah, knowing that the station has previously been robbed and set ablaze, and his children and mahrams live there? 
They replied: 
“If the matter is as described, then it is permissible for the guard to pray Thuhr instead of Jumu`ah , so that he can guard what he mentioned, because of the general meaning of the shar’i evidence which indicates that it is allowed not to pray Jumu`ah in such cases.”
They were also asked (8/194) about a group of between 13 and 15 employees who work in a petrol refinery and pray Jumu`ah in their workplace because they cannot go out to pray Jumu`ah because of their work. 
They replied: 
“If the matter is as mentioned, you may pray Jumu`ah in your workplace, because Allah says (interpretation of the meaning): 
“So keep your duty to Allah and fear Him as much as you can.” [At-Taghabun 64:16]
In conclusion, if you find that the interests of the Muslims as a whole or of an individual will be affected – such as stealing of property, arson, destruction of property etc – as a result of attending Jumu`ah, it is permissible not to attend and to pray Thuhr instead. 
But if the reason for not attending is to make more profit or to increase productivity or to increase study time, or to keep this job and not lose it because this job has a higher salary, and other such worldly interests, then this is not a reason for which Shari`ah allows one to miss Jumu`ah . How can it be, when Allah says (interpretation of the meaning): 
“O you who believe (Muslims)! When the call is proclaimed for the prayer on Friday (Jumu`ah prayer), come to the remembrance of Allah [Jumu`ah religious talk (Khutbah) and prayer] and leave off business (and every other thing). That is better for you if you did but know!” [Al-Jumu`ah 62:9] 
And the Prophet (peace and blessings of Allah be upon him) said: “Whoever misses Jumu`ah three times out of negligence, Allah will place a seal over his heart.” (Narrated by At-Tirmidhi, 500; classed as authentic by Al-Albani) 
So beware of being negligent about it.
For more details, please see the following answers: 148398 , 215926 , and 110115 .
And Allah knows best.",Islam Q&A
36532,https://islamqa.info/en/answers/36532,Udhiyah – What should be eaten and what should be given away?,What should we do with the udhiyah? Should we divide it into thirds or quarters?.,,,"Praise be to Allah.It is prescribed for the person who offers the sacrifice to eat some of the meat, to give some as gifts and to give some in charity, because Allah says (interpretation of the meaning): 
“Then eat thereof and feed therewith the poor having a hard time” [al-Hajj 22:28] 
 
“eat thereof, and feed the poor who does not ask (men), and the beggar who asks (men). Thus have We made them subject to you that you may be grateful” [al-Hajj 22:36]
It was narrated from Salamah ibn al-Akwa’ (may Allah be pleased with him) that the Prophet (peace and blessings of Allah be upon him) said: “Eat some, give some to others and store some.” Narrated by al-Bukhaari. Giving some to others includes both giving gifts to the rich and giving charity to the poor. 
It was narrated from ‘Aa’ishah (may Allah be pleased with her) that the Prophet (peace and blessings of Allah be upon him) said: “Eat some, store some and give some in charity.” Narrated by Muslim. 
The scholars (may Allah have mercy on them) differed concerning the amounts that should be eaten and given as gifts and in charity. The matter is broad in scope but the best way is to eat one-third, give one-third as gifts and give one-third in charity. What one is permitted to eat may also be stored, even for a long time, so long as that will not result in any harm being caused by eating it, except in times of famine, when it is not permitted to store it for more than three days, because of the hadeeth of Salamah ibn al-Akwa’ (may Allah be pleased with him) who said: The Messenger of Allah (peace and blessings of Allah be upon him) said: “Whoever among you offers a sacrifice should not have anything of it left in his house after three days.” The following year, they said, “O Messenger of Allah, should we do what we did last year?” He (peace and blessings of Allah be upon him) said, “Eat some, give some to others and store some, for last year the people were having a hard time and I wanted you to help (the needy).” Agreed upon. 
With regard to the permission to eat and give away the meat of the udhiyah it makes no difference whether the sacrifice is voluntary or obligatory, or whether it is offered on behalf of a living person or a deceased one, or in fulfillment of a will, because the executor of the will takes the place of the person who made it, and the person who made the will would eat, give away and give in charity. And because this is the custom among people, and that which is done customarily is like that which is spoken.  
In the case of one who has been delegated to offer the sacrifice, if the person who appointed him has given him permission to eat of it and give some as gifts and in charity, or if that is indicated by analogy or by custom, then he may do that, otherwise he should give it to the person who appointed him, who is then in charge of the distribution of the meat.
 It is haraam to sell any part of the udhiyah, whether that is the meat or any other part, including the skin. And the butcher should not be given any part of it in return for his work or part of it, because that is like selling. 
But if a person gives the butcher some of it as a gift or as an act of charity, then he may dispose of it however he wishes, by selling it or otherwise, but he should not sell it to the one who gave it to him.",Islam Q&A
